capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff_display,book,market_type,selection,line,american_price,quote_status,model_version
interim-il-20260926T1815Z,60784406-ffbb-47f5-a471-831b3b110fc6,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36070615,Las Vegas Raiders @ New Orleans Saints,2026-09-27T20:25:00.000Z,FanDuel,moneyline,Las Vegas Raiders,,152,open,v3-forward-measurement
interim-il-20260926T1815Z,e104995a-39c8-44b3-ae96-3ee5fb077e3f,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36070615,Las Vegas Raiders @ New Orleans Saints,2026-09-27T20:25:00.000Z,FanDuel,moneyline,New Orleans Saints,,-180,open,v3-forward-measurement
interim-il-20260926T1815Z,ece610e3-505e-4fae-aeb7-f69fca0a5cd8,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Carolina Panthers,,-130,open,v3-forward-measurement
interim-il-20260926T1815Z,81163d75-9cd2-4b08-8dcc-63a190a0abf3,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Cleveland Browns,,110,open,v3-forward-measurement
interim-il-20260926T1815Z,6919008f-3cee-4e12-a26d-a9f355730851,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,total,Over,41.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,f704895e-e828-44c2-b6c1-2b9b70450329,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,total,Under,41.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,2c21acba-2183-416f-b042-f33dd81c2555,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,spread,Carolina Panthers,-2.5,-108,open,v3-forward-measurement
interim-il-20260926T1815Z,c40bb6c5-9a4d-4596-a5b4-a86be6341738,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076206,Carolina Panthers @ Cleveland Browns,2026-09-27T17:01:00.000Z,FanDuel,spread,Cleveland Browns,2.5,-112,open,v3-forward-measurement
interim-il-20260926T1815Z,951296d9-b5be-4946-bab2-d38b29787973,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,total,Over,48.5,-106,open,v3-forward-measurement
interim-il-20260926T1815Z,8f7ad161-1256-4b77-9816-5638cb30e067,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,total,Under,48.5,-114,open,v3-forward-measurement
interim-il-20260926T1815Z,a1dc3d77-4564-4cbf-b150-2a54090a00a3,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,spread,New York Jets,6.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,e2a8d333-9592-44fd-9365-859f0beff8af,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,spread,Detroit Lions,-6.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,e5ce7109-e911-40c5-b8d1-c8072b41443d,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,moneyline,New York Jets,,250,open,v3-forward-measurement
interim-il-20260926T1815Z,86ce1254-79f0-47bc-bf3b-178647fafc5b,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076207,New York Jets @ Detroit Lions,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Detroit Lions,,-310,open,v3-forward-measurement
interim-il-20260926T1815Z,949b6fae-b9eb-4dc0-968c-5c6e0cc0f328,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,total,Over,45.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,03310b4b-a2b7-4f64-9039-044a319fbc1f,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,total,Under,45.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,483b2c60-9d73-47a6-98cd-792689852ae3,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,moneyline,New England Patriots,,134,open,v3-forward-measurement
interim-il-20260926T1815Z,b6448304-507b-4303-bd9a-10d8c57bd7a3,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Jacksonville Jaguars,,-158,open,v3-forward-measurement
interim-il-20260926T1815Z,1a496478-bec1-483e-bee2-96d32a8c4ae1,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,spread,New England Patriots,2.5,-104,open,v3-forward-measurement
interim-il-20260926T1815Z,315d8498-f5b6-4e4c-96b6-c840b6c4b422,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076209,New England Patriots @ Jacksonville Jaguars,2026-09-27T17:01:00.000Z,FanDuel,spread,Jacksonville Jaguars,-2.5,-118,open,v3-forward-measurement
interim-il-20260926T1815Z,6d14e0ad-b70d-4e96-a128-7069ce9b40a2,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,total,Over,42.5,-114,open,v3-forward-measurement
interim-il-20260926T1815Z,0a6e4100-68a5-4ab4-964c-2aeddd253070,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,total,Under,42.5,-106,open,v3-forward-measurement
interim-il-20260926T1815Z,9c9f80e2-0226-4969-8290-f615811bf9c5,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Houston Texans,,-126,open,v3-forward-measurement
interim-il-20260926T1815Z,c92f6216-ca4c-4894-8f10-231a12cd6563,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Indianapolis Colts,,108,open,v3-forward-measurement
interim-il-20260926T1815Z,bb137d5a-f967-4cef-9d41-bee6594fe2bf,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,spread,Houston Texans,-1.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,2d7664fa-c2eb-4fd2-8830-9c08f698c61e,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076210,Houston Texans @ Indianapolis Colts,2026-09-27T17:01:00.000Z,FanDuel,spread,Indianapolis Colts,1.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,237a08fc-0d49-4ddd-bd2f-2416c216e749,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,spread,Los Angeles Chargers,7.5,-120,open,v3-forward-measurement
interim-il-20260926T1815Z,f0bc40e3-5dc2-47c7-8c03-30b47de5dcca,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,spread,Buffalo Bills,-7.5,-102,open,v3-forward-measurement
interim-il-20260926T1815Z,cdc9f2b5-3527-4390-bc82-2b09810a3ee9,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Los Angeles Chargers,,295,open,v3-forward-measurement
interim-il-20260926T1815Z,de9216e5-c5a4-482b-9a15-67b1aeb1c3d0,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Buffalo Bills,,-370,open,v3-forward-measurement
interim-il-20260926T1815Z,3476e406-9ec3-4d73-8118-c172fd8f01b0,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,total,Over,50.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,7df12f7c-e920-4838-bebb-74c1bed948fc,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076211,Los Angeles Chargers @ Buffalo Bills,2026-09-27T17:01:00.000Z,FanDuel,total,Under,50.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,d601601f-d18a-4763-b8d9-39bb4b7afc64,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,spread,Kansas City Chiefs,-10.5,-112,open,v3-forward-measurement
interim-il-20260926T1815Z,c8cba57c-b1f2-490a-9176-5719c1c13bf5,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,spread,Miami Dolphins,10.5,-108,open,v3-forward-measurement
interim-il-20260926T1815Z,1d924a75-36a9-4140-812c-466f16513725,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,total,Over,45.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,42ce6076-8d28-4435-b1cb-5126a3bc71ec,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,total,Under,45.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,5af081b0-69fa-443c-a954-2c9cf7c7c372,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Kansas City Chiefs,,-700,open,v3-forward-measurement
interim-il-20260926T1815Z,575bc138-43d5-4d83-b63a-4a4df624d2da,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076212,Kansas City Chiefs @ Miami Dolphins,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Miami Dolphins,,500,open,v3-forward-measurement
interim-il-20260926T1815Z,78b9f3f2-d6c2-44f5-b974-3d6859ae8d93,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Cincinnati Bengals,,-176,open,v3-forward-measurement
interim-il-20260926T1815Z,a445072b-6dda-48e1-946d-d29df09d319b,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Pittsburgh Steelers,,148,open,v3-forward-measurement
interim-il-20260926T1815Z,dac81c86-d5e3-40ab-bb23-7530becc686a,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,total,Over,42.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,f02deeac-b2e8-4e94-86fd-81c66f7b5138,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,total,Under,42.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,f7a38c1e-77dc-4ebd-9fe2-6c87f47e1164,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,spread,Cincinnati Bengals,-3.5,-104,open,v3-forward-measurement
interim-il-20260926T1815Z,e63261a0-4dc2-409a-bc8a-57170c3c4e5f,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076213,Cincinnati Bengals @ Pittsburgh Steelers,2026-09-27T17:01:00.000Z,FanDuel,spread,Pittsburgh Steelers,3.5,-118,open,v3-forward-measurement
interim-il-20260926T1815Z,843aae2e-330a-49dc-b475-00a6d39d594a,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,spread,Seattle Seahawks,-7.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,587042b9-04be-4978-a6c6-5c7a72dbd728,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,spread,Washington Commanders,7.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,7335b985-4dd7-458d-89f1-ca245ae449d6,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Seattle Seahawks,,-375,open,v3-forward-measurement
interim-il-20260926T1815Z,28c13fdf-476b-4369-962c-d0c4259b2c52,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Washington Commanders,,300,open,v3-forward-measurement
interim-il-20260926T1815Z,980d03ea-8d28-4a4a-b6fe-6eee30e09324,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,total,Over,40.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,46978d6d-e7ac-4592-be7e-392cebd3f170,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076214,Seattle Seahawks @ Washington Commanders,2026-09-27T17:01:00.000Z,FanDuel,total,Under,40.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,37c3967a-71dd-4bcd-a76a-d5cce35bf52e,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,total,Over,38.5,-106,open,v3-forward-measurement
interim-il-20260926T1815Z,15122f2c-0c3c-4702-a01e-e1c173d00709,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,total,Under,38.5,-114,open,v3-forward-measurement
interim-il-20260926T1815Z,ab5e5863-e6eb-4d8b-b9b9-272b3eb9fb18,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,moneyline,Tennessee Titans,,118,open,v3-forward-measurement
interim-il-20260926T1815Z,8a76b03e-aa2c-47a7-a01f-8ffe5564b4eb,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,moneyline,New York Giants,,-138,open,v3-forward-measurement
interim-il-20260926T1815Z,a7d09def-5231-4f9b-9141-e943627034aa,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,spread,Tennessee Titans,2.5,-106,open,v3-forward-measurement
interim-il-20260926T1815Z,69008441-84a9-4af3-80af-57351e4b6afc,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076215,Tennessee Titans @ New York Giants,2026-09-27T17:01:00.000Z,FanDuel,spread,New York Giants,-2.5,-114,open,v3-forward-measurement
interim-il-20260926T1815Z,70adbcbc-0a23-4d1e-82c6-17fd22904602,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,spread,Los Angeles Rams,-2.5,-104,open,v3-forward-measurement
interim-il-20260926T1815Z,83aa4604-7563-4484-8278-a6b37f61ce11,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,spread,Denver Broncos,2.5,-118,open,v3-forward-measurement
interim-il-20260926T1815Z,655d8894-bc24-4e1b-afd8-242a4fc695a3,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,moneyline,Los Angeles Rams,,-126,open,v3-forward-measurement
interim-il-20260926T1815Z,35c0a367-2daa-44d7-b84b-3f2eb5b83162,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,moneyline,Denver Broncos,,108,open,v3-forward-measurement
interim-il-20260926T1815Z,88e5b780-e238-4695-ac3b-8b0b2127a07c,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,total,Over,44.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,39f80338-d966-4074-95c5-3e803ecd5e0f,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076216,Los Angeles Rams @ Denver Broncos,2026-09-28T00:21:00.000Z,FanDuel,total,Under,44.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,a5f6f24b-2da2-438e-abd9-7b50afc2b88c,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,spread,Arizona Cardinals,8.5,-110,open,v3-forward-measurement
interim-il-20260926T1815Z,3f09bd66-0e27-44e6-8e98-387f6c2ab4cf,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,spread,San Francisco 49ers,-8.5,-110,open,v3-forward-measurement
interim-il-20260926T1815Z,f6586da6-45b4-4b68-8055-41c821b53f12,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Arizona Cardinals,,350,open,v3-forward-measurement
interim-il-20260926T1815Z,fefdc82a-b69e-42ac-b45b-206bfd1bdecd,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,San Francisco 49ers,,-450,open,v3-forward-measurement
interim-il-20260926T1815Z,c16240ff-aca5-4098-a6a8-854c49996745,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,total,Over,47.5,-118,open,v3-forward-measurement
interim-il-20260926T1815Z,e55d5efe-983e-4deb-bd74-3db7cdadb447,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076217,Arizona Cardinals @ San Francisco 49ers,2026-09-27T20:06:00.000Z,FanDuel,total,Under,47.5,-104,open,v3-forward-measurement
interim-il-20260926T1815Z,843dcd29-4a73-4230-bc91-4f8315e154d6,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Minnesota Vikings,,-124,open,v3-forward-measurement
