captured_at,state,event_id,event_name,kickoff,away,home,away_spread,away_spread_odds,home_spread,home_spread_odds,total,over_odds,under_odds,away_ml,home_ml
2026-09-26T16:05:11Z,IL,36094864,Tennessee Tech @ Wofford,2026-09-26T17:31:00.000Z,Tennessee Tech,Wofford,-14.5,100,14.5,-122,45.5,-112,-108,-650,440
2026-09-26T16:05:11Z,IL,36073789,Notre Dame @ Purdue,2026-09-26T18:00:00.000Z,Notre Dame,Purdue,-27.5,-110,27.5,-110,57.5,-110,-110,-4500,1600
2026-09-26T16:05:11Z,IL,36094871,Chattanooga @ The Citadel,2026-09-26T18:01:00.000Z,Chattanooga,The Citadel,-9.5,-108,9.5,-112,45.5,-112,-108,-375,285
2026-09-26T16:05:11Z,IL,36094892,San Diego @ St. Thomas,2026-09-26T18:01:00.000Z,San Diego,St. Thomas,4.5,-105,-4.5,-115,56.5,-110,-110,158,-196
2026-09-26T16:05:11Z,IL,36094875,South Dakota @ Youngstown State,2026-09-26T18:01:00.000Z,South Dakota,Youngstown State,1.5,-115,-1.5,-105,64.5,-110,-110,-110,-110
2026-09-26T16:05:11Z,IL,36094895,Butler @ Valparaiso,2026-09-26T18:01:00.000Z,Butler,Valparaiso,-6.5,-118,6.5,-104,51.5,-114,-106,-290,225
2026-09-26T16:05:11Z,IL,36094881,Furman @ Richmond,2026-09-26T18:01:00.000Z,Furman,Richmond,3.5,-134,-3.5,110,43.5,-106,-114,112,-138
2026-09-26T16:05:11Z,IL,36094860,Maine @ Elon,2026-09-26T18:01:00.000Z,Maine,Elon,5.5,100,-5.5,-122,44.5,-110,-110,184,-230
2026-09-26T16:05:11Z,IL,36094879,UT Martin @ Austin Peay,2026-09-26T18:01:00.000Z,UT Martin,Austin Peay,16.5,-108,-16.5,-112,53.5,-106,-114,520,-800
2026-09-26T16:05:11Z,IL,36094876,Colgate @ Villanova,2026-09-26T18:31:00.000Z,Colgate,Villanova,2.5,-102,-2.5,-120,45.5,-106,-114,126,-154
2026-09-26T16:05:11Z,IL,36073941,Central Arkansas @ Florida State,2026-09-26T19:00:00.000Z,Central Arkansas,Florida State,46.5,-110,-46.5,-110,62.5,-114,-106,,
2026-09-26T16:05:11Z,IL,36073947,Hawaii @ Wyoming,2026-09-26T19:00:00.000Z,Hawaii,Wyoming,-2.5,-114,2.5,-106,43.5,-114,-106,-134,112
2026-09-26T16:05:11Z,IL,36094861,Albany @ Princeton,2026-09-26T19:01:00.000Z,Albany,Princeton,1.5,-118,-1.5,-104,43.5,-108,-112,-118,-104
2026-09-26T16:05:11Z,IL,36073807,Iowa @ Michigan,2026-09-26T19:30:00.000Z,Iowa,Michigan,5.5,-112,-5.5,-108,38.5,-110,-110,176,-215
2026-09-26T16:05:11Z,IL,36102692,William & Mary @ Duke,2026-09-26T19:30:00.000Z,William & Mary,Duke,43.5,-110,-43.5,-110,62.5,-110,-110,,
2026-09-26T16:05:11Z,IL,36073817,TCU @ UCF,2026-09-26T19:30:00.000Z,TCU,UCF,-3.5,-102,3.5,-120,48.5,-110,-110,-156,130
2026-09-26T16:05:11Z,IL,36073953,Gardner Webb @ Marshall,2026-09-26T19:30:00.000Z,Gardner Webb,Marshall,24.5,-120,-24.5,-102,55.5,-106,-114,1400,-4000
2026-09-26T16:05:11Z,IL,36073804,Utah @ Iowa State,2026-09-26T19:30:00.000Z,Utah,Iowa State,-7.5,-110,7.5,-110,46.5,-112,-108,-320,250
2026-09-26T16:05:11Z,IL,36073951,Robert Morris @ Buffalo,2026-09-26T19:30:00.000Z,Robert Morris,Buffalo,28.5,-106,-28.5,-114,46.5,-108,-112,2000,-7000
2026-09-26T16:05:11Z,IL,36073887,Connecticut @ Miami Ohio,2026-09-26T19:30:00.000Z,Connecticut,Miami Ohio,2.5,100,-2.5,-122,51.5,-114,-106,126,-152
2026-09-26T16:05:11Z,IL,36073886,Boise State @ Western Michigan,2026-09-26T19:30:00.000Z,Boise State,Western Michigan,-7.5,-102,7.5,-120,50.5,-115,-105,-285,230
2026-09-26T16:05:11Z,IL,36073793,Ole Miss @ Florida,2026-09-26T19:30:00.000Z,Ole Miss,Florida,3.5,-110,-3.5,-110,59.5,-105,-115,146,-176
2026-09-26T16:05:11Z,IL,36073786,Oklahoma @ Georgia,2026-09-26T19:30:00.000Z,Oklahoma,Georgia,13.5,-115,-13.5,-105,44.5,-102,-120,420,-550
2026-09-26T16:05:11Z,IL,36073950,New Mexico @ New Mexico State,2026-09-26T19:30:00.000Z,New Mexico,New Mexico State,-11.5,-110,11.5,-110,48.5,-110,-112,-520,385
2026-09-26T16:05:11Z,IL,36094855,VMI @ Samford,2026-09-26T19:31:00.000Z,VMI,Samford,15.5,-106,-15.5,-114,46.5,-110,-110,490,-750
2026-09-26T16:05:11Z,IL,36094886,Western Carolina @ East Tennessee State,2026-09-26T19:31:00.000Z,Western Carolina,East Tennessee State,1.5,-106,-1.5,-114,65.5,-110,-110,104,-128
2026-09-26T16:05:11Z,IL,36073956,North Carolina Central @ East Carolina,2026-09-26T20:00:00.000Z,North Carolina Central,East Carolina,37.5,-110,-37.5,-110,58.5,-106,-114,2400,-10000
2026-09-26T16:05:11Z,IL,36073811,Houston @ Georgia Southern,2026-09-26T20:00:00.000Z,Houston,Georgia Southern,-17.5,-110,17.5,-110,56.5,-110,-110,-1050,640
2026-09-26T16:05:11Z,IL,36094899,Lamar @ Nicholls,2026-09-26T20:01:00.000Z,Lamar,Nicholls,-7.5,-110,7.5,-110,45.5,-108,-112,-320,245
2026-09-26T16:05:11Z,IL,36094874,Texas Southern @ Alcorn State,2026-09-26T20:01:00.000Z,Texas Southern,Alcorn State,2.5,104,-2.5,-128,56.5,-110,-110,130,-160
2026-09-26T16:05:11Z,IL,36094901,Rhode Island @ North Carolina A&T,2026-09-26T20:01:00.000Z,Rhode Island,North Carolina A&T,-24.5,-110,24.5,-110,51.5,-112,-108,-4500,1400
2026-09-26T16:05:11Z,IL,36073812,Vanderbilt @ Auburn,2026-09-26T20:15:00.000Z,Vanderbilt,Auburn,9.5,102,-9.5,-124,55.5,-105,-115,315,-410
2026-09-26T16:05:11Z,IL,36073896,South Florida @ Bowling Green,2026-09-26T21:00:00.000Z,South Florida,Bowling Green,-18.5,-106,18.5,-114,48.5,-110,-110,-1200,720
2026-09-26T16:05:11Z,IL,36073881,Nebraska @ Michigan State,2026-09-26T21:00:00.000Z,Nebraska,Michigan State,-5.5,-120,5.5,-102,48.5,-112,-108,-230,188
2026-09-26T16:05:11Z,IL,36073785,Wisconsin @ Penn State,2026-09-26T21:00:00.000Z,Wisconsin,Penn State,9.5,-102,-9.5,-120,43.5,-115,-105,310,-400
2026-09-26T16:05:11Z,IL,36094730,Delaware @ Virginia,2026-09-26T22:00:00.000Z,Delaware,Virginia,20.5,-110,-20.5,-110,52.5,-110,-110,890,-1700
2026-09-26T16:05:11Z,IL,36073960,Incarnate Word @ Texas State,2026-09-26T22:00:00.000Z,Incarnate Word,Texas State,30.5,-115,-30.5,-105,65.5,-115,-105,1600,-4500
2026-09-26T16:05:11Z,IL,36073962,Long Island @ FIU,2026-09-26T22:00:00.000Z,Long Island,FIU,37.5,-110,-37.5,-110,53.5,-115,-105,3500,-20000
2026-09-26T16:05:11Z,IL,36073919,James Madison @ Old Dominion,2026-09-26T22:00:00.000Z,James Madison,Old Dominion,-6.5,-110,6.5,-110,42.5,-110,-110,-245,198
2026-09-26T16:05:11Z,IL,36094872,Campbell @ Hampton,2026-09-26T22:01:00.000Z,Campbell,Hampton,-21.5,-110,21.5,-110,55.5,-102,-120,-1800,880
2026-09-26T16:05:11Z,IL,36094891,Towson @ Delaware State,2026-09-26T22:01:00.000Z,Towson,Delaware State,3.5,-115,-3.5,-105,48.5,-110,-110,130,-160
2026-09-26T16:05:11Z,IL,36094897,Mississippi Valley State @ Alabama State,2026-09-26T22:01:00.000Z,Mississippi Valley State,Alabama State,35.5,-118,-35.5,-104,54.5,-114,-106,2500,-10000
2026-09-26T16:05:11Z,IL,36094759,Central Michigan @ Miami Florida,2026-09-26T22:30:00.000Z,Central Michigan,Miami Florida,41.5,-106,-41.5,-114,53.5,-112,-108,,
2026-09-26T16:05:11Z,IL,36073889,Louisiana @ Charlotte,2026-09-26T22:30:00.000Z,Louisiana,Charlotte,-10.5,100,10.5,-122,49.5,-104,-118,-400,310
2026-09-26T16:05:11Z,IL,36073816,Kansas State @ Cincinnati,2026-09-26T23:00:00.000Z,Kansas State,Cincinnati,-5.5,-120,5.5,-102,55.5,-105,-115,-235,190
2026-09-26T16:05:11Z,IL,36073967,Middle Tennessee @ Jacksonville State,2026-09-26T23:00:00.000Z,Middle Tennessee,Jacksonville State,7.5,-118,-7.5,-104,51.5,-110,-110,235,-295
2026-09-26T16:05:11Z,IL,36073895,Southern Miss @ Tulane,2026-09-26T23:00:00.000Z,Southern Miss,Tulane,18.5,-108,-18.5,-112,52.5,-110,-110,740,-1250
2026-09-26T16:05:11Z,IL,36094770,Oklahoma State @ West Virginia,2026-09-26T23:00:00.000Z,Oklahoma State,West Virginia,1.5,-105,-1.5,-115,61.5,-105,-115,105,-126
2026-09-26T16:05:11Z,IL,36073964,South Carolina @ Alabama,2026-09-26T23:00:00.000Z,South Carolina,Alabama,12.5,-110,-12.5,-110,54.5,-106,-114,390,-530
2026-09-26T16:05:11Z,IL,36073965,Kennesaw State @ Arkansas State,2026-09-26T23:00:00.000Z,Kennesaw State,Arkansas State,6.5,-110,-6.5,-110,52.5,-115,-105,195,-240
2026-09-26T16:05:11Z,IL,36073966,Mercyhurst @ Western Kentucky,2026-09-26T23:00:00.000Z,Mercyhurst,Western Kentucky,40.5,-110,-40.5,-110,58.5,-110,-110,4000,-20000
2026-09-26T16:05:11Z,IL,36094893,West Florida @ Southeast Missouri State,2026-09-26T23:01:00.000Z,West Florida,Southeast Missouri State,6.5,-120,-6.5,-102,50.5,-115,-105,172,-215
2026-09-26T16:05:11Z,IL,36094856,Cal Poly @ Eastern Washington,2026-09-26T23:01:00.000Z,Cal Poly,Eastern Washington,2.5,104,-2.5,-128,61.5,-112,-108,124,-152
2026-09-26T16:05:11Z,IL,36094898,East Texas A&M @ McNeese,2026-09-26T23:01:00.000Z,East Texas A&M,McNeese,2.5,116,-2.5,-142,51.5,-110,-110,152,-188
2026-09-26T16:05:11Z,IL,36094884,Prairie View @ Grambling,2026-09-26T23:01:00.000Z,Prairie View,Grambling,-10.5,-115,10.5,-105,54.5,-110,-110,-470,340
2026-09-26T16:05:11Z,IL,36094866,Alabama A&M @ Florida A&M,2026-09-26T23:01:00.000Z,Alabama A&M,Florida A&M,-3.5,-104,3.5,-118,49.5,-115,-105,-160,130
2026-09-26T16:05:11Z,IL,36094867,Southern @ Jackson State,2026-09-26T23:01:00.000Z,Southern,Jackson State,20.5,-112,-20.5,-108,57.5,-110,-110,820,-1600
2026-09-26T16:05:11Z,IL,36094889,South Carolina State @ Bethune Cookman,2026-09-26T23:01:00.000Z,South Carolina State,Bethune Cookman,-17.5,-104,17.5,-118,58.5,-110,-110,-950,590
2026-09-26T16:05:11Z,IL,36073969,Arizona @ Washington State,2026-09-26T23:30:00.000Z,Arizona,Washington State,-10.5,-110,10.5,-110,48.5,-106,-114,-430,330
2026-09-26T16:05:11Z,IL,36073976,Houston Christian @ North Texas,2026-09-26T23:30:00.000Z,Houston Christian,North Texas,38.5,-110,-38.5,-110,60.5,-112,-108,,
2026-09-26T16:05:11Z,IL,36073971,Troy @ Utah State,2026-09-26T23:30:00.000Z,Troy,Utah State,2.5,100,-2.5,-122,47.5,-105,-115,120,-144
2026-09-26T16:05:11Z,IL,36073968,Texas A&M @ LSU,2026-09-26T23:30:00.000Z,Texas A&M,LSU,8.5,-115,-8.5,-105,52.5,-108,-112,255,-320
2026-09-26T16:05:11Z,IL,36073794,Oregon @ USC,2026-09-26T23:30:00.000Z,Oregon,USC,-3.5,-106,3.5,-114,61.5,-110,-110,-170,140
2026-09-26T16:05:11Z,IL,36073979,Appalachian State @ NC State,2026-09-26T23:30:00.000Z,Appalachian State,NC State,13.5,-112,-13.5,-108,55.5,-110,-110,400,-550
2026-09-26T16:05:11Z,IL,36073808,Missouri @ Mississippi State,2026-09-26T23:45:00.000Z,Missouri,Mississippi State,4.5,-110,-4.5,-110,58.5,-118,-104,164,-200
2026-09-26T16:05:11Z,IL,36073891,Florida Atlantic @ UL Monroe,2026-09-27T00:00:00.000Z,Florida Atlantic,UL Monroe,-11.5,-114,11.5,-106,58.5,-108,-112,-500,375
2026-09-26T16:05:11Z,IL,36073981,Tulsa @ Arkansas,2026-09-27T00:00:00.000Z,Tulsa,Arkansas,7.5,-122,-7.5,100,50.5,-110,-110,235,-295
2026-09-26T16:05:11Z,IL,36094877,Idaho State @ Southern Utah,2026-09-27T00:01:00.000Z,Idaho State,Southern Utah,-8.5,-110,8.5,-110,60.5,-110,-110,-325,250
2026-09-26T16:05:11Z,IL,36094880,Utah Tech @ Northern Colorado,2026-09-27T00:01:00.000Z,Utah Tech,Northern Colorado,8.5,-112,-8.5,-108,49.5,-105,-115,250,-325
2026-09-26T16:05:11Z,IL,36094859,Portland State @ Weber State,2026-09-27T00:01:00.000Z,Portland State,Weber State,6.5,-102,-6.5,-120,65.5,-112,-108,220,-280
2026-09-26T16:05:11Z,IL,36094896,Mercer @ Abilene Christian,2026-09-27T00:01:00.000Z,Mercer,Abilene Christian,4.5,-110,-4.5,-110,49.5,-114,-106,152,-188
2026-09-26T16:05:11Z,IL,36073984,Oregon State @ UTEP,2026-09-27T01:00:00.000Z,Oregon State,UTEP,-11.5,-110,11.5,-110,56.5,-106,-114,-465,350
2026-09-26T16:05:11Z,IL,36073917,Massachusetts @ Sacramento State,2026-09-27T01:00:00.000Z,Massachusetts,Sacramento State,-4.5,-110,4.5,-110,48.5,-108,-112,-196,162
2026-09-26T16:05:11Z,IL,36073983,Missouri State @ SMU,2026-09-27T01:00:00.000Z,Missouri State,SMU,32.5,-115,-32.5,-105,60.5,-110,-110,3000,-10000
2026-09-26T16:05:11Z,IL,36073985,Rice @ Fresno State,2026-09-27T02:00:00.000Z,Rice,Fresno State,13.5,-122,-13.5,100,43.5,-110,-110,430,-600
2026-09-26T16:05:11Z,IL,36103111,Montana @ UC Davis,2026-09-27T02:01:00.000Z,Montana,UC Davis,3.5,-115,-3.5,-105,61.5,-110,-110,130,-160
2026-09-26T16:05:11Z,IL,36073993,Georgia Tech @ Stanford,2026-09-27T02:30:00.000Z,Georgia Tech,Stanford,-2.5,-124,2.5,102,48.5,-106,-114,-144,120
2026-09-26T16:05:11Z,IL,36073900,Air Force @ Nevada,2026-09-27T02:30:00.000Z,Air Force,Nevada,-5.5,-114,5.5,-106,50.5,-112,-108,-230,188
2026-09-26T16:05:11Z,IL,36094870,Northern Arizona @ Montana State,2026-09-27T02:31:00.000Z,Northern Arizona,Montana State,21.5,-108,-21.5,-118,56.5,-115,-111,900,-2500
2026-09-26T16:05:11Z,IL,36073882,Minnesota @ Washington,2026-09-27T03:00:00.000Z,Minnesota,Washington,10.5,-115,-10.5,-105,45.5,-115,-105,300,-385
2026-09-26T16:05:11Z,IL,36112224,Pittsburgh @ Virginia Tech,2026-10-02T23:00:00.000Z,Pittsburgh,Virginia Tech,6.5,-104,-6.5,-118,56.5,-105,-115,202,-250
2026-09-26T16:05:11Z,IL,36112240,Michigan @ Minnesota,2026-10-03T16:00:00.000Z,Michigan,Minnesota,-7.5,100,7.5,-122,43.5,-110,-110,-275,220
2026-09-26T16:05:11Z,IL,36112239,Alabama @ Mississippi State,2026-10-03T16:00:00.000Z,Alabama,Mississippi State,-3.5,-114,3.5,-106,60.5,-110,-110,-176,146
2026-09-26T16:05:11Z,IL,36112238,Miami Florida @ Clemson,2026-10-03T16:00:00.000Z,Miami Florida,Clemson,-17.5,-105,17.5,-115,51.5,-118,-104,-950,610
2026-09-26T16:05:11Z,IL,36112242,Auburn @ Tennessee,2026-10-03T19:30:00.000Z,Auburn,Tennessee,8.5,-110,-8.5,-110,58.5,-110,-110,260,-330
2026-09-26T16:05:11Z,IL,36112241,Ohio State @ Iowa,2026-10-03T19:30:00.000Z,Ohio State,Iowa,-14.5,100,14.5,-122,43.5,-110,-110,-720,500
2026-09-26T16:05:11Z,IL,36112246,Florida @ Missouri,2026-10-03T19:30:00.000Z,Florida,Missouri,-2.5,-122,2.5,100,54.5,-115,-105,-152,126
