player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Brian Robinson,57120,HB,WAS,12,75.0,3,32,0,18,9,12,1,60,6.7
Justice Hill,45865,HB,BLT,15,100.0,2,3,1,15,12,12,0,58,4.8
Khalil Herbert,41668,HB,CHI,13,81.8,2,6,0,25,9,11,1,57,6.3
Parker Hesse,48369,TE,ATL,17,81.8,6,2,0,22,9,11,0,89,9.9
Kyren Williams,97118,HB,LA,8,81.8,5,26,0,15,9,11,0,76,8.4
Dan Arnold,51842,TE,JAX,16,81.8,5,15,0,26,9,11,0,135,15.0
James Mitchell,77885,TE,DET,13,100.0,7,11,0,22,11,11,1,113,10.3
Brycen Hopkins,47338,TE,LA,13,63.6,5,26,0,22,7,11,0,109,15.6
Andrew Beck,47121,FB,DEN,11,45.5,2,10,0,27,5,11,0,69,13.8
Michael Woods II,84117,WR,CLV,10,50.0,3,8,0,15,5,10,0,45,9.0
T.Y. Hilton,7092,WR,DAL,3,70.0,5,9,0,52,7,10,0,121,17.3
Andre Baccellia,47901,WR,ARZ,8,70.0,4,1,0,11,7,10,0,45,6.4
Craig Reynolds,94383,HB,DET,8,90.0,5,11,0,36,9,10,0,116,12.9
Deven Thompkins,84480,WR,TB,4,50.0,1,30,0,13,5,10,0,32,6.4
Ko Kieft,41372,TE,TB,16,70.0,5,30,0,19,7,10,1,80,11.4
Anthony Schwartz,84135,WR,CLV,10,40.0,2,8,1,19,4,10,0,51,12.8
Reggie Gilliam,40951,FB,BUF,14,80.0,4,4,0,14,8,10,1,69,8.6
Jonathan Williams,10790,HB,WAS,8,70.0,2,32,0,21,7,10,0,40,5.7
Trent Taylor,11932,WR,CIN,9,60.0,1,7,0,34,6,10,0,62,10.3
Montrell Washington,64310,WR,DEN,14,40.0,0,10,0,4,4,10,0,2,0.5
Mike Thomas,10840,WR,CIN,10,22.2,1,7,0,33,2,9,0,38,19.0
Quintin Morris,61182,TE,BUF,14,88.9,6,4,1,26,8,9,1,84,10.5
Mike Strachan,143358,WR,IND,13,33.3,3,14,0,23,3,9,0,59,19.7
Samori Toure,25276,WR,GB,10,55.6,2,12,1,37,5,9,1,82,16.4
Nick Vannett,10728,TE,NYG,9,66.7,1,21,0,15,6,9,0,55,9.2
Giovanni Ricci,13756,TE,CAR,13,88.9,3,5,0,32,8,9,0,100,12.5
N'Keal Harry,48297,WR,CHI,7,77.8,4,6,0,49,7,9,1,116,16.6
Marlon Mack,11898,HB,DEN,5,88.9,2,10,0,66,8,9,1,99,12.4
Brandon Bolden,7469,HB,LV,10,100.0,2,23,0,18,9,9,1,57,6.3
Chris Manhertz,10211,TE,JAX,17,75.0,2,15,0,21,6,8,0,42,7.0
Jameson Williams,101701,WR,DET,6,12.5,1,11,0,41,1,8,1,41,41.0
Laquon Treadwell,10657,WR,SEA,6,75.0,3,29,0,17,6,8,0,42,7.0
Jordan Wilkins,26618,HB,IND,3,75.0,1,14,0,10,6,8,0,29,4.8
D'Onta Foreman,11844,HB,CAR,17,62.5,1,5,0,23,5,8,0,26,5.2
J.K. Dobbins,57366,HB,BLT,8,87.5,3,3,0,20,7,8,1,42,6.0
Chris Myarick,47358,TE,NYG,15,87.5,5,21,0,23,7,8,1,65,9.3
Grant Calcaterra,60997,TE,PHI,12,62.5,3,24,0,40,5,8,0,81,16.2
Ryan Griffin,7982,TE,CHI,14,50.0,1,6,0,18,4,8,0,26,6.5
Darrel Williams,13014,HB,ARZ,5,57.1,0,1,0,6,4,7,0,9,2.3
Jake Kumerow,9883,WR,BUF,6,57.1,4,4,0,39,4,7,0,64,16.0
Cole Turner,84330,TE,WAS,9,28.6,1,32,0,18,2,7,0,23,11.5
Marcedes Lewis,2973,TE,GB,17,85.7,5,12,0,31,6,7,2,66,11.0
Chris Conley,9509,WR,TEN,9,57.1,2,31,0,27,4,7,0,46,11.5
Racey McMath,61401,WR,TEN,4,28.6,1,31,0,39,2,7,0,40,20.0
Tony Jones Jr.,40498,HB,SEA,4,71.4,0,29,0,9,5,7,0,30,6.0
Royce Freeman,45747,HB,HST,4,85.7,0,13,0,9,6,7,0,33,5.5
Gary Brightwell,57133,HB,NYG,6,71.4,4,21,0,12,5,7,0,39,7.8
Trestan Ebner,57159,HB,CHI,10,28.6,0,6,2,6,2,7,0,8,4.0
Stephen Anderson,11160,TE,ARZ,14,42.9,0,1,0,6,3,7,0,9,3.0
Cole Beasley,7330,WR,BUF,4,85.7,1,4,0,9,6,7,0,35,5.8
Pierre Strong Jr.,66619,HB,NE,5,100.0,3,19,0,16,7,7,0,42,6.0
Troy Hairston,65088,FB,HST,16,71.4,0,13,0,7,5,7,0,19,3.8
Zander Horvath,57384,FB,LAC,15,71.4,2,27,0,5,5,7,2,8,1.6
Corey Clement,12253,HB,ARZ,4,71.4,3,1,0,21,5,7,0,54,10.8
Phillip Lindsay,12660,HB,IND,3,85.7,0,14,0,7,6,7,0,19,3.2
Dax Milne,84147,WR,WAS,12,85.7,2,32,0,12,6,7,1,37,6.2
Danny Gray,121926,WR,SF,12,16.7,1,28,0,10,1,6,0,10,10.0
Gunner Olszewski,95015,WR,PIT,12,83.3,1,25,0,31,5,6,0,53,10.6
Tyrie Cleveland,42134,WR,DEN,4,33.3,1,10,0,16,2,6,0,28,14.0
Tyler Kroft,9518,TE,SF,11,66.7,2,28,0,28,4,6,0,57,14.3
Freddie Swain,26448,WR,DEN,4,66.7,3,10,0,52,4,6,0,74,18.5
Jakob Johnson,32565,FB,LV,17,83.3,0,23,0,5,5,6,0,10,2.0
Tylan Wallace,61577,WR,BLT,8,66.7,1,3,0,12,4,6,0,33,8.3
Charlie Kolar,60917,TE,BLT,1,66.7,3,3,0,15,4,6,0,49,12.3
Malcolm Brown,9902,HB,LA,9,83.3,2,26,0,13,5,6,0,37,7.4
Boston Scott,39462,HB,PHI,15,83.3,0,24,0,5,5,6,0,15,3.0
Malik Davis,57196,HB,DAL,5,100.0,5,9,0,18,6,6,0,63,10.5
Armani Rogers,40034,TE,WAS,11,83.3,4,32,0,23,5,6,0,64,12.8
Myles Gaskin,45914,HB,MIA,2,66.7,0,17,0,16,4,6,0,28,7.0
Dennis Houston,61295,WR,DAL,2,33.3,0,9,0,11,2,6,0,16,8.0
Dezmon Patmon,48329,WR,IND,1,33.3,1,14,0,17,2,6,0,24,12.0
Stone Smartt,60492,TE,LAC,7,80.0,1,27,0,8,4,5,0,17,4.3
Tyler Davis,47743,TE,GB,17,80.0,1,12,0,23,4,5,0,26,6.5
Kyle Rudolph,6195,TE,TB,9,60.0,2,30,0,12,3,5,1,28,9.3
Demetric Felton Jr.,40568,WR,CLV,5,40.0,0,8,0,5,2,5,0,8,4.0
Stephen Sullivan,40411,TE,CAR,12,40.0,2,5,0,33,2,5,0,46,23.0
Ronnie Rivers,57208,HB,LA,2,100.0,1,26,0,14,5,5,0,29,5.8
Bryan Edwards,28486,WR,ATL,7,60.0,0,2,0,10,3,5,0,15,5.0
Rashaad Penny,27414,HB,SEA,5,80.0,2,29,0,6,4,5,0,16,4.0
Ross Dwelley,20994,TE,SF,7,60.0,3,28,0,56,3,5,1,105,35.0
Cody Hollister,12052,WR,TEN,10,60.0,2,31,0,27,3,5,0,54,18.0
Keaontay Ingram,77761,HB,ARZ,10,80.0,1,1,0,24,4,5,0,21,5.3
Derek Watt,10832,FB,PIT,9,100.0,1,25,0,5,5,5,1,11,2.2
Kevin White,9440,WR,NO,7,40.0,2,20,0,64,2,5,0,74,37.0
Andy Isabella,47448,WR,BLT,4,40.0,2,3,0,11,2,5,0,21,10.5
Devin Asiasi,40294,TE,CIN,8,50.0,0,7,0,6,2,4,0,5,2.5
Juwann Winfree,38275,WR,GB,3,25.0,1,12,0,17,1,4,0,17,17.0
Spencer Brown,57441,HB,CAR,2,50.0,0,5,0,9,2,4,0,10,5.0
Keith Kirkwood,48017,WR,NO,5,50.0,1,20,0,14,2,4,0,18,9.0
Jesper Horsted,91465,TE,LV,7,75.0,0,23,0,9,3,4,0,19,6.3
Luke Farrell,42353,TE,JAX,11,100.0,3,15,0,15,4,4,0,40,10.0
Simi Fehoko,84424,WR,DAL,4,75.0,1,9,0,12,3,4,0,24,8.0
Chris Evans,27303,HB,CIN,8,75.0,2,7,0,26,3,4,1,38,12.7
Lance McCutcheon,61478,WR,LA,8,0.0,0,26,0,0,0,4,0,0,
David Johnson,9519,HB,NO,5,100.0,3,20,0,21,4,4,0,47,11.8
Ty Montgomery,9527,HB,NE,1,75.0,1,19,0,7,3,4,1,15,5.0
Cade Johnson,42109,WR,SEA,2,50.0,2,29,0,11,2,4,0,21,10.5
Jalen Guyton,34164,WR,LAC,3,50.0,2,27,0,54,2,4,0,64,32.0
Jalen Virgil,41991,WR,DEN,8,50.0,2,10,0,66,2,4,1,75,37.5
Ke'Shawn Vaughn,45866,HB,TB,6,75.0,1,30,0,11,3,4,0,19,6.3
Penny Hart,13534,WR,SEA,7,75.0,1,29,0,15,3,4,0,20,6.7
Austin Trammell,52195,WR,LA,5,50.0,1,26,0,8,2,4,0,13,6.5
Tim Jones,61669,WR,JAX,14,75.0,1,15,0,20,3,4,0,30,10.0
Marcus Jones,55717,CB,NE,5,100.0,3,19,0,48,4,4,1,78,19.5
Ihmir Smith-Marsette,61324,WR,KC,5,33.3,0,16,1,15,1,3,0,15,15.0
Braylon Sanders,61457,WR,MIA,3,66.7,0,17,1,13,2,3,0,17,8.5
Jalen Tolbert,61637,WR,DAL,7,66.7,0,9,0,8,2,3,0,12,6.0
Adam Prentice,35639,FB,NO,10,100.0,1,20,1,4,3,3,0,9,3.0
Elijah Mitchell,57272,HB,SF,5,100.0,0,28,0,5,3,3,0,7,2.3
Jason Cabinda,50714,FB,DET,8,33.3,1,11,0,5,1,3,0,5,5.0
Miles Boykin,48209,WR,PIT,11,66.7,1,25,0,11,2,3,0,11,5.5
Michael Burton,9601,FB,KC,12,66.7,0,16,0,9,2,3,0,11,5.5
Trevon Wesco,42018,TE,CHI,11,66.7,1,6,0,23,2,3,0,26,13.0
Nsimba Webster,48107,WR,CHI,1,66.7,1,6,1,8,2,3,0,14,7.0
Lil'Jordan Humphrey,42247,WR,NE,5,66.7,0,19,0,11,2,3,0,20,10.0
Tevin Coleman,9506,HB,SF,3,100.0,2,28,0,30,3,3,1,44,14.7
Maxx Williams,9488,TE,ARZ,11,100.0,0,1,0,7,3,3,0,18,6.0
D'Ernest Johnson,45734,HB,CLV,4,100.0,0,8,0,7,3,3,0,7,2.3
Isaiah Spiller,99146,HB,LAC,5,100.0,0,27,0,8,3,3,0,13,4.3
Julius Chestnut,109239,HB,TEN,3,100.0,1,31,0,33,3,3,0,41,13.7
Ben Ellefson,27766,TE,MIN,4,100.0,2,18,0,12,3,3,0,26,8.7
Quintez Cephus,29614,WR,DET,4,66.7,1,11,0,9,2,3,0,15,7.5
Jonathan Ward,25859,HB,TEN,2,66.7,1,31,0,4,2,3,0,7,3.5
Drew Sample,47259,TE,CIN,2,100.0,0,7,0,2,2,2,0,-2,-1.0
Blake Bell,9550,TE,KC,3,100.0,1,16,0,17,2,2,1,20,10.0
Dareke Young,111900,WR,SEA,10,100.0,2,29,0,12,2,2,0,24,12.0
Tanner Conner,22777,TE,MIA,6,0.0,0,17,0,0,0,2,0,0,
Kene Nwangwu,40547,HB,MIN,3,100.0,1,18,0,16,2,2,0,21,10.5
Keith Smith,9302,FB,ATL,16,50.0,0,2,0,8,1,2,0,8,8.0
Trayveon Williams,45775,HB,CIN,5,100.0,1,7,0,24,2,2,0,30,15.0
Richard Rodgers,8733,TE,LAC,10,50.0,0,27,0,4,1,2,0,4,4.0
John Brown,8726,WR,BUF,3,50.0,1,4,0,42,1,2,1,42,42.0
Jaelon Darden,61522,WR,CLV,8,100.0,1,8,0,25,2,2,0,26,13.0
Pharoh Cooper,10751,WR,ARZ,3,100.0,0,1,0,3,2,2,0,6,3.0
Giovani Bernard,7818,HB,TB,1,100.0,0,30,0,6,2,2,0,-1,-0.5
Daylen Baldwin,64309,WR,CLV,1,100.0,2,8,0,15,2,2,0,25,12.5
Tyrion Davis-Price,99169,HB,SF,4,0.0,0,28,0,0,0,2,0,0,
Caleb Huntley,57156,HB,ATL,11,100.0,0,2,0,2,2,2,0,3,1.5
Charlie Woerner,42257,TE,SF,12,0.0,0,28,0,0,0,2,0,0,
Larry Rountree III,57308,HB,LAC,3,100.0,1,27,0,13,2,2,0,14,7.0
Sean McKeon,42266,TE,DAL,11,100.0,1,9,0,10,2,2,0,11,5.5
Justin Herbert,28237,QB,LAC,17,100.0,0,27,6,-2,2,2,0,-10,-5.0
Mason Schreck,12007,TE,HST,3,100.0,0,13,0,6,2,2,0,6,3.0
Benny Snell Jr.,45954,HB,PIT,3,100.0,1,25,0,11,2,2,0,17,8.5
Mike Davis,9559,HB,BLT,7,100.0,0,3,0,7,2,2,0,4,2.0
Kendall Blanton,47311,TE,LA,4,100.0,1,26,0,28,2,2,0,35,17.5
Anthony McFarland Jr.,57289,HB,PIT,1,100.0,1,25,0,12,2,2,0,11,5.5
Deonte Harty,91470,WR,NO,4,100.0,0,20,0,9,2,2,0,13,6.5
Jason Moore,91472,WR,LAC,6,50.0,0,27,0,5,1,2,0,5,5.0
Jeremy Ruckert,84029,TE,NYJ,3,50.0,0,22,0,8,1,2,0,8,8.0
Feleipe Franks,40217,QB,ATL,8,0.0,0,2,0,0,0,2,0,0,
J.J. Taylor,25512,HB,NE,1,100.0,0,19,0,8,1,1,0,8,8.0
Tommy Sweeney,47216,TE,BUF,4,100.0,1,4,0,7,1,1,0,7,7.0
Khari Blasingame,44889,FB,CHI,16,0.0,0,6,0,0,0,1,0,0,
Maurice Alexander,33465,WR,DET,3,100.0,0,11,0,7,1,1,0,7,7.0
Tom Brady,698,QB,TB,17,0.0,0,30,3,0,0,1,0,0,
Ronald Jones,34001,HB,KC,4,100.0,1,16,0,22,1,1,0,22,22.0
Tyler Mabry,25705,TE,SEA,1,100.0,1,29,0,7,1,1,1,7,7.0
David Bakhtiari,7891,T,GB,11,0.0,0,12,0,0,0,1,0,0,
Tanner Gentry,12170,WR,BUF,3,0.0,0,4,0,0,0,1,0,0,
Tyron Johnson,34427,WR,HST,4,100.0,0,13,0,8,1,1,0,8,8.0
Kirk Merritt,35096,WR,NO,3,0.0,0,20,0,0,0,1,0,0,
C.J. Board,12088,WR,TEN,1,100.0,0,31,0,6,1,1,0,6,6.0
Keke Coutee,47698,WR,IND,2,100.0,0,14,1,20,1,1,0,20,20.0
Josh Gordon,7618,WR,TEN,2,0.0,0,31,0,0,0,1,0,0,
Jaret Patterson,77745,HB,WAS,1,0.0,0,32,0,0,0,1,0,0,
Salvon Ahmed,57472,HB,MIA,6,100.0,0,17,0,8,1,1,0,8,8.0
Devine Ozigbo,45903,HB,DEN,3,100.0,0,10,0,3,1,1,0,3,3.0
Patrick Mahomes,11765,QB,KC,17,100.0,0,16,2,6,1,1,0,6,6.0
Ty'Son Williams,38287,HB,ARZ,1,100.0,0,1,0,5,1,1,0,5,5.0
Jacob Harris,34255,WR,LA,2,100.0,1,26,0,6,1,1,0,6,6.0
Dwayne Washington,10870,HB,NO,6,100.0,0,20,0,7,1,1,0,7,7.0
Erik Ezukanma,78148,WR,MIA,1,100.0,0,17,0,3,1,1,0,3,3.0
Penei Sewell,81788,T,DET,17,100.0,1,11,0,9,1,1,0,9,9.0
Zach Wilson,82096,QB,NYJ,9,100.0,1,22,1,2,1,1,1,2,2.0
Kamu Grugier-Hill,10842,LB,ARZ,1,100.0,1,1,0,4,1,1,0,4,4.0
Jeff Driskel,10841,QB,HST,6,100.0,0,13,0,4,1,1,0,4,4.0
Mason Kinsey,115664,WR,TEN,1,100.0,0,31,0,3,1,1,0,3,3.0
Tyler Badie,83714,HB,DEN,1,100.0,1,10,0,24,1,1,1,24,24.0
Patrick Taylor,40448,HB,GB,5,100.0,1,12,0,17,1,1,0,17,17.0
Noah Togiai,47282,TE,PHI,1,0.0,0,24,0,0,0,1,0,0,
Bailey Zappe,60396,QB,NE,4,100.0,0,19,2,-6,1,1,0,-6,-6.0
Josh Ali,61359,WR,ATL,2,0.0,0,2,0,0,0,1,0,0,
Jared Goff,10635,QB,DET,17,100.0,0,11,6,5,1,1,0,5,5.0
Godwin Igwebuike,49166,HB,SEA,1,100.0,0,29,0,3,1,1,0,3,3.0
Jake Gervase,49103,LB,LA,2,100.0,1,26,0,12,1,1,0,12,12.0
Darrynton Evans,40692,HB,CHI,4,100.0,1,6,0,33,1,1,0,33,33.0
Jalen Camp,40986,WR,HST,2,100.0,1,13,0,7,1,1,0,7,7.0
Frank Darby,40988,WR,ATL,4,100.0,1,2,0,15,1,1,0,15,15.0
DJ Turner,47663,WR,LV,6,0.0,0,23,0,0,0,1,0,0,
Gus Edwards,46027,HB,BLT,9,0.0,0,3,0,0,0,1,0,0,
KaVontae Turpin,47658,WR,DAL,12,100.0,0,9,0,9,1,1,0,9,9.0
Stanley Morgan,48110,WR,CIN,8,0.0,0,7,0,0,0,1,0,0,
James Washington,47792,WR,DAL,2,0.0,0,9,0,0,0,1,0,0,
Cody White,61448,WR,PIT,1,100.0,0,25,0,2,1,1,0,2,2.0
Russell Wilson,7077,QB,DEN,15,100.0,0,10,4,1,1,1,0,1,1.0
Jake Tonges,60864,TE,CHI,3,0.0,0,6,0,0,0,1,0,0,
