player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Cam'Ron Harris,77728,HB,MIAMI FL,6,71,24,220,0,57,119,11,13,82,5,409,5.8
Samson Evans,84228,HB,E MICHIGAN,11,70,27,160,1,37,111,19,21,89,12,269,3.8
Terion Stewart,130386,HB,BOWL GREEN,9,70,16,122,0,77,0,1,1,71,5,412,5.9
Eric Gray,99143,HB,OKLAHOMA,12,70,17,261,0,18,204,18,23,88,2,330,4.7
Nick Nash,98679,QB,S JOSE ST,11,69,20,285,10,48,20,4,15,57,2,425,6.2
Brock Sturges,83614,HB,TEXAS ST,7,69,17,314,2,15,21,3,3,72,4,280,4.1
Emmanuel Michel,145972,FB,AIR FORCE,11,69,18,101,1,64,0,0,0,69,3,421,6.1
Dontae Smith,77717,HB,GA TECH,12,69,21,176,0,29,33,7,8,76,4,371,5.4
Miyan Williams,62608,HB,OHIO STATE,9,69,25,260,0,71,74,9,11,78,3,490,7.1
Trey Cooley,144150,HB,LOUISVILLE,11,69,15,210,1,21,145,10,13,79,0,323,4.7
Jaylen Wright,146934,HB,TENNESSEE,8,68,26,307,0,21,22,6,7,74,4,355,5.2
Master Teague III,83734,HB,OHIO STATE,7,67,24,260,0,21,12,2,2,69,4,355,5.3
Austin Aune,83528,QB,N TEXAS,12,67,23,251,4,22,0,0,0,50,2,362,5.4
Tyrell Robinson,121607,HB,ARMY,12,67,24,114,0,87,293,10,15,77,3,608,9.1
Seth Henigan,144267,QB,MEMPHIS,11,67,12,218,5,19,8,1,1,30,0,232,3.5
Jaxson Kincaide,40415,HB,W MICHIGAN,12,67,16,347,0,27,11,3,4,70,3,368,5.5
Chance Nolan,78493,QB,OREGON ST,12,67,24,265,4,25,0,0,0,40,3,337,5.0
Jalen White,122464,HB,GA SOUTHRN,12,67,14,174,0,59,29,2,4,69,3,364,5.4
Braydon Bennett,122318,HB,COAST CAR,12,66,27,141,1,75,246,20,22,86,5,540,8.2
Carlinos Acie,77866,HB,NAVY,12,66,22,237,1,90,15,3,6,69,2,579,8.8
Phil Mafah,144123,HB,CLEMSON,8,66,16,140,0,63,50,7,8,73,3,285,4.3
Tanner Mordecai,77656,QB,SMU,12,66,26,287,8,20,0,0,0,38,2,306,4.6
Brock Purdy,77672,QB,IOWA STATE,12,65,16,193,7,23,0,0,0,33,1,335,5.2
John Gentry,128379,HB,UTAH ST,10,65,11,329,1,41,38,6,7,71,0,235,3.6
Blake Hester,130295,HB,AKRON,9,65,14,102,1,39,36,9,10,74,2,276,4.2
Corey Kiner,86392,HB,LSU,10,65,17,211,0,26,10,2,3,67,2,270,4.2
Justin Lynch,144392,QB,TEMPLE,11,65,18,306,1,33,0,0,0,48,1,334,5.1
Sheldon Evans,83699,HB,MARSHALL,12,65,20,214,2,41,114,11,12,76,5,284,4.4
Payton Thorne,101629,QB,MICH STATE,12,64,19,223,5,32,15,1,1,51,4,271,4.2
Kairee Robinson,101299,HB,S JOSE ST,12,64,12,285,1,39,164,21,34,85,1,279,4.4
Xavier White,99566,HB,TEXAS TECH,12,64,16,315,1,52,109,17,18,81,3,300,4.7
Johnnie Lang,57246,HB,ARK STATE,12,64,11,113,1,21,93,17,21,81,0,258,4.0
Frank Peasant,121817,HB,MIDDLE TN,10,64,21,224,1,22,26,6,7,70,2,240,3.8
Jaison Patterson,145654,HB,BOWL GREEN,10,64,17,122,1,23,76,12,14,76,2,270,4.2
MarShawn Lloyd,124247,HB,S CAROLINA,12,64,14,289,3,40,44,3,7,67,1,228,3.6
Joe Ervin,99490,HB,KANSAS ST,10,64,22,199,0,22,12,1,4,65,2,322,5.0
Brennan Armstrong,77696,QB,VIRGINIA,11,63,24,335,9,45,18,1,1,32,9,476,7.6
Malcolm Davidson,83660,HB,FAU,9,63,15,165,1,20,10,2,3,65,1,275,4.4
Darwin Barlow,99482,HB,USC,11,63,19,326,1,16,22,4,4,67,2,290,4.6
Kyle Monangai,129891,HB,RUTGERS,11,63,16,278,0,20,57,8,9,71,4,238,3.8
Andrew Clair,57167,HB,NWESTERN,12,63,22,256,1,32,45,10,15,73,1,346,5.5
Alan Lamar,109266,HB,ARK STATE,11,63,14,113,0,34,119,22,23,85,1,234,3.7
Jalen John,131577,HB,ARIZONA,9,62,13,109,0,23,42,8,8,70,0,250,4.0
Kurtis Rourke,97998,QB,OHIO,10,62,20,259,5,45,38,1,1,41,3,423,6.8
Jeff Sims,122496,QB,GA TECH,7,61,22,176,7,50,0,0,0,47,4,449,7.4
Wayne Taulapapa,91020,HB,VIRGINIA,10,61,20,335,2,27,62,11,11,72,2,308,5.0
Dylan Hopkins,83571,QB,UAB,12,61,13,321,4,27,0,0,1,35,5,215,3.5
DJ Irons,145585,QB,AKRON,8,61,24,102,9,24,0,0,0,34,2,448,7.3
Cameron Rising,77663,QB,UTAH,11,61,28,328,8,31,0,0,0,41,5,354,5.8
Amauri Pesek-Hickson,122573,HB,KANSAS,10,60,14,198,1,20,34,5,7,65,0,218,3.6
Chance Bell,57396,HB,S DIEGO ST,11,60,15,284,1,61,4,1,1,61,4,273,4.6
Drew Plitt,39879,QB,BALL ST,12,60,21,117,5,27,-4,0,0,34,1,287,4.8
Xavier Arline,121831,QB,NAVY,7,60,11,237,6,40,0,0,0,55,2,223,3.7
Sean Chambers,75888,QB,WYOMING,9,60,21,351,9,20,0,0,0,40,3,283,4.7
D.J. Jones,122840,HB,N CAROLINA,9,60,14,245,0,29,55,12,15,72,0,253,4.2
Tony Mathis Jr.,99481,HB,W VIRGINIA,9,59,16,343,0,45,5,2,3,61,0,256,4.3
Brady McBride,77641,QB,TEXAS ST,7,58,14,314,7,19,0,0,0,29,1,288,5.0
Kaleb Eleby,77686,QB,W MICHIGAN,12,58,17,347,10,25,0,0,0,20,5,216,3.7
Micah Kelly,97099,HB,TOLEDO,12,58,21,316,0,22,44,5,5,63,3,303,5.2
Shaun Peterson Jr.,83662,HB,FIU,11,58,8,166,1,17,24,4,5,62,2,217,3.7
Travis Levy,57164,HB,BOSTON COL,12,57,12,121,1,20,148,16,20,73,4,190,3.3
Lexington Joseph,97104,HB,FIU,12,57,14,166,0,23,56,8,10,65,1,273,4.8
Kaegun Williams,57397,HB,S DIEGO ST,12,57,14,284,0,25,42,6,6,63,2,252,4.4
Taulia Tagovailoa,97271,QB,MARYLAND,12,57,17,215,8,45,0,0,0,45,2,276,4.8
Colby McDonald,144890,HB,MARYLAND,7,57,18,215,0,41,12,4,4,61,1,293,5.1
Anthony Williams Jr.,101651,HB,AKRON,10,57,10,102,2,22,74,7,10,64,1,207,3.6
Kamari Pleasant,40696,HB,WASHINGTON,9,57,20,340,1,32,113,15,15,72,2,303,5.3
D.J. Mack Jr.,55405,QB,DOMINION,7,56,16,263,3,42,0,0,0,41,6,291,5.2
Brian Battie,123274,HB,USF,12,56,18,327,1,42,67,7,8,63,1,316,5.6
Jordon Simmons,129634,HB,MICH STATE,11,56,12,223,1,24,17,5,6,61,0,262,4.7
Sean Clifford,51708,QB,PENN STATE,12,55,20,266,4,43,0,0,0,32,2,296,5.4
Kevin Davis,130517,HB,MIAMI OH,12,55,19,221,0,41,197,19,21,74,3,325,5.9
Caleb Williams,144622,QB,OKLAHOMA,10,55,20,261,10,74,0,0,0,38,6,531,9.7
Challen Faamatau,129506,HB,MARYLAND,8,55,18,215,1,30,79,8,10,63,3,237,4.3
Kye Robichaux,145532,HB,W KENTUCKY,12,55,19,346,3,28,53,5,6,60,1,261,4.7
Antario Brown,145868,HB,N ILLINOIS,6,55,16,254,1,47,0,0,0,55,4,353,6.4
Donaven McCulley,144829,QB,INDIANA,7,54,11,190,5,24,0,0,1,41,2,193,3.6
Tyre Shelton,77038,HB,MIAMI OH,7,54,13,221,0,26,6,2,3,56,2,245,4.5
Byron Cardwell Jr.,86353,HB,OREGON,9,54,18,264,0,34,-5,2,3,56,3,398,7.4
Levi Williams,98365,QB,WYOMING,8,54,16,351,1,52,0,0,0,37,1,303,5.6
Clayton Tune,77652,QB,HOUSTON,12,54,15,182,3,42,0,0,0,26,2,277,5.1
Tyler Lavine,97307,HB,SMU,12,54,17,287,0,16,113,10,12,64,2,251,4.6
DeAndre Hughes,101359,HB,AIR FORCE,9,54,21,101,1,56,7,3,5,57,3,458,8.5
Deion Smith,83655,HB,COLORADO,10,53,11,143,0,21,21,5,9,58,2,192,3.6
Matt Myers,77698,QB,BUFFALO,10,53,13,126,6,24,0,0,0,42,4,240,4.5
Greg Garner,122671,HB,LA TECH,9,53,14,208,0,23,37,2,3,55,3,216,4.1
Max Johnson,124099,QB,LSU,12,53,9,211,10,12,0,0,0,19,1,162,3.1
John Lovett,57157,HB,PENN STATE,7,52,11,266,0,18,36,9,15,61,0,177,3.4
Chaton Mobley,57982,HB,MIDDLE TN,7,52,12,224,1,41,16,4,8,56,2,241,4.6
Jake Haener,60596,QB,FRESNO ST,12,52,18,169,7,28,0,0,0,20,3,194,3.7
Bo Nix,97790,QB,AUBURN,10,52,17,115,6,23,0,0,0,36,4,268,5.2
Trey Lowe,84501,HB,OREGON ST,12,51,14,265,0,38,189,22,27,73,1,330,6.5
Mulbah Car,40929,HB,HOUSTON,11,51,12,182,1,17,26,4,4,55,0,196,3.8
Omar Fattah,64631,FB,AIR FORCE,9,50,13,101,0,43,0,0,0,50,0,224,4.5
Chris Tyree,122913,HB,NOTRE DAME,10,50,8,258,0,33,143,18,20,68,1,204,4.1
Mike DiLiello,121801,QB,MIDDLE TN,11,50,16,224,4,43,0,0,0,46,5,232,4.6
Kenny McIntosh,99158,HB,GEORGIA,10,50,16,173,2,59,182,14,16,64,3,285,5.7
Trey Sanders,97433,HB,ALABAMA,9,50,12,103,1,20,51,4,4,54,2,221,4.4
Anthony Richardson,124393,QB,FLORIDA,8,50,17,163,2,80,0,0,1,44,3,415,8.3
Anthony Tyus III,145037,HB,NWESTERN,10,50,11,256,0,16,18,3,4,53,1,210,4.2
Mike Hollins,98628,HB,VIRGINIA,9,49,13,335,0,25,83,16,20,65,2,213,4.3
Hank Bachmeier,101284,QB,BOISE ST,12,49,14,120,7,20,0,0,0,29,0,152,3.1
ChaVon McEachern,122190,HB,CHARLOTTE,11,49,15,136,0,55,57,8,11,57,1,270,5.5
Kendall Milton,124031,HB,GEORGIA,6,49,11,173,1,35,5,2,2,51,1,241,4.9
Marquavius Weaver,57291,HB,MEMPHIS,12,49,12,218,0,29,83,9,11,58,3,169,3.4
Aaron Young,97161,HB,RUTGERS,12,49,14,278,0,12,80,12,20,61,4,175,3.6
Bryce Carpenter,82101,QB,COAST CAR,11,48,16,141,4,67,0,0,0,39,3,296,6.2
Davis Brin,77642,QB,TULSA,12,48,10,320,8,22,3,1,1,26,1,161,3.4
Logan Bonner,39990,QB,UTAH ST,12,48,11,329,7,21,0,0,0,35,0,171,3.6
Roydell Williams,123939,HB,ALABAMA,9,48,14,103,1,43,57,5,6,53,1,284,5.9
Mark-Antony Richards,99155,HB,UCF,11,48,16,323,1,58,76,8,12,56,5,309,6.4
Matt McDonald,60350,QB,BOWL GREEN,12,47,14,122,8,49,0,0,1,19,4,272,5.8
Chase Brice,60363,QB,APP STATE,12,47,15,108,7,12,0,0,1,26,3,179,3.8
Jacquez Stuart,97125,HB,TOLEDO,12,47,12,316,0,46,52,7,8,54,1,255,5.4
Micah Davis,125264,WR,AIR FORCE,8,47,25,101,0,39,221,10,20,57,4,360,7.7
Jaquez Yant,129716,HB,NEBRASKA,7,47,15,238,0,64,5,1,1,48,1,294,6.3
Garrett Greene,123420,QB,W VIRGINIA,10,46,18,343,4,67,0,0,0,38,4,348,7.6
Jalen Holston,57469,HB,VA TECH,6,46,12,337,1,29,32,4,4,50,1,176,3.8
James Charles,40069,HB,FAU,12,46,12,165,0,32,83,7,9,53,2,167,3.6
Austin Kendall,40056,QB,LA TECH,7,46,14,208,4,59,0,0,0,20,3,256,5.6
Jamontez Woods,97311,HB,TROY,10,46,14,318,0,34,84,16,23,62,6,234,5.1
Ben Bryant,77655,QB,E MICHIGAN,12,46,15,160,5,39,-3,1,1,28,2,218,4.7
Steven Krajewski,77650,QB,UCONN,9,46,15,146,5,32,0,0,0,36,3,274,6.0
Tanner Morgan,55239,QB,MINNESOTA,12,46,9,225,4,18,0,0,0,24,2,123,2.7
Destin Coates,83668,HB,GA STATE,6,46,9,175,3,57,5,3,3,49,1,177,3.8
Tyler Van Dyke,122225,QB,MIAMI FL,10,45,12,220,3,24,0,0,0,24,1,155,3.4
Tyler Buchner,147472,QB,NOTRE DAME,10,45,17,258,3,68,0,0,0,43,3,351,7.8
Daniyel Ngata,131623,HB,ARIZONA ST,9,45,18,110,1,26,29,4,4,49,3,286,6.4
Dylan Downing,128352,HB,PURDUE,12,45,9,273,0,33,28,9,10,54,1,184,4.1
Tayvon Ruley,101073,HB,TEMPLE,11,45,12,306,3,19,17,3,5,48,2,224,5.0
Phil Jurkovec,83533,QB,BOSTON COL,6,45,23,121,1,41,0,0,0,33,5,349,7.8
Markese Stepp,83786,HB,NEBRASKA,7,45,11,238,0,19,30,1,1,46,2,177,3.9
Keilan Robinson,97097,HB,TEXAS,11,45,12,311,1,65,57,7,10,52,3,322,7.2
Daijun Edwards,124021,HB,GEORGIA,9,45,10,173,0,23,42,2,5,47,3,177,3.9
Donovan Smith,73929,QB,TEXAS TECH,10,44,11,315,6,13,0,0,1,32,2,186,4.2
Ray Davis,101072,HB,VANDERBILT,3,44,10,333,0,26,27,5,5,49,1,211,4.8
Grant Wells,97784,QB,MARSHALL,12,44,18,214,7,15,0,0,0,34,7,152,3.5
Cameron Montgomery,52198,HB,RICE,12,44,7,275,0,70,40,7,10,51,2,256,5.8
Juju McDowell,146909,HB,S CAROLINA,11,44,11,289,0,16,83,11,12,55,1,158,3.6
Jaylen Thomas,97201,HB,COLO STATE,9,44,8,144,1,17,6,1,2,45,2,180,4.1
Davion Ervin-Poindexter,101653,HB,INDIANA,12,44,12,190,0,37,26,4,9,48,1,226,5.1
Lucas Johnson,40551,QB,S DIEGO ST,12,44,13,284,4,54,0,0,0,33,0,241,5.5
Reggie Love III,129418,HB,ILLINOIS,7,44,6,187,1,22,12,2,8,46,0,147,3.3
Logan Diggs,147475,HB,NOTRE DAME,7,43,13,258,0,26,35,2,3,45,3,201,4.7
Ryan Montgomery,101063,HB,CINCINNATI,10,43,14,138,0,55,19,4,6,47,3,308,7.2
E.J. Wilson,123652,HB,FIU,10,43,11,166,1,23,93,7,8,50,0,239,5.6
AJ Green Jr.,127442,HB,ARKANSAS,10,43,8,111,1,30,84,7,10,50,1,201,4.7
Brenden Brady,83795,HB,UTSA,6,43,9,331,0,56,18,2,3,45,2,211,4.9
Amir Rasul,39919,HB,MIDDLE TN,8,43,9,224,0,12,12,3,4,46,0,104,2.4
Ivory Kelly-Martin,57244,HB,IOWA,9,43,5,192,3,27,32,5,6,48,1,186,4.3
Will Plummer,131592,QB,ARIZONA,10,43,11,109,5,43,0,0,0,10,2,262,6.1
Casey Thompson,77677,QB,TEXAS,12,42,18,311,7,41,0,0,0,20,4,250,6.0
Jayden de Laura,131928,QB,WASH STATE,11,42,12,341,5,21,0,0,0,24,3,189,4.5
Tyler Vitt,83566,QB,TEXAS ST,5,42,10,314,0,29,0,0,0,37,0,236,5.6
Brett Gabbert,97404,QB,MIAMI OH,9,42,12,221,2,42,0,0,0,15,1,199,4.7
Jordan Yates,97416,QB,GA TECH,8,42,13,176,4,54,0,0,0,13,2,287,6.8
Chance Warren,77869,HB,NAVY,12,42,12,237,0,26,169,11,20,52,1,277,6.6
Anderson Castle,122234,HB,APP STATE,8,41,12,108,0,22,0,0,0,41,2,182,4.4
Jordan Moore,143865,QB,DUKE,10,41,12,154,1,40,0,0,0,38,3,246,6.0
Riley Leonard,143862,QB,DUKE,7,41,13,154,3,35,0,0,0,30,2,224,5.5
Kenny Tracy,130531,HB,MIAMI OH,11,41,10,221,0,27,155,17,21,58,2,213,5.2
Amare Jones,77742,HB,GA SOUTHRN,10,41,11,174,0,33,356,25,39,65,0,192,4.7
Pailate Makakona,101296,HB,UTAH ST,7,41,6,329,0,14,10,1,2,42,0,108,2.6
Jase McClellan,123926,HB,ALABAMA,5,40,8,103,0,27,97,10,10,50,1,191,4.8
Tyson Riley,121605,FB,ARMY,8,40,14,114,0,17,0,0,0,40,2,169,4.2
Andrew Marty,60498,QB,NWESTERN,7,40,12,256,9,25,0,0,0,31,1,186,4.7
Kay'Ron Lynch-Adams,101643,HB,UMASS,4,40,3,216,1,20,43,7,9,47,1,110,2.8
Steven Anderson,60542,HB,TULSA,8,39,14,320,2,21,0,0,0,39,2,189,4.8
Keytaon Thompson,60457,WR,VIRGINIA,12,39,16,335,2,40,990,78,112,117,4,247,6.3
Richard Newton,83799,HB,WASHINGTON,4,39,7,340,1,18,37,6,8,45,1,138,3.5
Terry Wilson,40709,QB,NEW MEXICO,6,39,8,241,4,56,10,2,3,33,1,168,4.3
Peny Boone,129498,HB,MARYLAND,9,39,12,215,1,28,2,3,6,42,2,172,4.4
Bryan Bradford,97436,HB,KENT STATE,7,39,13,201,1,29,-5,1,1,40,3,180,4.6
Jordan Waters,97754,HB,DUKE,10,39,8,154,0,30,76,6,7,45,1,197,5.1
Lucious Stanley,57439,HB,UAB,12,38,11,321,1,38,56,5,6,43,1,208,5.5
Chris Childers,87568,HB,INDIANA,10,38,8,190,0,25,16,3,8,41,1,148,3.9
Connor Blumrick,60558,QB,VA TECH,5,38,13,337,1,44,0,0,0,38,2,244,6.4
Bryce Young,123943,QB,ALABAMA,12,37,14,103,8,16,0,0,0,8,2,214,5.8
Quinton Cooley,123380,HB,WAKE,6,37,8,339,0,13,0,0,0,37,1,143,3.9
Gavin Williams,129488,HB,IOWA,9,37,8,192,1,16,34,6,7,43,0,151,4.1
Bryce Williams,83708,HB,MINNESOTA,8,37,10,225,1,56,19,1,1,38,3,186,5.0
Hassan Hall,77705,HB,LOUISVILLE,7,37,9,210,1,53,19,2,4,39,1,278,7.5
Charles McClelland,77733,HB,CINCINNATI,10,37,11,138,1,28,33,4,6,41,1,191,5.2
Justin Hall,61158,WR,BALL ST,11,37,15,117,1,34,606,61,81,98,6,255,6.9
Gabe Ervin Jr.,144996,HB,NEBRASKA,4,37,10,238,0,21,6,2,2,39,2,124,3.4
Stetson Bennett,60387,QB,GEORGIA,11,36,17,173,2,30,0,0,0,23,1,265,7.4
Jarret Doege,60353,QB,W VIRGINIA,12,36,10,343,7,12,0,0,0,18,0,101,2.8
Tanner McKee,131770,QB,STANFORD,10,36,11,300,4,30,0,0,0,19,4,144,4.0
Jordan Byrd,83748,HB,S DIEGO ST,12,35,9,284,0,55,77,11,11,46,3,246,7.0
Cole Kramer,101627,QB,MINNESOTA,8,36,14,225,0,19,0,0,0,36,2,165,4.6
Torry Locklin,97792,HB,KANSAS,9,36,2,198,0,36,24,3,4,39,2,117,3.3
Spencer Rattler,97408,QB,OKLAHOMA,9,36,10,261,2,22,0,0,0,19,3,128,3.6
D'Wan Mathis,99130,QB,TEMPLE,7,35,10,306,2,39,0,0,0,20,1,171,4.9
Reynaldo Flores,83794,WR,UTEP,12,35,6,330,1,18,151,12,30,47,0,140,4.0
Chase Cunningham,78533,QB,MIDDLE TN,8,35,8,224,4,27,5,1,1,25,0,195,5.6
Darrian Felix,57377,HB,USF,5,35,6,327,0,16,26,5,5,40,0,117,3.3
Luke McCaffrey,101634,QB,RICE,9,35,14,275,3,21,0,0,0,25,2,202,5.8
Ra'Von Bonner,57238,HB,TEMPLE,11,35,9,306,0,14,70,7,7,42,2,138,3.9
Devin Leary,77628,QB,NC STATE,12,34,7,248,7,17,0,0,0,18,2,79,2.3
Ta'ron Keith,130368,HB,BOWL GREEN,12,34,3,122,1,16,244,26,31,60,0,91,2.7
Logan Smothers,129713,QB,NEBRASKA,6,34,8,238,3,24,0,0,0,27,2,142,4.2
Quardraiz Wadley,57460,HB,UTEP,6,34,9,330,0,19,11,1,1,35,2,139,4.1
B.J. Daniels,57462,HB,UTSA,8,34,10,331,1,28,-4,1,5,35,1,161,4.7
Cody Brown,143937,HB,MIAMI FL,10,34,9,220,0,16,0,0,1,34,3,139,4.1
Calvin Brownholtz,83584,QB,UTEP,9,34,11,330,0,11,0,0,0,34,3,81,2.4
Devin Darrington,109185,HB,VIRGINIA,12,34,11,335,0,49,51,3,3,37,2,262,7.7
D'Eriq King,26636,QB,MIAMI FL,3,33,7,220,3,29,0,0,0,15,0,122,3.7
Dane Kinamon,104192,HB,AIR FORCE,11,33,16,101,0,16,101,7,11,39,5,165,5.0
Dennis Grosel,60351,QB,BOSTON COL,8,33,17,121,4,19,0,0,0,22,2,154,4.7
Asa Martin,83633,HB,MEMPHIS,10,33,9,218,1,15,154,14,18,47,2,104,3.2
Len'Neth Whitehead,124302,HB,TENNESSEE,5,33,12,307,0,45,10,1,1,34,2,207,6.3
Darius Bracy,55048,HB,C MICHIGAN,7,32,13,134,1,48,37,4,4,36,0,207,6.5
Larry McCammon III,97309,HB,FAU,11,32,6,165,1,24,119,9,10,41,1,141,4.4
Keyon Henry-Brooks,98564,HB,LA TECH,9,32,4,208,0,15,53,6,8,38,0,109,3.4
Zamar Wise,128106,QB,UMASS,7,32,12,216,1,18,5,2,2,30,1,146,4.6
Cade McNamara,101620,QB,MICHIGAN,12,32,8,222,3,20,0,0,0,24,1,65,2.0
Marcus Carroll,123849,HB,GA STATE,7,32,7,175,0,15,-2,1,2,33,1,112,3.5
Jordon Brookshire,98678,QB,S DIEGO ST,5,32,11,284,2,22,0,0,0,22,5,194,6.1
Lawrance Toafili,122421,HB,FLORIDA ST,9,32,8,167,0,38,116,10,13,42,1,163,5.1
Marcus Pierce Jr.,124293,HB,TENNESSEE,6,32,8,307,0,27,0,0,0,32,1,130,4.1
Trilion Coles,101076,HB,UCF,8,32,11,323,1,19,31,6,6,38,1,183,5.7
Brandon Epton Jr.,144359,HB,SMU,7,31,8,287,0,18,10,1,1,32,3,93,3.0
Jon-Luke Peaker,145351,HB,DOMINION,6,31,11,263,0,28,11,2,3,33,1,150,4.8
Jiya Wright,77688,QB,LA MONROE,4,31,9,209,3,18,0,0,0,23,1,163,5.3
Kato Nelson,40264,QB,AKRON,5,31,9,102,5,51,0,0,0,12,0,176,5.7
Stevie Rocker,146242,HB,ARIZONA,11,31,7,109,1,52,53,7,9,38,0,153,4.9
Jack Coan,60613,QB,NOTRE DAME,12,31,6,258,2,21,0,0,0,18,2,80,2.6
Isaiah Chavez,128257,QB,NEW MEXICO,5,31,3,241,2,21,0,0,0,30,0,101,3.3
Gavin Hardison,100827,QB,UTEP,12,31,7,330,11,27,0,0,0,20,0,88,2.8
Will Howard,122599,QB,KANSAS ST,5,31,10,199,2,71,0,0,0,29,4,205,6.6
Will Rogers,124184,QB,MISS STATE,12,31,7,227,5,14,-4,1,1,9,0,98,3.2
Daetrich Harrington,57129,HB,APP STATE,4,31,6,108,0,15,2,2,2,33,1,110,3.5
Dylan Morris,100570,QB,WASHINGTON,11,30,11,340,4,21,0,0,0,17,3,111,3.7
Cam'Ron Ransom,147110,QB,GA SOUTHRN,9,30,8,174,3,32,0,0,0,22,0,170,5.7
Spencer Petras,82136,QB,IOWA,10,30,13,192,2,9,0,0,0,25,5,49,1.6
Bailey Zappe,60396,QB,W KENTUCKY,12,30,9,346,4,21,-3,1,1,9,3,117,3.9
Jake Bentley,40788,QB,S ALABAMA,10,30,9,288,1,14,0,0,0,11,4,119,4.0
Jack Colletto,83540,HB,OREGON ST,11,30,23,265,0,47,1,1,2,31,8,136,4.5
David Afari,52809,HB,MIAMI OH,6,30,5,221,0,23,1,1,1,31,0,133,4.4
Peyton Dixon,97280,HB,NEW MEXICO,3,30,7,241,0,23,0,0,1,30,0,126,4.2
Sevion Morrison,129705,HB,NEBRASKA,6,30,8,238,0,9,13,3,6,33,3,116,3.9
Myles Bailey,145722,HB,C MICHIGAN,10,30,9,134,0,12,46,5,5,35,0,112,3.7
Mohamed Ibrahim,55226,HB,MINNESOTA,1,30,8,225,0,56,0,0,1,30,2,163,5.4
Ty Keyes,145417,QB,SO MISS,4,30,7,296,2,25,0,0,0,22,0,150,5.0
Jemel Jones,102863,QB,ARMY,5,30,8,114,0,17,0,0,0,29,1,124,4.1
Rhett Rodriguez,60332,QB,LA MONROE,6,30,4,209,4,17,0,0,1,19,0,88,2.9
Graham Mertz,97994,QB,WISCONSIN,12,29,12,349,7,15,0,0,0,20,4,65,2.2
Cade Barnard,83625,FB,ARMY,12,29,7,114,0,16,12,1,1,30,0,104,3.6
Kyle Vantrease,55029,QB,BUFFALO,10,29,10,126,5,24,0,0,0,22,3,143,4.9
Dezmon Jackson,98690,HB,OKLA STATE,5,29,5,262,1,11,0,0,1,29,2,108,3.7
Chandler Smith,45291,HB,HOUSTON,10,29,5,182,0,15,0,0,0,29,2,117,4.0
Velton Gardner,97110,HB,KANSAS,3,29,4,198,0,18,2,1,2,30,0,56,1.9
Isaiah Jacobs,129518,HB,MARYLAND,5,29,9,215,0,11,43,6,6,35,0,120,4.1
Ethan Wright,123587,HB,CINCINNATI,7,29,6,138,1,58,15,2,2,31,3,153,5.3
Donovan Edwards,144917,HB,MICHIGAN,10,28,6,222,1,58,196,14,17,42,2,157,5.6
Brandon Peters,40416,QB,ILLINOIS,10,28,10,187,2,19,0,0,1,18,0,122,4.4
Brady Schipper,84518,HB,WISCONSIN,9,28,10,349,0,15,70,7,12,35,0,128,4.6
Skylar Thompson,60417,QB,KANSAS ST,9,28,10,199,2,26,0,0,0,18,4,113,4.0
John Chenal,82534,FB,WISCONSIN,12,28,12,349,0,8,23,5,5,33,1,69,2.5
Johnny Langan,77617,TE,RUTGERS,12,28,11,278,0,13,120,12,16,40,3,89,3.2
LD Brown,40346,HB,OKLA STATE,3,28,4,262,1,11,8,4,6,32,1,57,2.0
Keshawn King,99612,HB,VA TECH,6,28,5,337,1,49,52,2,2,30,1,116,4.1
Tim Baldwin Jr.,129432,HB,INDIANA,5,28,6,190,2,21,0,0,2,28,0,103,3.7
C.J. Stroud,129759,QB,OHIO STATE,11,27,5,260,6,15,0,0,0,17,0,62,2.3
J.D. King,57374,HB,GA SOUTHRN,4,27,10,174,1,34,17,2,2,29,2,112,4.1
Jakari Norwood,83678,HB,ILLINOIS,9,27,4,187,0,18,8,4,5,31,0,120,4.4
Jalon Daniels,122555,QB,KANSAS,6,27,11,198,2,21,0,0,0,18,3,140,5.2
Marcel Dancy,83642,HB,CAL,12,27,6,130,1,76,94,15,22,42,2,150,5.6
Antavious Willis,100883,WR,SO MISS,3,26,5,296,4,33,0,0,0,26,0,96,3.7
Zach Calzada,98006,QB,TEXAS A&M,12,26,5,312,4,25,0,0,0,15,1,90,3.5
Joey Gatewood,82088,QB,UCF,9,26,8,323,0,20,0,0,0,25,1,150,5.8
EJ Smith,131782,HB,STANFORD,7,26,7,300,0,32,72,16,18,42,1,133,5.1
Brady Olson,147415,QB,UMASS,9,26,4,216,6,16,25,1,1,17,0,100,3.8
British Brooks,77714,HB,N CAROLINA,3,26,11,245,0,40,0,0,0,26,3,223,8.6
Keegan Jones,100594,HB,UCLA,8,26,3,324,0,13,28,2,3,28,0,66,2.5
Desmond Trotter,83552,QB,S ALABAMA,5,25,4,288,2,11,0,0,0,10,1,91,3.6
Mike Epstein,57237,HB,ILLINOIS,3,25,6,187,1,45,6,2,2,27,1,107,4.3
Ken Seals,124359,QB,VANDERBILT,8,25,9,333,2,19,0,0,0,21,1,71,2.8
Cameron Friel,146195,QB,UNLV,9,25,3,325,8,15,0,0,0,13,0,47,1.9
A.J. Phillips,97378,HB,S ALABAMA,3,25,6,288,1,10,6,1,1,26,2,76,3.0
