player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Brock Townsend,184677,HB,C MICHIGAN,12,75,19,134,0,46,142,12,13,87,4,394,5.3
Scotty Fox Jr.,199546,QB,W VIRGINIA,10,75,20,343,4,59,0,0,0,70,3,264,3.5
Makenzie McGill,173209,HB,N TEXAS,7,75,21,251,1,27,14,4,6,79,5,389,5.2
Beau Pribula,164182,QB,MISSOURI,10,74,22,229,5,49,0,0,0,49,6,434,5.9
Hayden Reed,163213,HB,ARMY,11,74,18,114,3,37,2,2,4,76,3,329,4.4
Daelen Alexander,173224,HB,RICE,9,74,23,275,0,57,0,0,0,74,3,392,5.3
Rod Gainey Jr.,193130,HB,CHARLOTTE,11,74,13,136,2,37,38,16,19,90,1,251,3.4
Rocco Becht,157567,QB,IOWA STATE,12,74,27,193,5,25,0,0,0,51,8,253,3.4
CJ Bailey,183349,QB,NC STATE,12,73,20,248,4,30,-4,1,1,45,5,326,4.5
Elijah Tau-Tolliver,147785,HB,MICH STATE,12,72,13,223,0,85,139,18,23,90,2,428,5.9
Ousmane Kromah,198443,HB,FLORIDA ST,12,72,23,167,1,23,147,9,11,81,0,405,5.6
Matt Fuller,190231,HB,S CAROLINA,10,72,13,289,0,72,32,6,7,78,2,260,3.6
Katin Houser,158386,QB,E CAROLINA,12,72,24,156,10,14,0,0,0,54,9,262,3.6
Baylor Hayes,192135,QB,TULSA,10,72,22,320,7,24,0,0,0,43,3,344,4.8
Noah Kim,129623,QB,E MICHIGAN,12,72,19,160,6,20,0,0,1,50,6,263,3.7
Alexander Diggs,160375,HB,KENNESAW,11,71,19,200,2,25,49,10,12,81,2,280,3.9
Peyton Lewis,184885,HB,TENNESSEE,10,71,19,307,0,32,42,4,9,75,7,291,4.1
Cameron Pettaway,191013,HB,BOWL GREEN,9,71,15,122,0,34,139,8,13,79,0,361,5.1
Benjamin Hall,174038,HB,N CAROLINA,11,71,16,245,0,18,34,8,15,79,2,274,3.9
Jaden Nixon,144652,HB,UCF,12,71,17,323,3,87,98,17,20,88,7,553,7.8
Parker Jenkins,173047,HB,E CAROLINA,10,70,13,156,0,17,77,9,11,79,2,230,3.3
Khobie Martin,188671,HB,INDIANA,11,70,24,190,0,36,14,1,1,71,6,452,6.5
Juelz Goff,183271,HB,PITTSBURGH,12,70,19,268,1,17,93,12,17,82,5,271,3.9
Arch Manning,173162,QB,TEXAS,12,70,27,311,4,36,4,1,1,46,8,364,5.2
Dallan Hayden,162865,HB,COLORADO,10,70,15,143,0,42,15,4,7,74,1,334,4.8
Sam Franklin,149248,HB,USF,12,70,16,327,0,73,22,4,6,74,4,443,6.3
Sean Patrick,190981,HB,AKRON,10,69,12,102,0,25,136,11,13,80,1,274,4.0
Gio Lopez,172309,QB,N CAROLINA,11,69,20,245,3,17,-6,0,0,42,3,247,3.6
Antonio Harris,190906,HB,PURDUE,11,69,15,273,0,41,137,17,19,86,2,305,4.4
Samari Collier,144801,QB,COAST CAR,8,69,25,141,3,85,7,1,2,62,7,429,6.2
Angel Johnson,148226,HB,WASH STATE,12,69,10,341,1,50,49,6,8,75,1,226,3.3
Ja'shon Benjamin,170306,HB,RUTGERS,11,68,21,278,0,19,19,4,4,72,2,328,4.8
Herschel Turner,191372,HB,NEVADA,10,68,15,239,2,64,6,3,4,71,0,345,5.1
Brandon Tullis,183545,HB,MICH STATE,12,68,17,223,0,35,82,11,16,79,4,290,4.3
Eli Heidenreich,162554,FB,NAVY,12,67,22,237,0,25,877,46,69,113,3,437,6.5
Lamar Radcliffe,188843,HB,S JOSE ST,8,67,13,285,3,25,24,4,5,71,1,316,4.7
Terron Kellman,158048,HB,WYOMING,10,67,17,351,0,33,52,5,7,72,4,332,5.0
Alvon Isaac,183442,HB,USF,12,67,15,327,2,49,91,11,12,78,0,331,4.9
Nolan Ray,170203,HB,MARYLAND,12,67,16,215,0,53,50,11,17,78,2,289,4.3
Blake Baker,170448,QB,LA TECH,8,67,20,208,2,38,-5,1,1,46,3,329,4.9
Daniel Hill,184536,HB,ALABAMA,12,66,14,103,1,30,141,16,19,82,6,260,3.9
Caden Veltkamp,156642,QB,FAU,12,65,20,165,8,18,7,1,1,46,4,190,2.9
Dominic Lee-Knicely,198293,HB,COAST CAR,12,65,17,141,2,59,74,9,13,74,3,380,5.8
Michael Turner,204473,HB,BAYLOR,8,65,19,118,0,40,21,6,7,71,1,320,4.9
Luke Altmyer,146802,QB,ILLINOIS,12,64,20,187,6,36,3,1,1,45,4,421,6.6
Ke'Travion Hargrove,146841,HB,DOMINION,11,64,16,263,1,29,192,6,7,70,4,268,4.2
Cade Klubnik,156253,QB,CLEMSON,11,64,17,140,4,13,0,0,0,49,4,196,3.1
Dierre Hill Jr.,199870,HB,OREGON,13,64,24,264,0,66,109,11,14,75,5,556,8.7
Athan Kaliakmanis,144971,QB,RUTGERS,12,64,23,278,4,15,0,0,0,32,4,164,2.6
Trent Howland,144833,HB,OKLA STATE,10,63,16,262,3,24,37,6,9,69,3,263,4.2
George Hart III,146269,HB,W KENTUCKY,12,63,16,346,0,36,18,8,11,71,4,280,4.4
Anthony Woods,158969,HB,UCLA,11,63,11,324,0,33,211,24,25,87,0,294,4.7
Cyncir Bowers,199540,HB,W VIRGINIA,10,63,10,343,2,26,134,8,13,71,2,247,3.9
Chris Johnson Jr.,175378,HB,SMU,11,62,17,287,0,87,176,16,19,78,4,463,7.5
Hunter Smith,155556,HB,TEMPLE,12,62,14,306,0,72,54,6,10,68,2,403,6.5
Jaylon Glover,158484,HB,UNLV,12,62,16,325,0,43,51,6,7,68,1,379,6.1
James Peoples,183706,HB,OHIO STATE,12,62,17,260,0,49,50,10,11,72,3,349,5.6
Javen Jacobs,157190,HB,UTAH ST,12,62,16,329,1,58,333,37,43,99,5,404,6.5
Bryce Underwood,198795,QB,MICHIGAN,12,62,22,222,4,37,0,0,0,29,5,393,6.3
Ty Simpson,157008,QB,ALABAMA,13,62,21,103,6,26,0,0,0,33,2,282,4.5
Evan Simon,129906,QB,TEMPLE,12,62,17,306,2,34,0,0,0,40,2,291,4.7
Rashad Amos,124224,HB,GA STATE,10,62,12,175,2,29,70,10,15,72,2,271,4.4
Aidan Laughery,158212,HB,ILLINOIS,8,62,14,187,0,57,54,9,9,71,3,305,4.9
Trent Battle,144683,HB,TCU,12,62,19,305,0,65,50,9,12,71,6,345,5.6
Cameren Smith,161150,HB,CHARLOTTE,10,62,16,136,2,13,57,11,14,73,0,219,3.5
Aidan Chiles,173727,QB,MICH STATE,9,61,29,223,7,64,0,0,1,41,6,412,6.8
Jayden Denegal,158533,QB,S DIEGO ST,12,61,14,284,3,29,0,0,1,46,4,212,3.5
Desmond Reid,159936,HB,PITTSBURGH,7,61,11,268,0,53,310,23,26,84,2,287,4.7
Jamauri McClure,189581,HB,TULANE,9,61,20,319,2,26,-4,2,3,63,1,418,6.9
Davion Gause,183328,HB,N CAROLINA,12,61,14,245,1,25,132,16,20,77,3,257,4.2
PJ Martin,172310,HB,S ALABAMA,8,61,15,288,1,36,49,5,7,66,2,327,5.4
Micah Alejado,184162,QB,HAWAII,10,61,8,180,2,30,0,0,1,28,1,206,3.4
TJ Horton,173999,HB,BALL ST,10,61,7,117,0,13,73,17,19,78,0,173,2.8
Cade Harris,157896,WR,AIR FORCE,12,60,18,101,0,49,584,35,52,95,4,330,5.5
Byrd Ficklin,199457,QB,UTAH,11,60,24,328,3,74,0,0,0,54,10,506,8.4
Gideon Ituka,183661,HB,WISCONSIN,6,60,14,349,1,18,0,1,2,61,0,255,4.3
DJ Butler,190803,HB,HOUSTON,10,60,15,182,0,15,51,7,7,67,0,280,4.7
Kamario Taylor,198868,QB,MISS STATE,10,60,28,227,1,39,0,0,0,46,7,413,6.9
Terrance Shelton Jr.,188159,HB,BUFFALO,9,59,15,126,0,20,42,8,9,67,1,248,4.2
Fernando Mendoza,158323,QB,INDIANA,12,58,24,190,2,20,0,0,0,33,6,271,4.7
Girard Pringle Jr.,200163,HB,MIAMI FL,8,59,16,220,0,38,53,4,5,63,4,363,6.2
Logan Fife,128176,QB,NEW MEX ST,10,58,17,242,10,24,0,0,0,33,1,221,3.8
Kade Frew,173863,FB,AIR FORCE,12,58,18,101,0,17,52,7,11,65,2,287,4.9
Robert Briggs,163425,HB,SO MISS,10,58,14,296,1,24,95,12,16,70,1,268,4.6
Jo'Shon Barbie,160174,HB,MARSHALL,9,58,17,214,0,28,30,5,5,63,5,246,4.2
Ty Clark III,190943,HB,WAKE,12,58,19,339,0,15,136,14,19,72,3,232,4.0
Jevon Edwards,198291,HB,COAST CAR,12,57,15,141,1,43,15,6,8,63,1,331,5.8
Kanye Udoh,171024,HB,ARIZONA ST,11,57,16,110,0,25,6,1,2,58,2,246,4.3
Jaziun Patterson,156421,HB,IOWA,9,57,17,192,0,17,9,3,3,60,0,299,5.2
Elijah Green,122836,HB,SM HOUSTON,8,57,16,281,0,80,133,15,17,72,2,387,6.8
Jason Patterson,184636,HB,KENTUCKY,11,57,11,202,0,29,85,17,21,74,1,225,3.9
Caden Williams,184698,HB,LIBERTY,7,57,9,206,2,25,0,0,0,57,0,248,4.4
Gideon Davidson,199633,HB,CLEMSON,12,56,11,140,0,28,80,10,10,66,0,249,4.4
Maurki James,190066,HB,DOMINION,9,56,14,263,2,30,39,6,8,62,2,229,4.1
Ta'Quan Roberson,101625,QB,BUFFALO,11,56,18,126,9,40,0,0,0,32,3,284,5.1
Jack Layne,158966,QB,NEW MEXICO,12,56,17,241,3,54,2,1,2,23,4,300,5.4
Bryson Kuzdzal,176252,HB,MICHIGAN,6,56,17,222,1,22,13,3,6,59,4,244,4.4
Isaiah West,199862,HB,OHIO STATE,9,56,17,260,0,38,12,2,2,58,2,306,5.5
Solomon Beebe,190756,HB,UAB,12,56,18,321,1,81,284,31,38,87,6,338,6.0
Kevin Riley,191139,HB,ALABAMA,10,56,12,103,0,22,176,19,20,75,2,222,4.0
Sam Leavitt,175465,QB,ARIZONA ST,7,56,25,110,3,52,0,0,0,28,5,398,7.1
Brandon Chatman,162541,HB,NAVY,12,53,21,237,0,36,158,16,24,69,3,413,7.8
Cameran Brown,184894,QB,GA STATE,10,55,20,175,4,22,0,1,1,39,4,316,5.7
Braylen Russell,184393,HB,ARKANSAS,9,55,17,111,1,23,27,4,5,59,5,286,5.2
Khalil Wilkins,189946,QB,W VIRGINIA,6,55,14,343,4,20,0,0,0,48,2,250,4.5
Quincy Craig,159061,HB,ARIZONA,11,54,16,109,2,54,115,15,16,69,2,327,6.1
Xavier Terrell,169927,HB,FAU,5,54,13,165,0,14,89,13,17,67,1,166,3.1
Ashton Daniels,157259,QB,AUBURN,4,54,17,115,1,26,0,0,0,32,2,334,6.2
CJ Baxter,173153,HB,TEXAS,8,54,10,311,1,18,41,12,13,66,0,193,3.6
TJ Engleman Jr.,184620,HB,E CAROLINA,9,54,12,156,1,23,37,7,8,61,1,284,5.3
Jalen John,131577,HB,COAST CAR,10,53,9,141,0,11,54,4,4,57,0,167,3.2
Joey Aguilar,174978,QB,TENNESSEE,12,53,12,307,7,28,0,0,0,33,3,214,4.0
Kevin Jennings,158272,QB,SMU,12,53,16,287,4,26,0,0,1,27,4,233,4.4
Hunter Watson,183993,QB,SM HOUSTON,7,53,16,281,6,55,0,0,0,24,2,380,7.2
Malachi Thomas,144107,HB,PURDUE,12,53,10,273,0,57,99,11,13,64,0,243,4.6
Mason Heintschel,199088,QB,PITTSBURGH,9,53,14,268,6,36,0,0,0,20,2,301,5.7
Rocko Griffin,124350,HB,UMASS,9,53,11,216,1,43,61,10,11,63,2,245,4.6
Ryan Browne,174949,QB,PURDUE,12,52,16,273,6,16,11,2,2,23,4,266,5.1
Dante Moore,173983,QB,OREGON,13,52,18,264,5,49,0,0,0,34,2,279,5.4
Frank Peasant,121817,HB,MEMPHIS,12,52,21,218,0,19,2,5,5,57,7,255,4.9
Jariel Cobb,204765,HB,CHARLOTTE,7,51,9,136,1,21,49,8,11,59,0,190,3.7
Samuel Singleton Jr.,170356,HB,FLORIDA ST,8,51,14,167,0,53,16,1,1,52,4,360,7.1
DJ Lagway,184426,QB,FLORIDA,12,51,15,163,4,38,0,0,0,30,1,244,4.8
Cornell Hatcher Jr.,191215,HB,OREGON ST,12,51,13,265,2,42,17,5,9,56,2,292,5.7
Xavier Brown,156371,HB,VIRGINIA,7,51,16,335,0,20,36,5,9,56,1,241,4.7
D'Shawntae Jones,188283,HB,MIAMI OH,10,51,24,221,0,46,0,0,0,51,7,236,4.6
Gavin Wimsatt,155757,QB,JVILLE ST,11,50,17,196,3,44,24,2,2,43,4,290,5.8
Justin Marshall,173460,HB,COLO STATE,10,49,11,144,1,73,74,8,12,57,1,257,5.2
David Mbadinga,174136,HB,GA SOUTHRN,7,49,10,174,0,16,18,5,5,54,1,198,4.0
Duke Watson,190596,HB,LOUISVILLE,7,49,8,210,2,15,49,6,8,55,1,158,3.2
Kenny Tracy,130531,HB,MIAMI OH,5,49,15,221,1,21,121,11,11,60,1,272,5.6
Jacob Clark,101628,QB,MO STATE,11,49,15,230,3,14,29,1,2,18,3,211,4.3
Brandon Ramirez,173514,FB,FRESNO ST,12,49,22,169,0,19,52,4,5,53,3,218,4.4
Kaderris Roberts,149713,HB,BOWL GREEN,10,48,11,122,2,15,141,22,30,70,0,215,4.5
Josh McCray,144799,HB,GEORGIA,11,48,12,173,0,17,9,2,3,50,3,135,2.8
Arnold Barnes III,169972,HB,TULANE,12,48,10,319,1,14,16,2,4,50,0,213,4.4
Malik Washington,198729,QB,MARYLAND,12,47,20,215,2,73,0,0,0,23,4,385,8.2
Malachi Singleton,172426,QB,PURDUE,11,47,12,273,1,40,0,0,0,43,1,219,4.7
Byron Cardwell Jr.,86353,HB,S DIEGO ST,10,47,14,284,0,22,108,5,6,52,1,261,5.6
Hahsaun Wilson,145580,HB,UTEP,11,47,6,330,0,94,41,7,10,54,1,227,4.8
Ramone Green Jr.,171449,HB,MO STATE,12,47,12,230,0,45,403,25,32,72,1,259,5.5
Vaughn Blue,174921,HB,LIBERTY,10,47,12,206,0,22,119,8,12,55,2,238,5.1
Eli Sanders,144541,HB,USC,6,47,13,326,0,20,126,8,8,55,2,264,5.6
Josh Holst,171312,QB,N ILLINOIS,7,47,9,254,1,36,0,0,0,19,1,224,4.8
CJ Stokes,162827,HB,CHARLOTTE,5,47,7,136,3,21,37,5,8,52,1,149,3.2
Chandler Morris,122938,QB,VIRGINIA,12,47,17,335,4,42,0,0,0,24,5,331,7.0
Ofa Mataele,200038,HB,W MICHIGAN,10,47,15,347,0,22,8,5,6,52,3,210,4.5
Carson Smith,171016,HB,ARMY,9,46,9,114,0,10,0,0,1,46,1,182,4.0
Makhilyn Young,156935,HB,VANDERBILT,12,46,17,333,1,80,133,14,15,60,6,410,8.9
Jayden Maiava,158135,QB,USC,12,46,20,326,4,21,0,0,0,39,6,227,4.9
Branson Robinson,163749,HB,GA STATE,12,46,6,175,0,47,22,5,6,51,1,152,3.3
Kemper Hodges,186426,QB,AIR FORCE,7,46,19,101,1,27,0,0,0,45,3,227,4.9
Adam Hill,191350,HB,TEXAS TECH,7,45,11,315,1,36,1,1,1,46,0,240,5.3
Dru DeShields,176094,QB,KENT STATE,11,45,10,201,9,15,0,0,0,23,3,148,3.3
Josh Hoover,127148,QB,TCU,12,45,9,305,5,13,-5,0,0,26,2,115,2.6
Dre'lon Miller,190790,HB,COLORADO,11,45,7,143,1,16,166,21,32,66,1,125,2.8
James Laubstein,190465,QB,NEW MEXICO,8,45,14,241,1,58,13,1,1,44,1,313,7.0
Ben Finley,122864,QB,AKRON,11,45,12,102,8,40,0,0,0,25,2,280,6.2
Aaron Turner,147371,WR,RICE,12,44,9,275,1,52,385,53,63,97,3,219,5.0
Jon Denman,199271,HB,TCU,9,44,13,305,0,13,2,1,1,45,2,147,3.3
Kalib Hicks,173701,HB,OKLA STATE,7,44,6,262,0,14,0,0,0,44,0,128,2.9
EJ Smith,131782,HB,TEXAS A&M,10,44,16,312,0,17,18,4,5,48,4,205,4.7
Jalen Macon,153929,QB,N ILLINOIS,5,44,17,254,1,36,0,0,0,37,5,223,5.1
Clay Ash,183873,HB,W VIRGINIA,8,43,7,343,0,11,59,10,12,53,0,131,3.0
Nicholas Vattiato,145302,QB,MIDDLE TN,9,43,10,224,6,12,0,0,0,13,2,142,3.3
Cutter Boley,184630,QB,KENTUCKY,11,43,14,202,7,30,0,0,0,13,2,246,5.7
Xavier Williams,189698,HB,IOWA,9,43,9,192,0,43,40,6,6,49,3,258,6.0
Jayden Limar,174130,HB,OREGON,7,43,11,264,0,53,48,10,10,53,3,259,6.0
Briggs Bartosh,124595,HB,ARMY,7,43,8,114,0,75,8,1,1,44,1,254,5.9
Joe Fagnano,104768,QB,UCONN,12,43,14,146,2,38,0,0,0,20,3,211,4.9
Jamarion Morrow,199997,HB,TEXAS A&M,12,43,9,312,1,23,80,6,8,49,1,182,4.2
Tayven Jackson,157615,QB,UCF,11,42,13,323,7,25,4,1,2,30,3,171,4.1
Sedrick Irvin,176618,HB,STANFORD,12,42,7,300,0,15,13,2,7,44,1,121,2.9
Sesi Vailahi,174313,HB,OKLA STATE,9,42,9,262,2,14,54,8,12,50,2,150,3.6
Isaiah Rudison,175684,HB,NEW MEX ST,11,42,12,242,1,36,44,9,12,51,2,156,3.7
Will Hammond,184898,QB,TEXAS TECH,8,42,16,315,1,64,0,0,0,31,5,314,7.5
Braxton Woodson,175276,QB,NAVY,9,42,17,237,1,74,10,1,1,40,6,425,10.1
Maddux Madsen,163379,QB,BOISE ST,9,41,12,120,3,25,0,0,0,13,3,175,4.3
Oscar Adaway III,100835,HB,S CAROLINA,11,41,8,289,0,23,72,8,14,49,1,140,3.4
Amari Daniels,146991,HB,TEXAS A&M,11,41,9,312,0,41,21,2,2,43,1,216,5.3
A'Marion Peterson,174165,HB,UTSA,10,41,7,331,1,14,7,2,2,43,2,139,3.4
CJ Carr,184093,QB,NOTRE DAME,12,41,10,258,4,28,0,0,0,32,3,124,3.0
Khristian Lando,189795,HB,JVILLE ST,12,41,10,196,0,17,16,1,4,42,1,157,3.8
Carson Beck,124010,QB,MIAMI FL,13,40,5,220,1,11,14,1,2,19,1,102,2.6
Aidan Armenta,175731,QB,LA MONROE,11,40,9,209,3,41,0,0,0,26,2,205,5.1
Rickie Collins,172474,QB,SYRACUSE,7,40,11,304,2,24,0,0,0,11,1,239,6.0
Matthew Sluka,143059,QB,JAMES MAD,9,40,15,197,0,39,0,0,0,38,3,251,6.3
Carter Smith,199578,QB,WISCONSIN,4,40,6,349,4,16,0,0,0,36,1,127,3.2
Elijah Faulkner,199784,HB,UMASS,11,40,6,216,0,14,5,1,3,41,0,114,2.9
Iverson Howard,198726,HB,MARYLAND,11,39,4,215,0,10,3,2,3,41,0,125,3.2
Keyone Jenkins,170403,QB,FIU,9,39,10,166,8,42,0,0,1,18,5,229,5.9
Will Wilson,198972,QB,NC STATE,10,39,25,248,1,16,0,0,0,37,9,144,3.7
Lamar Sperling,171214,HB,BUFFALO,9,39,9,126,0,63,12,3,3,42,1,234,6.0
Jahzae Kimbrough,171260,HB,KENT STATE,9,39,5,201,0,12,28,4,7,43,0,97,2.5
Zuberi Mobley,145187,HB,TULANE,10,39,6,319,0,28,19,3,3,42,2,184,4.7
Daniel Bray,199445,HB,UTAH,8,39,15,328,0,49,67,8,10,47,1,269,6.9
Tucker Gleason,122475,QB,TOLEDO,12,38,14,316,6,35,0,0,0,26,4,236,6.2
Jaquez Moore,143866,HB,DUKE,9,38,8,154,0,32,44,4,7,42,1,199,5.2
Cade Yacamelli,158712,HB,WISCONSIN,8,38,6,349,0,12,26,2,6,40,0,128,3.4
Grayson James,145214,QB,BOSTON COL,7,37,5,121,3,20,0,0,0,28,0,147,4.0
Preston Stone,124716,QB,NWESTERN,12,37,11,256,8,30,0,0,0,23,1,135,3.6
Joe Labas,144847,QB,C MICHIGAN,12,37,4,134,6,10,0,0,0,34,0,91,2.5
Ju'Juan Johnson,184458,HB,LSU,12,37,10,211,3,56,69,18,20,55,2,173,4.7
Kiefer Sibley,183481,HB,N TEXAS,7,37,12,251,0,45,34,3,4,40,5,234,6.3
Drew Mestemaker,190616,QB,N TEXAS,12,37,9,251,2,31,0,0,0,22,5,139,3.8
Nathan McNeil,198550,HB,IOWA,9,37,7,192,0,24,48,6,6,43,0,169,4.6
Jobi Malary,103979,HB,JAMES MAD,8,37,20,197,0,73,0,0,0,37,4,324,8.8
Shaun Boykins Jr.,190584,HB,LOUISVILLE,5,37,14,210,0,26,5,1,1,38,1,190,5.1
Christian Clark,184505,HB,TEXAS,7,36,9,311,0,13,57,4,7,40,1,132,3.7
Devonte Lyons,189778,HB,FIU,10,36,7,166,2,35,47,9,11,45,1,140,3.9
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,8,36,11,346,1,15,2,1,3,23,2,159,4.4
Miller Moss,70727,QB,LOUISVILLE,11,36,19,210,8,13,15,2,2,28,9,88,2.4
Jerrick Gibson,184509,HB,TEXAS,4,36,9,311,1,14,0,0,0,36,1,151,4.2
Braxton Jennings,204133,HB,LOUISVILLE,4,36,13,210,1,22,6,2,3,38,1,201,5.6
Bryan Jackson II,183621,HB,USC,8,36,8,326,0,29,17,2,3,38,4,123,3.4
Daune Morris,199973,HB,TENNESSEE,6,35,8,307,0,19,4,1,2,36,1,133,3.8
Tad Hudson,170107,QB,COAST CAR,10,35,13,141,8,18,0,0,0,23,2,135,3.9
LJ Johnson Jr.,147003,HB,CAL,7,35,6,130,0,12,18,4,11,39,2,120,3.4
Zane Flores,174288,QB,OKLA STATE,9,35,12,262,5,27,-3,2,2,21,2,206,5.9
Dwight Phillips Jr.,191156,HB,GEORGIA,11,35,11,173,1,23,-6,1,1,36,1,210,6.0
Stacy Sneed,123680,HB,HOUSTON,9,35,7,182,0,16,40,6,10,41,0,127,3.6
Dexter Williams II,129457,QB,KENNESAW,8,35,11,200,1,16,0,0,0,24,3,162,4.6
Danny O'Neil,184200,QB,WISCONSIN,7,35,13,349,1,21,0,0,0,23,1,164,4.7
Sawyer Robertson,146839,QB,BAYLOR,12,35,16,118,2,16,0,0,0,19,3,156,4.5
Marcus Beamon,198245,QB,C MICHIGAN,4,35,8,134,0,15,0,0,0,34,1,82,2.3
Justin Williams-Thomas,157610,HB,MARSHALL,9,35,8,214,0,37,41,3,4,38,2,188,5.4
Kalieb Osborne,184132,QB,TOLEDO,6,34,13,316,2,33,0,0,0,26,2,221,6.5
George Pettaway,156351,HB,JAMES MAD,11,34,6,197,0,35,60,8,10,42,0,195,5.7
Ashton Gray,190611,HB,N TEXAS,8,34,11,251,1,32,0,0,0,34,2,178,5.2
Dylan Edwards,171893,HB,KANSAS ST,3,34,11,199,0,75,17,3,3,37,2,205,6.0
Elijah Gilliam,73621,HB,FRESNO ST,12,34,13,169,0,39,53,7,7,41,5,215,6.3
Rickey Hunt Jr.,171350,HB,MIDDLE TN,8,34,8,224,0,15,99,13,13,47,1,111,3.3
Marquise Davis,198879,HB,MISSOURI,3,34,13,229,0,23,0,0,0,34,2,200,5.9
Robby Preckel,199009,HB,NWESTERN,8,34,5,256,1,14,4,1,2,35,0,131,3.9
Floyd Chalk,167095,HB,S JOSE ST,4,34,9,285,1,16,0,2,2,36,2,139,4.1
Jordan Lyle,189441,HB,MIAMI FL,6,34,5,220,0,17,22,3,4,37,1,108,3.2
Johnathan Arceneaux,146053,HB,FRESNO ST,9,33,9,169,0,58,16,2,3,35,2,237,7.2
Lazaro Rogers,205284,HB,N ILLINOIS,7,33,5,254,0,76,2,1,1,34,1,189,5.7
Cam Davis,72376,HB,MINNESOTA,12,33,5,225,0,14,119,18,20,51,2,112,3.4
E.J. Warner,156185,QB,FRESNO ST,9,33,11,169,6,30,0,0,0,13,1,193,5.8
Julian Sayin,183708,QB,OHIO STATE,12,33,9,260,2,12,0,0,0,22,0,44,1.3
Jaron-Keawe Sagapolutele,198237,QB,CAL,12,33,6,130,9,25,0,0,0,19,3,88,2.7
Jackson Brousseau,173480,QB,COLO STATE,9,33,11,144,3,12,0,0,0,7,1,128,3.9
Tyrell Reed Jr.,190174,HB,LA MONROE,7,33,6,209,0,19,0,0,0,33,0,137,4.2
Brendan Sullivan,145034,QB,TULANE,13,32,1,319,1,10,0,0,0,20,0,87,2.7
Walker Eget,146170,QB,S JOSE ST,11,32,9,285,5,13,0,1,1,15,0,136,4.3
Damari Alston,157037,HB,AUBURN,4,32,12,115,0,15,29,4,4,36,1,128,4.0
Cartevious Norton,157582,HB,USF,5,32,7,327,1,37,27,2,2,34,2,166,5.2
Braylin Presley,157793,HB,TULSA,12,32,14,320,0,28,115,18,22,50,1,215,6.7
Connor Walendzak,171392,HB,TOLEDO,8,32,5,316,0,11,21,4,6,36,0,99,3.1
Derrick McFall,183252,HB,SMU,12,32,10,287,0,48,163,18,24,50,4,183,5.7
Michael Van Buren Jr.,184764,QB,LSU,6,32,8,211,3,35,10,1,1,21,1,163,5.1
Mar'Kel Porter,191014,HB,BOWL GREEN,12,32,6,122,0,14,70,7,8,39,2,97,3.0
Jaylin Carter,199210,HB,SO MISS,8,32,9,296,0,27,109,18,19,50,2,148,4.6
Joe Pesansky,149434,QB,FIU,8,31,8,166,3,32,0,0,0,17,2,161,5.2
Goose Crowder,144781,QB,TROY,6,31,9,318,2,16,0,0,0,14,1,138,4.5
Grant Jordan,151147,QB,UMASS,7,31,11,216,1,47,0,0,0,23,2,164,5.3
Tama Amisone,199154,QB,S JOSE ST,8,31,11,285,0,23,0,0,0,26,1,182,5.9
Leo Pulalasi,176689,HB,WASH STATE,11,31,8,341,0,45,68,11,15,42,0,169,5.5
Josh Johnson,186429,QB,AIR FORCE,5,31,7,101,2,13,0,0,0,25,1,95,3.1
Deuce Bailey,198907,QB,MO STATE,3,30,9,230,3,20,0,0,0,22,1,101,3.4
Nate Palmer,183835,HB,TCU,6,30,12,305,0,26,1,1,3,31,0,139,4.6
Kaden Anderson,127312,QB,WYOMING,12,30,6,351,6,9,0,0,0,17,0,89,3.0
Owen McCown,157688,QB,UTSA,12,30,8,331,6,22,0,0,0,16,1,109,3.6
Roman Gagliano,183961,QB,MIDDLE TN,5,30,8,224,2,64,0,0,0,16,2,249,8.3
Drew Allar,164157,QB,PENN STATE,6,30,14,266,1,27,5,1,1,11,1,209,7.0
Tyvonn Byars,199110,HB,RICE,7,29,9,275,0,32,43,1,1,30,1,167,5.8
Darian Mensah,169984,QB,DUKE,12,29,9,154,6,13,-11,1,1,12,1,106,3.7
TJ Lateef,199810,QB,NEBRASKA,6,29,9,238,3,14,0,0,0,13,3,103,3.6
Logan Diggs,147475,HB,OLE MISS,13,29,11,226,0,51,37,4,4,33,4,179,6.2
DJay Braswell,175920,HB,GA STATE,8,29,4,175,0,11,17,7,8,36,0,104,3.6
Conner Harrell,156352,QB,CHARLOTTE,4,29,6,136,2,19,0,0,0,21,2,89,3.1
Sam Jackson V,144682,QB,OKLA STATE,12,29,4,262,4,12,86,10,22,26,1,61,2.1
Bert Emanuel Jr.,158581,QB,S DIEGO ST,10,28,4,284,1,41,0,0,0,28,0,107,3.8
Maurice Turner,156329,HB,TULANE,8,28,8,319,1,18,4,1,5,29,0,127,4.5
James Simon,199289,HB,TEXAS,3,28,8,311,0,16,2,2,2,30,0,127,4.5
Nicco Marchiol,157363,QB,W VIRGINIA,4,28,8,343,1,12,0,0,0,22,1,103,3.7
Tye Edwards,158816,HB,W VIRGINIA,4,28,12,343,0,27,0,0,0,28,3,139,5.0
Victor Rosa,158629,HB,UCONN,12,28,10,146,0,31,147,15,19,43,2,147,5.3
