player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Durham Smythe,47257,TE,MIA,1,100.0,1,17,0,20,1,1,0,20,20.0
Leonard Fournette,11759,HB,TB,1,100.0,1,30,0,6,1,1,0,6,6.0
Marcus Johnson,11074,WR,NYG,2,100.0,1,21,0,17,1,1,0,17,17.0
Kyle Juszczyk,7912,FB,SF,3,100.0,0,28,0,6,1,1,0,6,6.0
Alexander Mattison,45817,HB,MIN,1,100.0,0,18,0,2,1,1,0,2,2.0
Kenneth Walker III,97199,HB,SEA,1,100.0,0,29,0,3,1,1,0,3,3.0
Dareke Young,111900,WR,SEA,1,100.0,1,29,0,11,1,1,0,11,11.0
Hunter Long,60859,TE,MIA,1,0.0,0,17,0,0,0,1,0,0,
Boston Scott,39462,HB,PHI,3,100.0,0,24,0,9,1,1,0,9,9.0
KaVontae Turpin,47658,WR,DAL,1,100.0,0,9,0,8,1,1,0,8,8.0
John Brown,8726,WR,BUF,1,0.0,0,4,0,0,0,1,0,0,
Jake Ferguson,61081,TE,DAL,2,100.0,1,9,0,34,1,1,0,34,34.0
Ko Kieft,41372,TE,TB,1,0.0,0,30,0,0,0,1,0,0,
