player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Knox Kadum,99578,QB,VA TECH,1,6,66.7,4,3,337,0,104.9,1,0,68,11.3
Austin Kendall,40056,QB,W VIRGINIA,1,6,50.0,3,1,343,0,73.6,0,0,43,7.2
Andrew Haidet,60399,QB,N ILLINOIS,3,6,50.0,3,3,254,0,113.9,0,1,44,7.3
Chandler Fields,97286,QB,LA LAFAYET,2,6,0.0,0,0,207,0,39.6,1,0,0,0.0
Mitch Griffis,123386,QB,WAKE,1,6,33.3,2,2,339,0,88.9,1,1,28,4.7
Cameron Rising,77663,QB,UTAH,1,6,50.0,3,2,328,1,35.4,1,0,45,7.5
Nick Patti,77614,QB,PITTSBURGH,1,5,40.0,2,1,268,0,49.6,1,0,17,3.4
Chase Wolf,51692,QB,WISCONSIN,2,5,80.0,4,1,349,1,79.2,0,1,15,3.0
Kason Martin,83531,QB,N TEXAS,1,5,80.0,4,3,251,0,94.2,0,0,33,6.6
Evan Conley,97783,QB,LOUISVILLE,2,5,80.0,4,2,210,0,106.7,1,0,48,9.6
Tyhier Tyler,82083,QB,ARMY,5,4,50.0,2,4,114,0,95.8,2,0,53,13.3
Treylon Burks,99218,WR,ARKANSAS,5,4,0.0,0,1,111,2,0.0,0,0,0,0.0
Perry Olsen,101056,QB,NAVY,1,4,50.0,2,1,237,0,58.3,3,0,14,3.5
Logan Holgorsen,101053,QB,HOUSTON,2,4,75.0,3,0,182,0,89.6,0,0,24,6.0
Jacob Huesman,41939,QB,APP STATE,1,4,75.0,3,1,108,0,100.0,0,0,34,8.5
Haynes King,124329,QB,TEXAS A&M,2,4,50.0,2,3,312,1,95.8,0,1,59,14.8
Garrett Greene,123420,QB,W VIRGINIA,1,4,75.0,3,2,343,0,89.6,0,0,24,6.0
Jacolby Criswell,122830,QB,N CAROLINA,2,4,75.0,3,1,245,1,41.7,0,0,16,4.0
Mike DiLiello,121801,QB,MIDDLE TN,1,4,75.0,3,2,224,0,140.6,0,1,35,8.8
Jaiave Magalei,98673,QB,LA LAFAYET,1,4,75.0,3,1,207,0,125.0,1,1,20,5.0
Kenyon Oblad,83576,QB,UNLV,1,4,50.0,2,0,325,0,56.3,1,0,2,0.5
Cade Ballard,102861,QB,ARMY,2,4,50.0,2,2,114,0,135.4,2,1,106,26.5
Dom Shoffner,62788,QB,CHARLOTTE,3,4,50.0,2,2,136,0,116.7,0,2,32,8.0
Matt Robinson,82130,QB,ILLINOIS,2,4,75.0,3,2,187,0,87.5,2,0,22,5.5
Nick Kargman,98022,QB,W MICHIGAN,1,3,33.3,1,1,347,0,42.4,0,0,4,1.3
Tyler Page,61631,WR,SMU,3,3,33.3,1,1,287,0,81.9,0,0,55,18.3
Keytaon Thompson,60457,QB,VIRGINIA,4,3,33.3,1,0,335,0,42.4,0,0,-3,-1.0
Maasai Maynor,101057,QB,NAVY,1,3,66.7,2,0,237,1,37.5,0,0,14,4.7
Chandler Morris,122938,QB,OKLAHOMA,3,3,66.7,2,3,261,0,109.0,0,0,37,12.3
Brendon Clark,102869,QB,NOTRE DAME,1,3,33.3,1,0,258,0,42.4,0,0,7,2.3
Terrance Gipson,97413,QB,SMU,3,3,100.0,3,1,287,0,108.3,1,0,30,10.0
Branden Mack,39902,WR,TEMPLE,3,3,33.3,1,1,306,0,78.5,0,0,35,11.7
Jace Ruder,77680,QB,N CAROLINA,2,3,66.7,2,1,245,0,72.9,1,0,11,3.7
Paxton Brooks,82049,P,TENNESSEE,3,3,66.7,2,1,307,0,103.5,0,0,33,11.0
Garrett Kahmann,133204,QB,LA MONROE,2,3,66.7,2,1,209,1,33.3,0,0,11,3.7
Thayer Thomas,61515,WR,NC STATE,3,3,33.3,1,1,248,0,112.5,0,1,31,10.3
Will Spiers,45131,P,CLEMSON,1,3,66.7,2,1,140,0,75.7,0,0,13,4.3
Jawon Pass,40916,QB,LOUISVILLE,2,3,66.7,2,0,210,0,81.3,2,0,17,5.7
Chris Katrenick,60365,QB,DUKE,1,3,66.7,2,2,154,0,109.7,1,0,40,13.3
Ira Armstead,123767,QB,VIRGINIA,2,3,33.3,1,2,335,0,42.4,0,0,9,3.0
Matt Duncan,125323,QB,TEMPLE,1,2,0.0,0,1,306,0,39.6,2,0,0,0.0
Trenton Bourguet,97285,QB,ARIZONA ST,1,2,50.0,1,1,110,0,93.8,0,0,24,12.0
Jeff Foreman,97868,WR,ARK STATE,2,2,50.0,1,1,113,1,95.8,0,1,48,24.0
Coltin Clack,97987,QB,ARK STATE,1,2,0.0,0,0,113,0,39.6,0,0,0,0.0
Alex Padilla,86285,QB,IOWA,1,2,50.0,1,1,192,0,68.8,0,0,12,6.0
Toa Taua,83722,HB,NEVADA,2,2,50.0,1,1,239,0,56.3,0,0,4,2.0
Chance Warren,77869,HB,NAVY,3,2,0.0,0,0,237,0,39.6,1,0,0,0.0
LaBronz Davis,100202,QB,BOWL GREEN,2,2,0.0,0,0,122,1,0.0,0,0,0,0.0
Matt Myers,77698,QB,BUFFALO,1,2,100.0,2,0,126,0,89.6,0,0,11,5.5
Quadry Jones,77640,QB,UCF,1,2,50.0,1,0,323,0,56.3,0,0,4,2.0
Isaiah Bravo,100828,QB,UTEP,1,2,0.0,0,0,330,0,39.6,0,0,0,0.0
Roshauud Paul,61714,WR,ARK STATE,2,2,100.0,2,2,113,0,158.3,0,1,39,19.5
Shi Smith,61643,WR,S CAROLINA,2,2,0.0,0,0,289,0,39.6,0,0,0,0.0
Calvin Turner Jr.,109028,HB,HAWAII,2,2,0.0,0,0,180,0,39.6,0,0,0,0.0
Tyjon Lindsey,61489,WR,OREGON ST,2,2,100.0,2,2,265,0,158.3,0,1,54,27.0
Tyler Van Dyke,122225,QB,MIAMI FL,1,2,0.0,0,0,220,0,39.6,1,0,0,0.0
Kadarius Toney,61245,WR,FLORIDA,2,2,50.0,1,1,163,0,68.8,0,0,12,6.0
Malik Williams,61121,WR,APP STATE,2,2,0.0,0,0,108,0,39.6,0,0,0,0.0
Rodney Thompson,60491,QB,N ILLINOIS,1,2,50.0,1,1,254,0,95.8,1,0,34,17.0
Bryson Carroll,60479,HB,NEW MEXICO,2,2,100.0,2,2,241,0,158.3,1,2,44,22.0
Drew Pyne,122910,QB,NOTRE DAME,1,2,50.0,1,0,258,0,56.3,0,0,5,2.5
Connor Adair,60445,QB,MEMPHIS,1,2,0.0,0,0,218,0,39.6,0,0,0,0.0
Nate Cox,60432,QB,NEVADA,1,2,50.0,1,1,239,0,64.6,0,0,10,5.0
Willie Taggart Jr.,123613,QB,FAU,3,2,0.0,0,1,165,0,39.6,1,0,0,0.0
Parker McNeil,123714,QB,TROY,1,2,0.0,0,0,318,0,39.6,0,0,0,0.0
Mikele Colasurdo,123851,QB,GA STATE,1,2,0.0,0,0,175,0,39.6,0,0,0,0.0
Nash Griffin,44574,P,VIRGINIA,2,2,100.0,2,2,335,0,118.8,0,0,34,17.0
Riley Lees,42322,WR,NWESTERN,2,2,100.0,2,2,256,0,118.8,0,0,48,24.0
Grant Loy,40276,QB,AUBURN,3,2,0.0,0,0,115,0,39.6,0,0,0,0.0
Dontario Drummond,98738,WR,OLE MISS,1,1,100.0,1,1,226,0,118.8,0,0,45,45.0
Jack Colletto,83540,LB,OREGON ST,2,1,0.0,0,0,265,0,39.6,0,0,0,0.0
Maurice Bellan,102864,QB,ARMY,1,1,100.0,1,1,114,0,108.3,1,0,10,10.0
Andrew Brito,98674,QB,UMASS,1,1,100.0,1,0,216,0,79.2,0,0,-5,-5.0
Jared Cole,128079,HB,UMASS,1,1,100.0,1,1,216,0,118.8,0,0,25,25.0
Jacob Sirmon,83590,QB,WASHINGTON,1,1,100.0,1,1,340,0,104.2,0,0,9,9.0
Aaron Young,97161,HB,RUTGERS,2,1,0.0,0,0,278,0,39.6,1,0,0,0.0
Griffin Fleming,121455,P,SO MISS,1,1,100.0,1,0,296,0,118.8,0,0,13,13.0
Ryan Hanson,121522,P,ARK STATE,2,1,0.0,0,0,113,0,39.6,0,0,0,0.0
Joshua Lingenfelter,121584,TE,ARMY,1,1,100.0,1,0,114,0,79.2,0,0,-3,-3.0
Hassan Haskins,83701,HB,MICHIGAN,1,1,0.0,0,0,222,0,39.6,0,0,0,0.0
Braden Smith,61460,WR,LOUISVILLE,1,1,0.0,0,0,210,0,39.6,0,0,0,0.0
Calvin Austin III,61418,WR,MEMPHIS,2,1,100.0,1,0,218,0,95.8,0,0,7,7.0
Josh Ali,61359,WR,KENTUCKY,1,1,0.0,0,0,202,0,39.6,0,0,0,0.0
Dequan Finn,97804,QB,TOLEDO,1,1,0.0,0,0,316,0,39.6,0,0,0,0.0
Rontavius Groves,40901,WR,N CAROLINA,1,1,100.0,1,1,245,0,118.8,0,1,1,1.0
Amari Rodgers,61212,WR,CLEMSON,1,1,100.0,1,0,140,0,100.0,0,0,8,8.0
CT Thomas,61168,WR,BOISE ST,1,1,100.0,1,1,120,0,118.8,0,1,3,3.0
De'Vion Warren,61141,WR,ARKANSAS,1,1,0.0,0,0,111,0,39.6,0,0,0,0.0
Seth Green,40668,WR,MINNESOTA,1,1,100.0,1,1,225,0,118.8,0,0,20,20.0
Noah Gray,60878,TE,DUKE,1,1,100.0,1,1,154,0,112.5,0,0,11,11.0
Matt Fink,40553,QB,USC,1,1,100.0,1,0,326,0,79.2,0,0,-5,-5.0
Ryan Harwell,122708,P,LOUISVILLE,1,1,100.0,1,0,210,0,83.3,0,0,4,4.0
Jefferson Boaz,122822,QB,N CAROLINA,1,1,100.0,1,0,245,0,79.2,0,0,3,3.0
Trevor Bycznski,98357,QB,BUFFALO,1,1,0.0,0,0,126,1,0.0,0,0,0,0.0
Kyle Williams,128374,WR,UNLV,1,1,100.0,1,1,325,0,118.8,0,0,15,15.0
John Gentry,128379,HB,UTAH ST,1,1,100.0,1,0,329,0,83.3,0,0,4,4.0
Travis Dye,83738,HB,OREGON,1,1,0.0,0,0,264,0,39.6,0,0,0,0.0
Dillon Markiewicz,123049,QB,SYRACUSE,1,1,0.0,0,0,304,0,39.6,0,0,0,0.0
Dimitri Stanley,83810,WR,COLORADO,1,1,0.0,0,0,143,0,39.6,0,0,0,0.0
Hudson Card,123109,QB,TEXAS,1,1,0.0,0,0,311,0,39.6,0,0,0,0.0
Jalon Calhoun,97272,WR,DUKE,1,1,0.0,0,0,154,1,0.0,0,0,0,0.0
Westin Elliott,60433,QB,LA TECH,1,1,100.0,1,1,208,0,135.4,0,1,7,7.0
Aveon Smith,130529,QB,MIAMI OH,1,1,100.0,1,0,221,0,79.2,0,0,3,3.0
Elijah Moore,84302,WR,OLE MISS,1,1,100.0,1,0,226,0,79.2,0,0,2,2.0
Darius Ocean,123459,QB,W KENTUCKY,1,1,0.0,0,0,346,0,39.6,1,0,0,0.0
Mitchell Tinsley,123470,WR,W KENTUCKY,1,1,0.0,0,0,346,0,39.6,0,0,0,0.0
Bryson Smith,60395,WR,HOUSTON,1,1,100.0,1,1,182,0,118.8,0,0,21,21.0
CJ Harris,130594,QB,OHIO,1,1,100.0,1,2,259,0,83.3,0,0,4,4.0
Tez Johnson,123709,WR,TROY,1,1,0.0,0,0,318,1,0.0,0,0,0,0.0
Devon Modster,40118,QB,CAL,1,1,0.0,0,0,130,0,39.6,0,0,0,0.0
Tauskie Dove,84318,WR,MISSOURI,1,1,100.0,1,1,229,0,118.8,0,0,16,16.0
Sheldon Jones,84492,WR,UTSA,1,1,0.0,0,0,331,1,0.0,0,0,0,0.0
JD Spielman,39935,WR,TCU,1,1,100.0,1,0,305,0,79.2,0,0,0,0.0
Chaton Mobley,57982,HB,MIDDLE TN,1,1,100.0,1,1,224,0,91.7,0,0,6,6.0
JJ Pegues,123998,TE,AUBURN,1,1,100.0,1,0,115,0,79.2,0,0,0,0.0
Myles Fells,57326,HB,NAVY,2,1,100.0,1,1,237,0,95.8,0,0,7,7.0
Deon Jackson,57189,HB,DUKE,1,1,100.0,1,1,154,0,158.3,0,1,29,29.0
Randall St. Felix,52319,WR,USF,1,1,100.0,1,1,327,0,118.8,0,0,18,18.0
Keke Chism,124198,WR,MISSOURI,2,1,100.0,1,1,229,0,118.8,1,0,29,29.0
Jarrett Guest,97997,QB,COAST CAR,1,1,100.0,1,0,141,0,95.8,0,0,7,7.0
Grant McKinniss,44786,P,MISSOURI,1,1,0.0,0,0,229,0,39.6,0,0,0,0.0
Kai Kroeger,124245,P,S CAROLINA,1,1,100.0,1,1,289,0,118.8,0,0,22,22.0
Ahmarean Brown,97164,WR,GA TECH,1,1,100.0,1,1,176,0,143.8,0,1,9,9.0
Johnny Ford,86854,HB,USF,1,1,0.0,0,0,327,0,39.6,0,0,0,0.0
Sione Tupou,44093,LB,TEXAS ST,1,1,0.0,0,0,314,1,0.0,0,0,0,0.0
Tayvion Robinson,99693,WR,VA TECH,2,1,100.0,1,2,337,0,118.8,0,0,20,20.0
Ricky Person Jr.,77725,HB,NC STATE,1,1,100.0,1,1,248,0,118.8,0,1,2,2.0
Dylan Soehner,42375,TE,IOWA STATE,1,1,100.0,1,1,193,0,118.8,0,0,28,28.0
Anthony Richardson,124393,QB,FLORIDA,1,1,0.0,0,0,163,1,0.0,0,0,0,0.0
Chaese Jackson,77690,QB,E MICHIGAN,1,1,0.0,0,0,160,0,39.6,0,0,0,0.0
Amare Jones,77742,HB,TULANE,1,1,0.0,0,0,319,1,0.0,0,0,0,0.0
Ben Brittain,125262,QB,AIR FORCE,1,1,100.0,1,1,101,0,118.8,0,0,31,31.0
Ricky Pearsall,100660,WR,ARIZONA ST,2,1,100.0,1,1,110,0,118.8,0,0,52,52.0
Gerry Bohanon,77636,QB,BAYLOR,1,1,100.0,1,0,118,0,95.8,0,0,7,7.0
Josh Pederson,39861,TE,LA MONROE,1,1,0.0,0,0,209,0,39.6,0,0,0,0.0
Cameron Dicker,77069,K,TEXAS,1,1,100.0,1,0,311,0,87.5,0,0,5,5.0
Kenny Scribner,100973,P,USF,1,1,0.0,0,0,327,0,39.6,0,0,0,0.0
Julon Williams,78074,WR,UTSA,1,1,100.0,1,1,331,0,100.0,0,0,8,8.0
Joshua Moore,78101,WR,TEXAS,1,1,0.0,0,0,311,0,39.6,0,0,0,0.0
Anthony Beck II,78452,P,GA SOUTHRN,1,1,0.0,0,0,174,0,39.6,0,0,0,0.0
Sean Chambers,75888,QB,WYOMING,1,1,100.0,1,0,351,0,91.7,0,0,6,6.0
Evan Deckers,75827,LS,UMASS,1,1,0.0,0,0,216,0,39.6,0,0,0,0.0
Pressley Harvin III,62973,P,GA TECH,1,1,0.0,0,0,176,0,39.6,0,0,0,0.0
Larry Hodges,98817,TE,MIAMI FL,1,1,100.0,1,0,220,0,79.2,0,0,1,1.0
Jeremiah Haydel,61719,WR,TEXAS ST,1,1,100.0,1,0,314,0,79.2,0,0,3,3.0
Tyler Snead,90863,WR,E CAROLINA,1,1,100.0,1,1,156,0,158.3,0,1,35,35.0
Adrian Hardy,42172,WR,LA TECH,1,1,0.0,0,0,208,0,39.6,0,0,0,0.0
