player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Amani Givens,189819,HB,LA TECH,1,3,0,208,0,3,0,0,0,3,0,2,0.7
Jamal Johnson,145646,TE,BOWL GREEN,1,2,1,122,0,6,11,3,3,5,0,8,4.0
Arian Smith,124039,WR,GEORGIA,2,2,1,173,0,13,108,6,9,8,0,8,4.0
Jayden Limar,174130,HB,OREGON,1,2,0,264,0,3,0,0,0,2,0,4,2.0
Rahkeem Smith,161339,WR,BOWL GREEN,1,2,0,122,0,5,97,7,8,9,0,9,4.5
Greg Desrosiers Jr.,158759,HB,MEMPHIS,1,2,1,218,0,46,24,2,2,4,1,48,24.0
Emeka Egbuka,145055,WR,OHIO STATE,3,2,1,260,1,13,187,16,18,18,0,13,6.5
Kyle McCord,145053,QB,SYRACUSE,1,2,1,304,0,17,0,0,0,1,0,16,8.0
Anthony Evans III,173530,WR,GEORGIA,2,2,0,173,1,5,0,0,0,2,0,-2,-1.0
Shane Porter,144592,HB,N TEXAS,1,2,0,251,0,3,3,1,1,3,0,5,2.5
Richard Reese,158568,HB,BAYLOR,1,2,0,118,0,5,0,0,0,2,0,8,4.0
Aiden Flora,191300,HB,IOWA STATE,2,2,1,193,0,12,6,1,1,3,0,10,5.0
Jalin Conyers,122920,TE,TEXAS TECH,1,2,1,315,0,4,12,1,3,3,1,6,3.0
Djouvensky Schlenbaker,157345,HB,WASH STATE,1,2,0,341,0,3,16,2,2,4,0,4,2.0
D.J. McKinney,175620,HB,SM HOUSTON,1,2,0,281,0,2,20,1,2,3,0,2,1.0
PJ Martin,172310,HB,S ALABAMA,1,2,1,288,0,9,0,0,0,2,0,10,5.0
Antonio Molder II,186485,S,COAST CAR,1,2,1,141,0,10,0,0,0,2,0,11,5.5
Terry Bussey,191251,WR,TEXAS A&M,1,2,1,312,0,3,37,4,5,6,0,5,2.5
James McNeil Jr.,188152,WR,BUFFALO,1,2,1,126,0,13,0,0,0,2,0,15,7.5
Richard Young,175877,HB,ALABAMA,1,2,1,103,0,4,0,0,0,2,0,6,3.0
Brandon Thomas,121788,HB,MEMPHIS,1,2,1,218,0,3,12,1,1,3,1,4,2.0
Caullin Lacy,121426,WR,LOUISVILLE,1,2,1,210,0,8,17,3,5,5,1,10,5.0
Nick Poulos,188474,QB,OHIO,1,2,0,259,0,0,0,0,0,2,0,-1,-0.5
Marquis Johnson,175906,WR,MISSOURI,1,2,0,229,0,7,122,7,11,9,0,2,1.0
Daba Fofana,144305,WR,NAVY,1,2,0,237,0,3,0,0,0,2,0,6,3.0
Arch Manning,173162,QB,TEXAS,2,2,1,311,0,8,0,0,0,2,0,13,6.5
Jayden Maiava,158135,QB,USC,1,2,2,326,0,7,-3,1,1,3,0,9,4.5
Jeremiah Smith,183710,WR,OHIO STATE,3,2,0,260,0,5,278,13,20,15,0,0,0.0
Jayden Thomas,147485,WR,NOTRE DAME,3,2,1,258,0,18,0,0,2,2,0,25,12.5
Jordan Washington,189732,HB,WASHINGTON,1,2,0,340,0,5,0,0,0,2,0,3,1.5
Nick Evers,158082,QB,UCONN,1,2,1,146,0,13,0,0,0,2,0,11,5.5
Fredrick Robertson,189826,HB,LA TECH,1,2,1,208,0,3,0,0,0,2,0,5,2.5
Breezy Dubar,176209,HB,BOISE ST,1,2,1,120,0,3,0,0,0,2,0,-1,-0.5
Broc Lowry,173383,QB,W MICHIGAN,1,2,1,347,0,5,0,0,0,2,0,6,3.0
Noah Smith,104112,WR,SM HOUSTON,1,2,0,281,0,4,28,5,5,7,0,6,3.0
Antwane Wells Jr.,138470,WR,OLE MISS,1,2,0,226,0,4,32,1,2,3,0,8,4.0
Cam Ward,133244,QB,MIAMI FL,1,2,2,220,0,6,0,0,0,1,0,8,4.0
Ayden Greene,174784,WR,VA TECH,1,2,0,337,0,4,115,6,7,8,0,4,2.0
Josh Ringer,184085,HB,MIAMI OH,1,2,0,221,1,2,7,1,1,3,0,2,1.0
Beau Pribula,164182,QB,PENN STATE,1,2,1,266,0,18,0,0,0,2,0,18,9.0
Peter Montini,128239,TE,COLO STATE,1,2,1,144,0,1,0,0,0,2,1,1,0.5
Jarod Bowie,170410,WR,JVILLE ST,2,2,2,196,0,11,105,4,8,6,0,19,9.5
Chandler Fields,97286,QB,LA LAFAYET,1,2,0,207,0,10,0,0,0,1,0,14,7.0
Jake Rendina,171009,HB,ARMY,2,2,0,114,0,6,0,0,0,2,0,10,5.0
Josh Hoover,127148,QB,TCU,1,2,0,305,0,7,0,0,0,0,0,10,5.0
Dewayne Coleman,163179,QB,ARMY,1,2,0,114,0,-1,0,0,0,2,0,-3,-1.5
Nolan McCormick,145880,HB,OHIO,1,2,1,259,0,9,0,0,0,2,0,14,7.0
Josh Joyner,184221,HB,WASH STATE,1,2,0,341,0,6,0,0,0,2,0,10,5.0
Henry Hesson,145798,QB,MIAMI OH,1,2,0,221,0,3,0,0,0,0,0,4,2.0
K.D. Hutchinson,163045,WR,W KENTUCKY,2,2,0,346,1,-1,46,6,7,8,0,-4,-2.0
Tru Edwards,146058,WR,LA TECH,1,1,0,208,0,1,92,8,10,9,0,1,1.0
Eddie Lee Marburger,145511,QB,UTSA,1,1,0,331,1,4,0,0,0,0,0,4,4.0
Elija Lofton,183234,TE,MIAMI FL,1,1,1,220,0,28,17,1,1,2,0,28,28.0
Josiah Martin,183262,WR,CAL,1,1,1,130,0,29,40,4,6,5,1,29,29.0
Le'Meke Brockington,144969,WR,MINNESOTA,1,1,0,225,0,2,55,2,2,3,0,2,2.0
Javarius Green,183330,WR,N CAROLINA,1,1,0,245,0,-7,0,0,0,1,0,-7,-7.0
Michael Merdinger,183334,QB,N CAROLINA,1,1,0,245,1,1,0,0,0,1,0,1,1.0
Bryce Bohanon,144404,WR,TULANE,2,1,0,319,0,-2,0,0,1,1,0,-2,-2.0
Yasin Willis,183381,HB,SYRACUSE,1,1,1,304,0,3,4,2,2,3,0,3,3.0
Ca'Lil Valentine,183515,HB,ILLINOIS,1,1,0,187,0,3,0,0,0,1,0,3,3.0
Justin Lynch,144392,HB,N ILLINOIS,1,1,0,254,0,-1,0,0,0,1,0,-1,-1.0
Malachi Thomas,144107,HB,VA TECH,1,1,0,337,0,5,0,0,0,1,0,5,5.0
Gavin Bartholomew,144013,TE,PITTSBURGH,1,1,0,268,0,2,19,1,1,2,0,2,2.0
Sean Brown,143986,LB,NC STATE,1,1,1,248,0,4,0,0,0,1,0,4,4.0
Malik Rutherford,143929,WR,GA TECH,1,1,0,176,1,16,32,3,4,4,0,16,16.0
Jaden Williams,143844,WR,TEXAS ST,1,1,0,314,0,9,155,8,10,9,0,9,9.0
Michael Pettway,142023,WR,JVILLE ST,2,1,0,196,0,2,15,1,4,2,0,2,2.0
Logan Smothers,129713,QB,JVILLE ST,1,1,1,196,0,10,0,0,0,1,1,10,10.0
John Henderson,184148,P,BOWL GREEN,1,1,0,122,0,4,0,0,0,1,0,4,4.0
Tony Freeman,184219,WR,WASH STATE,1,1,0,341,0,7,0,0,0,1,0,7,7.0
Josh Manning,124519,WR,MISSOURI,1,1,1,229,0,4,0,0,2,1,1,4,4.0
Jimmy Holiday,124281,WR,LA TECH,1,1,0,208,0,1,23,3,8,4,0,1,1.0
Carson Beck,124010,QB,GEORGIA,1,1,0,173,1,0,0,0,0,1,0,0,0.0
JJ Pegues,123998,DI,OLE MISS,1,1,1,226,0,7,0,0,0,1,0,7,7.0
Taji Hudson,123816,WR,JAMES MAD,1,1,1,197,0,11,0,0,0,0,0,11,11.0
Jerrick Gibson,184509,HB,TEXAS,3,1,0,311,0,0,0,0,0,1,0,0,0.0
Ryan Wingo,184520,WR,TEXAS,3,1,0,311,0,6,61,4,14,5,0,6,6.0
Tez Johnson,123709,WR,OREGON,2,1,0,264,0,-1,213,16,21,17,0,-1,-1.0
Jabre Barber,123689,WR,TEXAS A&M,1,1,0,312,0,8,48,7,9,8,0,8,8.0
LaJohntay Wester,123616,WR,COLORADO,1,1,0,143,0,0,51,4,4,5,0,0,0.0
Jacolby Criswell,122830,QB,N CAROLINA,1,1,0,245,0,7,0,0,0,0,0,7,7.0
Keylen Adams,184925,WR,VA TECH,1,1,1,337,0,47,14,1,1,2,0,47,47.0
Ty Bowman,122584,WR,KANSAS ST,1,1,1,199,0,6,0,0,0,1,0,6,6.0
Matt Pack Jr.,186487,HB,COAST CAR,1,1,0,141,0,4,0,0,0,1,0,4,4.0
Terrance Shelton Jr.,188159,HB,BUFFALO,1,1,0,126,0,2,0,0,0,1,0,2,2.0
Devin Green,188487,HB,UNLV,1,1,0,325,0,7,0,0,0,1,0,7,7.0
Zion Ragins,188780,WR,OKLAHOMA,1,1,0,261,0,3,20,4,8,5,0,3,3.0
Davis Warren,73940,QB,MICHIGAN,1,1,0,222,0,-1,0,0,0,1,0,-1,-1.0
Brian Buschini,105308,P,NEBRASKA,1,1,0,238,0,-2,0,0,0,1,0,-2,-2.0
Coleman Owen,104969,WR,OHIO,2,1,0,259,0,4,214,16,26,17,0,4,4.0
Jamauri McClure,189581,HB,TULANE,1,1,0,319,0,5,0,0,0,1,0,5,5.0
Silas Bolden,71674,WR,TEXAS,3,1,1,311,0,5,60,3,3,4,0,5,5.0
Tyrell Reed Jr.,190174,HB,ARKANSAS,1,1,0,111,0,8,47,1,1,2,0,8,8.0
Jeremiah Webb,104838,WR,S ALABAMA,1,1,1,288,0,18,182,6,10,7,0,18,18.0
Chris Barnes,190363,WR,WASH STATE,1,1,0,341,0,-1,20,1,1,2,0,-1,-1.0
TJ Washington Jr.,170178,HB,IOWA,1,1,0,192,0,3,26,3,3,4,0,3,3.0
Kwinten Ives,170228,HB,NEBRASKA,1,1,1,238,0,2,0,0,0,1,1,2,2.0
Cole Skinner,169999,G,USF,1,1,1,327,0,2,0,0,0,1,0,2,2.0
Dillon Bell,163734,WR,GEORGIA,2,1,0,173,0,1,33,6,13,7,0,1,1.0
Evan Bullock,170452,QB,LA TECH,1,1,0,208,0,0,0,0,0,0,0,0,0.0
Zavion Thomas,163697,WR,LSU,1,1,0,211,0,2,30,3,5,4,0,2,2.0
Tyler Crowe,101219,HB,BOISE ST,2,1,1,120,0,8,0,0,0,1,1,8,8.0
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,1,1,122,1,8,213,17,22,18,0,8,8.0
Michael Mathison,100275,WR,W KENTUCKY,2,1,1,346,0,11,32,5,8,6,0,11,11.0
Gunnar Gray,171202,QB,BUFFALO,1,1,0,126,0,-2,0,0,0,1,0,-2,-2.0
Dallan Hayden,162865,HB,COLORADO,1,1,0,143,0,0,38,1,1,2,0,0,0.0
Miles Coleman,190604,WR,N TEXAS,1,1,0,251,0,-4,104,6,9,7,0,-4,-4.0
Brice Busch,158411,P,TULANE,1,1,0,319,1,0,0,0,0,1,0,0,0.0
Yamir Knight,172250,WR,JAMES MAD,1,1,0,197,0,1,38,4,4,5,0,1,1.0
Nick Rempert,97933,WR,N TEXAS,1,1,0,251,0,6,0,0,0,1,0,6,6.0
Jalen Dupree,191053,HB,COLO STATE,1,1,0,144,0,6,0,0,0,1,0,6,6.0
Austin Acton,172502,HB,OLE MISS,1,1,0,226,0,1,0,0,0,1,0,1,1.0
Terrance Gibbs,158348,HB,GA SOUTHRN,1,1,0,174,0,4,0,0,0,1,0,4,4.0
Josh Dallas,158343,WR,GA SOUTHRN,1,1,1,174,0,13,46,5,8,6,0,13,13.0
Ben Wooldridge,82115,QB,LA LAFAYET,1,1,0,207,0,6,0,0,0,0,0,6,6.0
Rico Scott,191140,WR,ALABAMA,1,1,1,103,0,28,9,1,4,2,0,28,28.0
Dalen Cobb,158341,WR,GA SOUTHRN,1,1,0,174,0,9,42,2,5,3,0,9,9.0
Jordan Anderson,158194,HB,ILLINOIS,1,1,1,187,0,2,0,0,0,1,0,2,2.0
Jordyn Bailey,173127,WR,TCU,1,1,0,305,0,9,0,0,2,1,0,9,9.0
Nate Milanowski,158034,HB,MIAMI OH,1,1,0,221,0,2,0,0,0,1,0,2,2.0
Bam McReynolds,157876,HB,S ALABAMA,1,1,0,288,0,-2,14,2,2,3,0,-2,-2.0
Jayden Mandal,173516,QB,FRESNO ST,1,1,0,169,0,3,0,0,0,0,0,3,3.0
Jabari Bates,157835,HB,S JOSE ST,1,1,1,285,0,7,0,0,0,1,0,7,7.0
Fredrick Moore,174042,WR,MICHIGAN,1,1,0,222,0,3,42,3,3,4,0,3,3.0
Melquan Stovall,74267,WR,ARIZONA ST,2,1,0,110,0,0,125,11,14,12,0,0,0.0
Tavorus Jones,157157,HB,MISSOURI,1,1,0,229,0,-2,20,1,1,2,0,-2,-2.0
David Amador II,174085,WR,UTSA,1,1,1,331,0,16,110,7,9,8,0,16,16.0
Jamoni Jones,156922,HB,VANDERBILT,1,1,0,333,0,4,0,0,0,1,0,4,4.0
Willie McCoy III,174103,WR,UTSA,1,1,0,331,0,5,0,0,0,1,0,5,5.0
Jack Shields,156830,QB,BUFFALO,1,1,0,126,0,7,0,0,0,1,0,7,7.0
Blake Kendall Jr.,156711,QB,JAMES MAD,1,1,0,197,0,-2,0,0,0,1,0,-2,-2.0
Domonique Thomas,156226,HB,OLE MISS,1,1,0,226,0,0,0,0,0,1,0,0,0.0
Jason Albritton,156207,HB,OLE MISS,1,1,0,226,0,7,0,0,0,1,0,7,7.0
Zach Hrbacek,150270,HB,SM HOUSTON,1,1,0,281,0,-3,0,0,0,1,0,-3,-3.0
Gage Larvadain,150169,WR,S CAROLINA,1,1,1,289,0,5,3,1,1,2,0,5,5.0
Nate Hampton,147548,QB,LIBERTY,1,1,0,206,0,7,0,0,0,0,0,7,7.0
Mitchell Evans,147486,TE,NOTRE DAME,3,1,0,258,1,0,132,12,17,13,0,0,0.0
Logan Diggs,147475,HB,OLE MISS,1,1,1,226,0,15,6,1,1,2,0,15,15.0
Miles Stewart,147306,TE,ARMY,2,1,0,114,1,0,0,0,0,1,0,0,0.0
Jameson Tucker,147090,WR,COAST CAR,1,1,1,141,0,18,39,3,4,4,0,18,18.0
Kyre Duplessis,147082,WR,COAST CAR,1,1,0,141,0,1,22,2,2,3,0,1,1.0
Jared Brown,147081,WR,S CAROLINA,1,1,0,289,0,2,0,0,2,1,0,2,2.0
Bailey Stockton,175368,WR,GA TECH,1,1,0,176,0,7,13,2,2,3,0,7,7.0
Yulkeith Brown,146985,WR,TULANE,2,1,0,319,1,2,30,4,8,5,0,2,2.0
Dwight Phillips Jr.,191156,HB,GEORGIA,1,1,0,173,0,1,0,0,0,1,0,1,1.0
Quincy Skinner Jr.,146965,WR,VANDERBILT,1,1,1,333,0,22,7,1,1,2,0,22,22.0
Nathan Schuessler,175815,WR,COAST CAR,1,1,0,141,0,-2,0,0,0,1,0,-2,-2.0
Jamal Roberts,175912,HB,MISSOURI,1,1,0,229,0,2,12,1,1,2,0,2,2.0
Juju McDowell,146909,HB,S CAROLINA,1,1,0,289,0,4,2,1,1,2,0,4,4.0
Garrett Nussmeier,146757,QB,LSU,1,1,1,211,0,7,0,0,0,0,0,7,7.0
Desmond Watson,146703,DI,FLORIDA,1,1,1,163,0,1,0,0,0,1,0,1,1.0
Marcus Burke,146699,WR,FLORIDA,1,1,0,163,0,5,0,0,1,1,0,5,5.0
Dematrius Davis Jr.,146660,QB,UTSA,1,1,0,331,0,3,0,0,0,1,0,3,3.0
