player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
JK Scott,38809,P,LAC,2,1,0,27,1,0,0,0,0,1,0,0,0.0
Dell Pettus,97290,S,NE,1,1,1,19,0,2,0,0,0,1,0,2,2.0
Chris Oladokun,40364,QB,KC,1,1,0,16,1,5,0,0,0,0,0,5,5.0
Sam Howell,97599,QB,SEA,2,1,0,29,0,2,0,0,0,0,0,2,2.0
Rashee Rice,97605,WR,KC,4,1,1,16,0,1,288,24,29,25,0,1,1.0
Jake Bailey,33963,P,MIA,1,1,0,17,0,0,0,0,0,1,0,0,0.0
Dylan Laube,88664,HB,LV,2,1,0,23,1,0,0,0,0,1,0,0,0.0
Drake London,86519,WR,ATL,17,1,0,2,0,-3,1271,100,149,101,0,-3,-3.0
Steven Sims,48341,WR,BLT,4,1,0,3,0,0,0,0,0,1,0,0,0.0
Justin Jefferson,61398,WR,MIN,17,1,0,18,1,3,1533,103,150,103,0,3,3.0
Cedric Tillman,84434,WR,CLV,11,1,0,8,1,-5,339,29,45,30,0,-5,-5.0
Joshua Kelley,13750,HB,TEN,2,1,0,31,0,2,0,0,0,1,0,2,2.0
Michael Wilson,84423,WR,ARZ,16,1,0,1,1,7,548,47,70,48,0,7,7.0
Laviska Shenault Jr.,61220,WR,LAC,11,1,0,27,0,1,36,5,5,6,0,1,1.0
Matthew Hayball,100813,P,NO,3,1,1,20,0,11,0,0,0,1,0,11,11.0
Jacob Cowing,100894,WR,SF,12,1,0,28,0,7,80,4,5,5,0,7,7.0
Jahan Dotson,84375,WR,PHI,17,1,1,24,0,13,216,19,31,20,0,13,13.0
Chris Olave,84355,WR,NO,8,1,1,20,1,7,400,32,43,33,0,7,7.0
Jha'Quan Jackson,101135,WR,TEN,9,1,0,31,0,-5,8,1,3,2,0,-5,-5.0
Dane Belton,101398,S,NYG,1,1,1,21,0,10,0,0,0,1,0,10,10.0
DeVonta Smith,61100,WR,PHI,13,1,0,24,0,1,833,68,84,69,0,1,1.0
Kevin Austin Jr.,84345,WR,NO,8,1,0,20,1,9,151,11,21,12,0,9,9.0
Cade Otton,61071,TE,TB,14,1,0,30,2,-4,600,59,84,60,0,-4,-4.0
Elijah Moore,84302,WR,CLV,17,1,0,8,0,1,538,61,97,62,0,1,1.0
Charlie Kolar,60917,TE,BLT,13,1,1,3,0,2,131,9,11,10,0,2,2.0
Xavier Gipson,104136,WR,NYJ,16,1,1,22,0,5,39,6,10,7,0,5,5.0
Noah Gray,60878,TE,KC,17,1,0,16,0,-4,437,40,48,41,0,-4,-4.0
Kendrick Bourne,12270,WR,NE,12,1,1,19,0,6,305,28,37,29,0,6,6.0
Chigoziem Okonkwo,84000,TE,TEN,17,1,1,31,2,17,479,52,67,53,0,17,17.0
David Moore,11981,WR,CAR,17,1,0,5,0,0,351,32,55,33,0,0,0.0
Olamide Zaccheaus,44920,WR,WAS,17,1,1,32,0,8,506,45,62,46,0,8,8.0
Skylar Thompson,60417,QB,MIA,3,1,0,17,2,4,0,0,0,0,0,4,4.0
Jalen Reeves-Maybin,11879,LB,DET,2,1,0,11,0,1,0,0,0,1,0,1,1.0
Chris Godwin,11839,WR,TB,7,1,1,30,1,2,576,50,60,51,0,2,2.0
Ja'Lynn Polk,123153,WR,NE,15,1,0,19,0,0,87,12,31,13,0,0,0.0
Tyler Conklin,47124,TE,NYJ,16,1,0,22,0,0,449,51,67,52,0,0,0.0
Drew Sample,47259,TE,CIN,17,1,0,7,1,-4,109,20,22,21,0,-4,-4.0
