player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Beau Pribula,164182,QB,PENN STATE,9,20,50.0,10,7,266,0,104.4,1,3,101,5.1
Tyler Buchner,147472,QB,ALABAMA,2,19,42.1,8,3,103,0,50.5,0,0,61,3.2
John Busha,173849,QB,AIR FORCE,2,19,47.4,9,8,101,1,53.0,2,0,152,8.0
Holman Edwards,144246,QB,SO MISS,3,19,42.1,8,4,296,1,30.6,5,0,70,3.7
Brock Vandagriff,146713,QB,GEORGIA,6,18,66.7,12,6,173,0,132.9,1,2,165,9.2
Chase Jenkins,173242,QB,RICE,3,18,66.7,12,4,275,1,55.8,1,0,92,5.1
Jack Tuttle,83580,QB,MICHIGAN,4,17,88.2,15,7,222,0,118.1,1,1,130,7.6
John Mateer,158516,QB,WASH STATE,6,17,76.5,13,9,341,1,132.6,1,2,235,13.8
Ahmad Haston,173396,QB,UMASS,3,17,64.7,11,7,216,1,113.8,1,2,176,10.4
Ryan Browne,174949,QB,PURDUE,1,16,75.0,12,6,273,2,52.1,1,0,104,6.5
JC French IV,162521,QB,GA SOUTHRN,8,16,81.3,13,10,174,1,93.2,3,1,122,7.6
Walter Taylor,163728,QB,VANDERBILT,2,15,33.3,5,1,333,1,14.6,2,0,44,2.9
Cam Skattebo,147787,HB,ARIZONA ST,6,15,40.0,6,5,110,1,66.0,0,1,130,8.7
Eli Gainey,121415,QB,W GEORGIA,1,15,33.3,5,4,1177,1,14.6,1,0,44,2.9
Forrest Brock,173260,QB,TEMPLE,1,15,46.7,7,3,306,1,29.9,3,0,60,4.0
Malik Hornsby,123957,QB,TEXAS ST,4,15,53.3,8,5,314,1,41.8,1,0,83,5.5
Jensen Jones,133209,QB,AIR FORCE,3,15,33.3,5,6,101,1,46.5,1,0,160,10.7
Dylan Morris,100570,QB,WASHINGTON,4,14,64.3,9,7,340,1,101.8,1,1,224,16.0
Harrison Barker,121479,QB,UAB,3,13,46.2,6,4,321,1,58.2,1,1,75,5.8
Goose Crowder,144781,QB,TROY,2,13,69.2,9,5,318,0,115.5,1,1,94,7.2
Hunter Helms,122149,QB,CLEMSON,3,12,75.0,9,5,140,0,93.4,0,0,83,6.9
Haden Carlson,123620,QB,FIU,3,12,58.3,7,3,166,0,92.4,3,0,120,10.0
Blake Horvath,162555,QB,NAVY,4,12,50.0,6,3,237,0,112.5,1,2,84,7.0
Bennett Meredith,157189,QB,PURDUE,3,11,63.6,7,1,273,0,71.4,2,0,43,3.9
Ashton Frye,163951,QB,JVILLE ST,1,11,45.5,5,4,196,0,59.3,0,0,51,4.6
Alonza Barnett III,156710,QB,JAMES MAD,1,11,18.2,2,1,197,1,1.7,0,0,15,1.4
JJ Kohl,174674,QB,IOWA STATE,3,11,81.8,9,3,193,0,79.2,1,0,23,2.1
Bryce Archie,156667,QB,USF,4,11,45.5,5,3,327,0,55.9,4,0,42,3.8
Jay Butterfield,131706,QB,S JOSE ST,2,11,63.6,7,4,285,0,115.7,1,1,80,7.3
Trace Campbell,163649,QB,UAB,1,10,50.0,5,2,321,0,63.8,0,0,48,4.8
Parker Navarro,123758,QB,OHIO,2,10,70.0,7,2,259,1,87.5,0,2,65,6.5
Ryan Burger,157544,QB,APP STATE,1,10,70.0,7,5,108,0,124.2,3,1,73,7.3
Billy Edwards Jr.,144185,QB,MARYLAND,2,10,40.0,4,2,215,1,8.3,0,0,2,0.2
Luke Bottari,73931,QB,UTAH,1,10,60.0,6,6,328,0,77.5,0,0,61,6.1
Hayden Timosciek,176226,QB,BOWL GREEN,1,10,60.0,6,2,122,2,26.3,1,0,33,3.3
Gunner Stockton,157072,QB,GEORGIA,3,9,66.7,6,5,173,1,42.1,1,0,52,5.8
Holden Geriner,157045,QB,AUBURN,3,9,44.4,4,3,115,0,70.1,2,0,67,7.4
Gaston Moore,123756,QB,TENNESSEE,2,9,44.4,4,2,307,0,55.8,1,0,36,4.0
Dom Shoffner,62788,QB,CHARLOTTE,3,9,44.4,4,6,136,1,19.0,1,0,42,4.7
Turner Helton,163044,QB,W KENTUCKY,2,8,100.0,8,7,346,0,149.0,1,1,82,10.3
Jake Farrell,128197,QB,HAWAII,1,8,37.5,3,1,180,1,6.3,0,0,14,1.8
Zach Pyron,156309,QB,GA TECH,3,8,50.0,4,1,176,1,16.7,0,0,21,2.6
Mikele Colasurdo,123851,QB,GA STATE,3,8,62.5,5,2,175,0,78.6,1,0,47,5.9
Ui Ale,173036,QB,HOUSTON,3,8,50.0,4,2,182,0,119.3,1,1,69,8.6
DJ Riles,156596,QB,MIDDLE TN,4,8,87.5,7,4,224,0,107.3,0,0,78,9.8
Eli Stowers,147013,TE,NEW MEX ST,5,8,50.0,4,5,242,0,134.9,2,1,99,12.4
Alex Padilla,86285,QB,SMU,3,7,71.4,5,2,287,0,96.7,0,0,59,8.4
Jake McNamara,157879,QB,UTEP,2,7,42.9,3,1,330,1,17.3,0,0,32,4.6
Johnathan Bennett,104158,QB,LIBERTY,3,6,16.7,1,1,206,0,39.6,0,0,6,1.0
Jalin Conyers,122920,TE,ARIZONA ST,2,6,83.3,5,2,110,0,80.6,1,0,20,3.3
Ari Patu,146360,QB,STANFORD,1,6,50.0,3,2,300,0,69.4,0,0,37,6.2
Conner Harrell,156352,QB,N CAROLINA,3,6,66.7,4,3,245,0,146.5,1,1,71,11.8
Tyriq Starks,156514,QB,FAU,1,6,83.3,5,3,165,0,91.0,2,0,35,5.8
Sam Horn,157167,QB,MISSOURI,2,6,50.0,3,2,229,1,81.3,0,1,54,9.0
Steven Johnson,157980,QB,CHARLOTTE,1,6,50.0,3,2,136,1,90.3,1,1,67,11.2
Larry Robinson,171012,QB,ARMY,1,6,33.3,2,1,114,1,4.2,0,0,20,3.3
Keldric Luster,175287,QB,SMU,2,6,33.3,2,1,287,0,45.8,0,0,23,3.8
Harrison Bailey,124266,QB,LOUISVILLE,1,5,60.0,3,2,210,0,134.2,0,1,51,10.2
Jayden Denegal,158533,QB,MICHIGAN,4,5,80.0,4,3,222,0,147.9,1,1,50,10.0
Davis Warren,73940,QB,MICHIGAN,3,5,0.0,0,0,222,1,0.0,1,0,0,0.0
DC Tabscott,147020,QB,NEW MEXICO,3,5,20.0,1,1,241,1,0.8,0,0,16,3.2
Beau Nelson,131774,QB,STANFORD,1,5,20.0,1,0,300,0,39.6,0,0,8,1.6
Brock Domann,102351,QB,LOUISVILLE,2,5,100.0,5,4,210,0,103.3,0,0,44,8.8
Lincoln Kienholz,170256,QB,OHIO STATE,2,5,80.0,4,2,260,0,87.5,0,0,25,5.0
Dylan Rizk,174360,QB,UCF,1,5,80.0,4,1,323,0,90.0,1,0,28,5.6
Tevin Carter,157995,QB,MEMPHIS,4,5,60.0,3,1,218,1,104.2,0,1,101,20.2
Brian Garcia,121416,QB,LA MONROE,2,5,20.0,1,1,209,0,39.6,1,0,10,2.0
Frank Gore Jr.,121457,HB,SO MISS,4,5,0.0,0,0,296,0,39.6,1,0,0,0.0
Evan Bullock,170452,QB,LA TECH,1,5,40.0,2,1,208,1,13.3,1,0,21,4.2
Arch Manning,173162,QB,TEXAS,1,5,40.0,2,3,311,0,60.4,0,0,30,6.0
Zion Turner,158636,QB,UCONN,2,5,40.0,2,0,146,0,47.9,0,0,8,1.6
Brock Glenn,170335,QB,FLORIDA ST,3,4,50.0,2,2,167,0,80.2,0,0,35,8.8
Chase Griffin,100579,QB,UCLA,2,4,25.0,1,1,324,0,43.8,1,0,16,4.0
Paul Tyson,98363,QB,CLEMSON,2,4,75.0,3,3,140,0,147.9,0,1,42,10.5
Luke Doty,124230,WR,S CAROLINA,2,4,50.0,2,2,289,0,61.5,1,0,17,4.3
John Alan Richter,156999,QB,TOLEDO,1,4,75.0,3,3,316,0,115.6,0,0,49,12.3
Walker Howard,157112,QB,OLE MISS,1,4,75.0,3,3,226,0,116.7,0,0,56,14.0
Austin Novosad,174133,QB,OREGON,2,4,100.0,4,1,264,0,81.3,0,0,14,3.5
Kaiya Sheron,62530,QB,KENTUCKY,3,4,50.0,2,1,202,0,56.3,0,0,5,1.3
LaNorris Sellers,174326,QB,S CAROLINA,1,4,100.0,4,4,289,0,158.3,0,2,86,21.5
Noah Smith,104112,WR,SM HOUSTON,6,4,75.0,3,2,281,0,107.3,2,0,41,10.3
Emmett Brown,157344,QB,WASH STATE,1,4,50.0,2,1,341,1,18.8,0,0,14,3.5
Brady Olson,147415,QB,UMASS,1,3,0.0,0,0,216,1,0.0,0,0,0,0.0
Evan Simon,129906,QB,RUTGERS,1,3,66.7,2,2,278,0,138.9,0,1,30,10.0
Lincoln Victor,97215,WR,WASH STATE,4,3,33.3,1,1,341,0,81.9,0,0,39,13.0
Braden Smith,61460,WR,CINCINNATI,3,3,33.3,1,1,138,0,71.5,0,0,30,10.0
Cameron Edge,162791,QB,MARYLAND,1,3,66.7,2,1,215,0,82.6,1,0,18,6.0
Jack Lausch,162845,QB,NWESTERN,3,3,66.7,2,0,256,0,71.5,1,0,10,3.3
Ben Brittain,125262,QB,AIR FORCE,2,3,0.0,0,0,101,2,0.0,2,0,0,0.0
Sean Atkins,101127,WR,USF,5,3,100.0,3,4,327,0,158.3,0,1,128,42.7
Malachi Nelson,174203,QB,USC,1,3,33.3,1,0,326,0,42.4,0,0,0,0.0
Gavin Kuld,176573,QB,COLORADO,1,3,33.3,1,1,143,1,20.8,1,0,22,7.3
Jaelen Gill,82535,WR,FRESNO ST,3,3,66.7,2,2,169,0,149.3,0,2,51,17.0
Trey Lowe,77669,QB,LIBERTY,1,3,0.0,0,0,206,0,39.6,0,0,0,0.0
Devaughn Vele,100637,WR,UTAH,3,3,33.3,1,1,328,0,42.4,0,0,6,2.0
Zak Burnett,139061,QB,LIBERTY,1,3,0.0,0,0,206,0,39.6,0,0,0,0.0
Tory Horton,128232,WR,COLO STATE,4,3,66.7,2,2,144,1,109.7,0,1,72,24.0
Micah Leon,60486,QB,FLORIDA,1,3,66.7,2,1,163,0,79.9,0,0,16,5.3
Marcel Reed,175940,QB,TEXAS A&M,2,3,33.3,1,2,312,0,87.5,0,1,13,4.3
Kenny Minchey,171091,QB,NOTRE DAME,1,2,100.0,2,0,258,0,91.7,0,0,12,6.0
Joseph Manjack IV,146413,WR,HOUSTON,3,2,50.0,1,1,182,0,135.4,1,1,28,14.0
Ajani Sheppard,170317,QB,RUTGERS,1,2,100.0,2,3,278,0,114.6,0,0,23,11.5
Raheim Jeter,169901,QB,E CAROLINA,1,2,50.0,1,0,156,0,56.3,0,0,1,0.5
Pierce Clarkson,174699,QB,LOUISVILLE,1,2,50.0,1,0,210,0,58.3,0,0,7,3.5
Brett Griffis,157527,QB,JAMES MAD,1,2,100.0,2,1,197,0,100.0,0,0,16,8.0
LeQuint Allen,158290,HB,SYRACUSE,2,2,50.0,1,0,304,0,56.3,0,0,-5,-2.5
Parker Kingston,163251,WR,BYU,2,2,100.0,2,2,128,0,158.3,0,2,63,31.5
Kyre Duplessis,147082,WR,COAST CAR,2,2,50.0,1,0,141,0,56.3,0,0,-7,-3.5
William Atkins IV,148354,QB,JAMES MAD,1,2,50.0,1,1,197,0,64.6,1,0,10,5.0
Tobin O'Dell,158800,QB,S DIEGO ST,3,2,50.0,1,0,284,1,16.7,1,0,0,0.0
Andrew Schorfhaar,129633,QB,MICH STATE,2,2,100.0,2,0,223,0,79.2,1,0,-3,-1.5
Caden Veltkamp,156642,QB,W KENTUCKY,1,2,50.0,1,0,346,0,56.3,0,0,4,2.0
Chuck Montgomery,145265,WR,MARSHALL,2,2,50.0,1,1,214,0,135.4,0,1,75,37.5
Alante Brown,97171,WR,MICH STATE,2,2,50.0,1,2,223,0,95.8,1,0,42,21.0
Jackson Brousseau,173480,QB,COLO STATE,1,2,50.0,1,1,144,0,68.8,0,0,12,6.0
Xavier Worthy,144718,WR,TEXAS,4,2,50.0,1,1,311,0,95.8,0,0,35,17.5
Bronson Barron,141710,QB,W KENTUCKY,1,2,50.0,1,0,346,1,16.7,1,0,-3,-1.5
Colten Gauthier,146908,QB,S CAROLINA,1,2,50.0,1,1,289,0,75.0,0,0,15,7.5
Dylan Lonergan,172386,QB,ALABAMA,1,2,100.0,2,0,103,0,91.7,0,0,12,6.0
Rickie Collins,172474,QB,LSU,1,2,100.0,2,0,211,0,79.2,0,0,3,1.5
KC Concepcion,170362,WR,NC STATE,2,2,50.0,1,1,248,0,118.8,0,1,17,8.5
Kai Kroeger,124245,P,S CAROLINA,5,2,50.0,1,1,289,0,95.8,0,0,32,16.0
Omari Arnold,158336,HB,GA SOUTHRN,2,2,50.0,1,1,174,0,135.4,0,1,26,13.0
Luke McCaffrey,101634,WR,RICE,3,2,0.0,0,0,275,0,39.6,0,0,0,0.0
Luke MacPhail,123046,QB,SYRACUSE,1,1,0.0,0,0,304,1,0.0,0,0,0,0.0
Garrett Mmahat,158421,QB,TULANE,1,1,0.0,0,0,319,0,39.6,0,0,0,0.0
Brennan Presley,122982,WR,OKLA STATE,1,1,100.0,1,0,262,0,79.2,0,0,3,3.0
Jefferson Boaz,122822,QB,N CAROLINA,1,1,100.0,1,0,245,0,79.2,0,0,3,3.0
Avery Boyd,122469,WR,GA TECH,1,1,0.0,0,0,176,0,39.6,0,0,0,0.0
Drake Dabney,122264,TE,BAYLOR,1,1,0.0,0,0,118,0,39.6,0,0,0,0.0
Cam Edwards,158615,HB,UCONN,1,1,100.0,1,1,146,0,118.8,0,0,24,24.0
Navy Shuler,122254,QB,TENNESSEE,1,1,100.0,1,0,307,0,79.2,0,0,-1,-1.0
Ryan Rehkow,122074,P,BYU,1,1,100.0,1,1,128,0,118.8,0,0,36,36.0
Tetairoa McMillan,158735,WR,ARIZONA,2,1,100.0,1,1,109,0,158.3,0,1,21,21.0
Martin Blake,158778,HB,S DIEGO ST,3,1,100.0,1,1,284,0,118.8,1,0,32,32.0
Zechariah Ramirez,158803,K,S DIEGO ST,1,1,100.0,1,0,284,0,79.2,0,0,-2,-2.0
Jaylin Lane,121811,WR,VA TECH,1,1,0.0,0,0,337,0,39.6,0,0,0,0.0
Eli Heidenreich,162554,TE,NAVY,2,1,0.0,0,1,237,0,39.6,0,0,0,0.0
Tyson Riley,121605,FB,ARMY,1,1,0.0,0,0,114,0,39.6,0,0,0,0.0
Quinton Jackson,163001,HB,RICE,1,1,100.0,1,0,275,0,79.2,0,0,-1,-1.0
Brett Buckman,105723,WR,UCONN,1,1,0.0,0,0,146,0,39.6,0,0,0,0.0
Dewayne Coleman,163179,QB,ARMY,1,1,100.0,1,0,114,0,79.2,1,0,-16,-16.0
Ross James,163296,P,OREGON,2,1,0.0,0,0,264,1,0.0,0,0,0,0.0
Trey Potts,101647,HB,PENN STATE,1,1,100.0,1,1,266,0,152.1,0,1,11,11.0
Jalen Royals,163442,WR,UTAH ST,2,1,0.0,0,0,329,0,39.6,0,0,0,0.0
Ahmarian Granger,163529,WR,DOMINION,2,1,100.0,1,2,263,0,158.3,0,1,30,30.0
Cole Kramer,101627,QB,MINNESOTA,1,1,0.0,0,0,225,1,0.0,0,0,0,0.0
Dillon Bell,163734,WR,GEORGIA,1,1,100.0,1,1,173,0,158.3,0,1,18,18.0
Ryan O'Keefe,101139,WR,BOSTON COL,1,1,0.0,0,0,121,0,39.6,0,0,0,0.0
Savion Red,163857,HB,TEXAS,1,1,100.0,1,1,311,0,118.8,0,0,25,25.0
Ryan Montgomery,101063,HB,CINCINNATI,1,1,100.0,1,1,138,0,135.4,0,1,7,7.0
Kaytron Allen,164158,HB,PENN STATE,1,1,100.0,1,1,266,0,83.3,0,0,4,4.0
Jacob Cowing,100894,WR,ARIZONA,1,1,100.0,1,0,109,0,79.2,0,0,-2,-2.0
Eric Singleton Jr.,170078,WR,GA TECH,1,1,100.0,1,1,176,0,100.0,0,0,8,8.0
RJ Harvey,99622,HB,UCF,3,1,0.0,0,0,323,0,39.6,1,0,0,0.0
Treshaun Ward,99619,HB,KANSAS ST,1,1,100.0,1,1,199,0,139.6,0,1,8,8.0
Nay'Quan Wright,98803,HB,USF,1,1,0.0,0,0,327,0,39.6,0,0,0,0.0
Nick Nash,98679,WR,S JOSE ST,2,1,0.0,0,0,285,0,39.6,0,0,0,0.0
Porter Wilson,98463,P,DUKE,1,1,100.0,1,1,154,0,112.5,0,0,11,11.0
Oscar Cardenas,98291,TE,UTSA,1,1,0.0,0,0,331,1,0.0,0,0,0,0.0
Kyle Maxwell,98110,WR,LA TECH,1,1,100.0,1,1,208,0,158.3,0,1,35,35.0
Joshua Cephus,98095,WR,UTSA,2,1,0.0,0,0,331,1,0.0,1,0,0,0.0
Dalvin Smith,98019,WR,W KENTUCKY,1,1,100.0,1,1,346,0,158.3,0,1,32,32.0
Terrell McDonald,97922,TE,UAB,1,1,100.0,1,1,321,0,118.8,0,0,55,55.0
Javion Posey,97606,WR,FAU,1,1,100.0,1,1,165,0,158.3,0,1,33,33.0
Logan Lupo,97582,K,FAU,1,1,100.0,1,0,165,0,100.0,0,0,8,8.0
Grant Tisdale,97419,QB,TCU,1,1,100.0,1,1,305,0,100.0,0,0,8,8.0
Broc Lowry,173383,QB,INDIANA,1,1,100.0,1,0,190,0,100.0,0,0,8,8.0
Khaleb Hood,97159,WR,GA SOUTHRN,1,1,0.0,0,0,174,0,39.6,0,0,0,0.0
Isaiah Williams,97156,WR,ILLINOIS,1,1,100.0,1,1,187,0,158.3,0,1,14,14.0
Malik Washington,97108,WR,VIRGINIA,1,1,0.0,0,0,335,0,39.6,0,0,0,0.0
Jermaine Brown Jr.,97084,HB,UAB,2,1,0.0,0,0,321,0,39.6,1,0,0,0.0
Chase Penry,86538,WR,BOISE ST,1,1,100.0,1,1,120,0,118.8,0,0,17,17.0
Jeshaun Jones,84283,WR,MARYLAND,1,1,100.0,1,1,215,0,118.8,0,0,21,21.0
Samson Evans,84228,HB,E MICHIGAN,1,1,100.0,1,1,160,0,158.3,0,1,28,28.0
Tiger Bachmeier,174177,WR,STANFORD,1,1,0.0,0,0,300,0,39.6,0,0,0,0.0
Deshaun Fenwick,83759,HB,OREGON ST,1,1,0.0,0,0,265,0,39.6,0,0,0,0.0
TJ McMahon,83521,QB,MARSHALL,1,1,100.0,1,0,214,0,79.2,0,0,3,3.0
Thomas Leo,82634,P,LA LAFAYET,1,1,100.0,1,1,207,0,118.8,0,0,18,18.0
William Watson III,174771,QB,VA TECH,1,1,0.0,0,0,337,0,39.6,0,0,0,0.0
LJ Martin,175035,HB,BYU,1,1,100.0,1,0,128,0,79.2,0,0,2,2.0
Ryan Bujcevski,77594,P,SMU,1,1,0.0,0,0,287,0,39.6,0,0,0,0.0
Dalen Morris,60474,QB,HAWAII,1,1,100.0,1,1,180,0,112.5,0,0,11,11.0
Israel Carter,175310,QB,USF,1,1,0.0,0,0,327,0,39.6,0,0,0,0.0
Ryan Hilinski,71295,QB,NWESTERN,1,1,100.0,1,1,256,0,158.3,0,1,85,85.0
Blake Boda,175800,QB,COAST CAR,1,1,100.0,1,1,141,0,118.8,0,0,14,14.0
Giles Pooler,146019,QB,COLO STATE,1,1,100.0,1,1,144,0,158.3,0,1,24,24.0
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,1,1,0.0,0,0,347,1,0.0,0,0,0,0.0
Traylon Ray,176206,WR,W VIRGINIA,1,1,100.0,1,1,343,0,118.8,0,0,21,21.0
Miles Cross,145887,WR,OHIO,1,1,100.0,1,0,259,0,95.8,0,0,7,7.0
Nick Haberer,146532,P,WASH STATE,1,1,100.0,1,1,341,0,118.8,0,0,18,18.0
Bryce Damous,145450,TE,UAB,1,1,100.0,1,1,321,0,118.8,0,0,15,15.0
Tadd Barr,145662,WR,BUFFALO,1,1,100.0,1,1,126,0,118.8,0,0,27,27.0
Jarquez Hunter,146662,HB,AUBURN,1,1,100.0,1,0,115,0,79.2,0,0,2,2.0
Fred Farrier II,145441,WR,UAB,1,1,100.0,1,1,321,0,118.8,0,0,28,28.0
Jakarius Caston,145419,WR,SO MISS,1,1,0.0,0,0,296,0,39.6,0,0,0,0.0
Chris Lewis,146744,WR,TROY,2,1,100.0,1,1,318,0,158.3,0,1,30,30.0
Chandler Pittman,145418,HB,SO MISS,1,1,100.0,1,1,296,0,158.3,0,1,38,38.0
Shawqi Itraish,145393,QB,RICE,1,1,0.0,0,0,275,0,39.6,0,0,0,0.0
Marshall Nichols,146864,P,UNLV,1,1,100.0,1,1,325,0,116.7,0,0,12,12.0
Bucky Irving,144970,HB,OREGON,1,1,0.0,0,0,264,0,39.6,0,0,0,0.0
Wyatt Begeal,147043,WR,ARK STATE,1,1,100.0,1,1,113,0,118.8,0,0,24,24.0
Donovan Edwards,144917,HB,MICHIGAN,1,1,100.0,1,1,222,0,118.8,0,0,34,34.0
Donaven McCulley,144829,WR,INDIANA,2,1,100.0,1,1,190,0,158.3,1,1,44,44.0
Simeon Evans,147304,WR,SM HOUSTON,1,1,100.0,1,1,281,0,118.8,0,0,23,23.0
Markel Johnson,147308,HB,ARMY,1,1,100.0,1,1,114,0,118.8,0,0,55,55.0
Pryce Yates,147408,ED,UCONN,1,1,100.0,1,0,146,0,83.3,0,0,4,4.0
Nate Hampton,147548,QB,LIBERTY,1,1,0.0,0,0,206,0,39.6,0,0,0,0.0
Alex Honig,144681,TE,UCONN,1,1,0.0,0,0,146,0,39.6,0,0,0,0.0
JP Richardson,144650,WR,TCU,1,1,0.0,0,0,305,1,0.0,0,0,0,0.0
Mario Williams,144620,WR,USC,2,1,100.0,1,1,326,0,118.8,0,0,15,15.0
Jared Rayman,151066,QB,VIRGINIA,1,1,0.0,0,0,335,0,39.6,1,0,0,0.0
Jake Rubley,144589,QB,KANSAS ST,1,1,100.0,1,0,199,0,87.5,0,0,5,5.0
Tyrone Howell,144588,WR,LA MONROE,1,1,0.0,0,0,209,0,39.6,0,0,0,0.0
Devin Neal,144558,HB,KANSAS,1,1,0.0,0,0,198,0,39.6,0,0,0,0.0
Isaiah Hankins,144532,K,BAYLOR,1,1,0.0,0,0,118,0,39.6,0,0,0,0.0
Jimmy Horn Jr.,144483,WR,COLORADO,1,1,100.0,1,1,143,0,158.3,0,1,30,30.0
Justin Lynch,144392,HB,N ILLINOIS,1,1,100.0,1,1,254,0,135.4,0,1,7,7.0
Grady Brosterhous,156379,QB,VIRGINIA,1,1,100.0,1,1,335,0,118.8,0,0,21,21.0
Will Pauling,144234,WR,WISCONSIN,2,1,100.0,1,2,349,0,118.8,0,0,19,19.0
Phil Mafah,144123,HB,CLEMSON,1,1,0.0,0,0,140,0,39.6,0,0,0,0.0
Brady Allen,156493,QB,LOUISVILLE,1,1,100.0,1,0,210,0,95.8,0,0,7,7.0
Lunch Winfield,176367,QB,LA LAFAYET,1,1,0.0,0,0,207,0,39.6,0,0,0,0.0
Malachi Thomas,144107,HB,VA TECH,1,1,100.0,1,1,337,0,158.3,0,1,16,16.0
Kyle Lowe,156595,QB,MIDDLE TN,1,1,100.0,1,0,224,0,79.2,0,0,-1,-1.0
Caleb Hood,143964,HB,N CAROLINA,1,1,0.0,0,0,245,0,39.6,0,0,0,0.0
Jake Walrath,136922,P,C MICHIGAN,1,1,100.0,1,1,134,0,118.8,0,0,49,49.0
Jalen McMillan,131905,WR,WASHINGTON,1,1,100.0,1,1,340,0,104.2,0,0,9,9.0
Ben Gulbranson,131734,QB,OREGON ST,1,1,100.0,1,0,265,0,91.7,0,0,6,6.0
Trayvon Rudolph,130577,WR,N ILLINOIS,3,1,100.0,1,0,254,0,95.8,0,0,7,7.0
KeAndre Lambert-Smith,129789,WR,PENN STATE,2,1,0.0,0,0,266,0,39.6,1,0,0,0.0
Hunter Renner,129734,P,NWESTERN,1,1,100.0,1,0,256,0,95.8,0,0,7,7.0
Montorie Foster Jr.,129616,WR,MICH STATE,1,1,0.0,0,0,223,0,39.6,0,0,0,0.0
Deuce Spann,129427,WR,FLORIDA ST,1,1,100.0,1,1,167,0,118.8,0,0,17,17.0
Stephen Kotsanlee,128385,P,UTAH ST,1,1,100.0,1,0,329,0,79.2,0,0,1,1.0
Charlie Pollock,128242,P,OLE MISS,1,1,0.0,0,0,226,1,0.0,0,0,0,0.0
James Ferguson-Reynolds,157204,P,BOISE ST,1,1,100.0,1,1,120,0,118.8,0,0,21,21.0
Dane Olson,128163,WR,COLO STATE,1,1,0.0,0,0,144,0,39.6,0,0,0,0.0
Jordan Nabors,127151,HB,BAYLOR,3,1,100.0,1,0,118,0,79.2,0,0,-6,-6.0
Micah Davis,125264,WR,UTAH ST,1,1,100.0,1,0,329,0,79.2,0,0,2,2.0
Cam'Ron McCoy,157481,QB,E MICHIGAN,1,1,0.0,0,0,160,1,0.0,0,0,0,0.0
Jaylin Noel,125155,WR,IOWA STATE,1,1,100.0,1,1,193,0,118.8,0,0,42,42.0
Kahleil Jackson,124381,WR,FLORIDA,1,1,0.0,0,0,163,1,0.0,0,0,0,0.0
Terrell Vaughn,157634,WR,UTAH ST,2,1,0.0,0,0,329,1,0.0,0,0,0,0.0
Luke Bauer,124195,P,MISSOURI,1,1,100.0,1,1,229,0,158.3,0,1,39,39.0
Ollie Gordon II,157792,HB,OKLA STATE,1,1,0.0,0,0,262,1,0.0,0,0,0,0.0
Kobe Hudson,123989,WR,UCF,2,1,0.0,0,0,323,0,39.6,1,0,0,0.0
Taji Hudson,123816,WR,JAMES MAD,1,1,100.0,1,1,197,0,122.9,0,1,4,4.0
Brandon Engel,157926,TE,AIR FORCE,1,1,100.0,1,0,101,0,83.3,0,0,4,4.0
Braden Davis,158114,QB,SYRACUSE,2,1,100.0,1,0,304,0,79.2,0,0,-6,-6.0
Jabre Barber,123689,WR,TROY,1,1,100.0,1,1,318,0,118.8,0,0,20,20.0
Jahmal Banks,123373,WR,WAKE,1,1,100.0,1,1,339,0,118.8,0,0,17,17.0
Chuuky Hines,158174,WR,HAWAII,1,1,100.0,1,1,180,0,158.3,0,1,26,26.0
Holden Willis,123297,WR,MIDDLE TN,1,1,100.0,1,1,224,0,118.8,0,0,23,23.0
Kamdyn Benjamin,123241,WR,TULSA,1,1,100.0,1,0,320,0,95.8,0,0,7,7.0
Donovan Brown,158293,WR,SYRACUSE,1,1,100.0,1,0,304,0,104.2,0,0,9,9.0
Justin Ibieta,123220,QB,TULANE,1,1,0.0,0,0,319,0,39.6,0,0,0,0.0
Dalen Cobb,158341,WR,GA SOUTHRN,2,1,0.0,0,0,174,0,39.6,0,0,0,0.0
Germie Bernard,158374,WR,WASHINGTON,2,1,100.0,1,1,340,0,118.8,1,0,14,14.0
