player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Nick Evers,158082,QB,UCONN,8,71,19,146,6,23,0,0,1,55,3,275,3.9
Skyler Locklear,164027,QB,UTEP,10,70,23,330,3,18,32,3,3,43,2,300,4.3
Ulysses Bentley IV,97200,HB,OLE MISS,9,70,15,226,0,89,69,9,9,79,3,349,5.0
Keyone Jenkins,170403,QB,FIU,12,70,15,166,11,34,0,0,0,46,2,197,2.8
Cooper Legas,101286,QB,TULSA,11,69,13,320,6,33,0,0,0,60,1,271,3.9
Luke Altmyer,146802,QB,ILLINOIS,12,69,27,187,11,37,3,1,1,39,4,421,6.1
Kamari Moulton,170168,HB,IOWA,11,69,14,192,0,68,12,1,3,70,2,364,5.3
Hinckley Ropati,122076,HB,BYU,8,69,20,128,1,26,76,5,6,74,1,359,5.2
Athan Kaliakmanis,144971,QB,RUTGERS,12,69,23,278,2,20,0,0,0,42,3,307,4.4
Billy Edwards Jr.,144185,QB,MARYLAND,11,69,18,215,3,15,-6,0,0,45,5,267,3.9
Brock Vandagriff,146713,QB,KENTUCKY,11,69,25,202,7,22,0,0,0,50,0,323,4.7
Bill Jackson,144448,HB,TULSA,10,67,11,320,2,37,106,19,22,86,0,319,4.8
Hank Bachmeier,101284,QB,WAKE,12,67,21,339,7,20,5,1,1,22,1,343,5.1
Evan Simon,129906,QB,TEMPLE,9,67,12,306,4,16,0,0,0,41,3,188,2.8
Kyson Brown,176525,HB,ARIZONA ST,12,66,16,110,0,38,162,10,12,76,2,338,5.1
Kaden Feagin,174024,HB,ILLINOIS,5,66,19,187,0,34,37,5,6,71,3,304,4.6
Michel Dukes,99591,HB,GA STATE,12,66,14,175,0,35,359,43,48,109,2,382,5.8
Daniel Hishaw Jr.,122562,HB,KANSAS,8,65,21,198,0,32,33,3,3,68,3,376,5.8
Owen McCown,157688,QB,UTSA,12,65,20,331,7,75,-4,0,0,24,2,466,7.2
Wayne Knight,156712,HB,JAMES MAD,12,65,16,197,0,59,112,11,13,76,2,424,6.5
Dre Washington,147143,HB,LA LAFAYET,10,65,18,207,1,64,94,4,4,69,5,457,7.0
Peyton Lewis,184885,HB,TENNESSEE,9,64,21,307,0,35,14,4,5,68,3,339,5.3
London Montgomery,170288,HB,E CAROLINA,10,64,18,156,0,48,29,5,6,69,2,343,5.4
Quinten Joyner,174151,HB,USC,12,64,25,326,2,75,90,12,14,76,3,465,7.3
Brandon Campbell,146414,HB,UMASS,10,64,16,216,0,21,67,8,9,72,3,239,3.7
Ezell Jolly,175641,HB,UTEP,7,64,14,330,2,14,38,6,7,70,1,243,3.8
Eli Holstein,172381,QB,PITTSBURGH,10,63,23,268,9,49,0,0,0,30,3,425,6.7
Bryson Barnes,131845,QB,UTAH ST,9,63,31,329,2,63,0,0,0,50,5,559,8.9
Sevaughn Clark,99159,HB,TOLEDO,10,63,10,316,1,26,51,9,12,72,0,213,3.4
Bryson Donelson,191080,HB,FRESNO ST,11,63,20,169,0,43,54,17,21,80,2,394,6.3
Oscar Adaway III,100835,HB,S CAROLINA,12,63,12,289,0,27,108,8,12,71,2,226,3.6
Harrison Waylee,130584,HB,WYOMING,4,63,17,351,1,36,5,2,3,65,1,315,5.0
Omari Arnold,158336,HB,GA SOUTHRN,11,63,21,174,1,32,145,24,27,86,4,324,5.1
Drew Allar,164157,QB,PENN STATE,13,63,30,266,3,19,0,0,0,26,5,327,5.2
Dallan Hayden,162865,HB,COLORADO,10,63,6,143,0,27,94,16,18,79,1,196,3.1
Viron Ellison Jr.,190723,HB,TULSA,9,62,22,320,1,32,97,15,18,77,1,353,5.7
Davion Gause,183328,HB,N CAROLINA,11,62,16,245,0,21,45,5,5,67,4,311,5.0
Noah Short,163220,WR,ARMY,12,61,25,114,0,61,305,16,25,77,2,497,8.1
Seth Henigan,144267,QB,MEMPHIS,12,61,20,218,3,23,0,0,1,40,1,230,3.8
Eli Heidenreich,162554,FB,NAVY,12,61,17,237,0,60,649,37,53,98,3,421,6.9
Nicholas Vattiato,145302,QB,MIDDLE TN,12,61,17,224,7,16,0,0,0,23,1,223,3.7
Marlon Gunn Jr.,162642,HB,E CAROLINA,11,61,14,156,1,20,34,2,4,63,3,224,3.7
Vaughn Pemberton,145628,HB,BALL ST,10,61,19,117,1,41,76,8,8,69,2,276,4.5
Jekail Middlebrook,170487,HB,MIDDLE TN,9,60,14,224,0,24,163,22,28,82,2,273,4.6
Stacy Sneed,123680,HB,HOUSTON,11,60,12,182,1,65,94,15,26,75,1,305,5.1
Jacquez Stuart,97125,HB,TOLEDO,10,60,14,316,0,26,170,15,16,75,2,225,3.8
Brady Cook,124199,QB,MISSOURI,11,60,23,229,4,31,0,0,0,42,5,297,5.0
Ben Finley,122864,QB,AKRON,12,60,13,102,6,33,15,2,2,41,0,227,3.8
Greg Burrell,184204,HB,UNLV,11,60,14,325,0,42,12,2,2,62,2,319,5.3
Malik Sherrod,128189,HB,FRESNO ST,4,60,10,169,0,48,38,8,12,68,4,196,3.3
Jabari Bates,157835,HB,S JOSE ST,12,59,12,285,1,31,17,2,2,61,1,237,4.0
Duke Watson,190596,HB,LOUISVILLE,11,59,20,210,0,68,59,4,6,63,7,519,8.8
Shedeur Sanders,131396,QB,COLORADO,12,59,24,143,7,17,0,0,0,24,4,288,4.9
Ben Wooldridge,82115,QB,LA LAFAYET,10,59,26,207,2,18,0,0,0,34,5,278,4.7
D.J. Jones,122840,HB,WYOMING,4,57,5,351,0,17,24,4,8,61,0,162,2.8
Rashod Dubinion,157020,HB,ARKANSAS,8,57,16,111,4,23,122,16,19,73,2,327,5.7
Pat Garwo III,97120,HB,NEVADA,9,57,17,239,0,25,50,12,12,69,5,256,4.5
Daba Fofana,144305,WR,NAVY,12,57,8,237,0,49,3,1,1,58,2,245,4.3
Jordan McCloud,101058,QB,TEXAS ST,12,57,21,314,6,42,0,0,0,34,7,352,6.2
Ethan Garbers,131896,QB,UCLA,11,57,19,324,9,57,0,0,0,19,1,341,6.0
Evan Pryor,145057,HB,CINCINNATI,12,56,12,138,1,65,181,15,18,71,6,418,7.5
Ethan Payne,145269,HB,MARSHALL,12,56,19,214,1,36,34,7,8,63,6,275,4.9
Richard Reese,158568,HB,BAYLOR,10,56,9,118,0,28,41,6,7,62,1,233,4.2
Dylan Edwards,171893,HB,KANSAS ST,11,56,17,199,1,44,106,17,26,73,3,350,6.3
Chez Mellusi,99597,HB,WISCONSIN,4,56,14,349,2,21,17,6,9,62,3,232,4.1
Justin Lamson,144052,QB,STANFORD,12,55,26,300,3,12,0,0,0,49,8,156,2.8
Joey Aguilar,174978,QB,APP STATE,11,55,24,108,4,49,0,0,0,28,2,336,6.1
Torrance Burgess Jr.,163031,HB,TEXAS ST,10,55,16,314,2,57,95,9,10,64,2,338,6.1
Braxton Woodson,175276,QB,NAVY,9,55,12,237,3,38,0,0,0,51,3,168,3.1
Deion Hankins,97310,HB,TEXAS ST,9,54,18,314,1,47,0,0,1,54,2,245,4.5
Chris Davis Jr.,188861,HB,STANFORD,11,54,4,300,1,47,11,3,4,57,0,284,5.3
Salahadin Allah,191210,HB,OREGON ST,12,54,10,265,0,21,6,2,2,56,1,262,4.9
Jaziun Patterson,156421,HB,IOWA,9,54,16,192,0,39,3,1,1,55,2,235,4.4
Terry Wilkins,121829,HB,MIDDLE TN,12,54,11,224,2,23,69,13,15,67,1,214,4.0
Byrum Brown,156206,QB,USF,5,54,16,327,2,42,12,1,1,39,3,356,6.6
Brandon Thomas,121788,HB,MEMPHIS,10,54,22,218,1,57,18,5,6,59,8,328,6.1
Marquis Crosby,145241,HB,LA TECH,10,53,12,208,1,31,5,2,3,55,1,218,4.1
Taylor Tatum,188782,HB,OKLAHOMA,10,53,12,261,4,35,41,5,6,58,3,266,5.0
Ihson E. Jackson-Anderson,157474,HB,E MICHIGAN,8,53,8,160,1,36,64,4,4,57,2,207,3.9
Alex Orji,158545,QB,MICHIGAN,10,52,19,222,2,29,0,0,1,42,1,288,5.5
Damari Alston,157037,HB,AUBURN,12,52,15,115,2,29,53,6,6,58,3,266,5.1
Ca'Lil Valentine,183515,HB,ILLINOIS,11,52,11,187,0,22,30,5,8,57,1,201,3.9
Chandler Morris,122938,QB,N TEXAS,12,52,15,251,2,49,0,0,0,21,4,294,5.7
Leo Pulalasi,176689,HB,WASH STATE,12,52,14,341,1,22,49,6,8,58,2,245,4.7
Jamal Roberts,175912,HB,MISSOURI,12,52,19,229,1,14,9,4,7,56,3,211,4.1
Chad Alexander,175356,HB,GA TECH,9,52,16,176,0,28,22,5,7,57,1,273,5.3
Tahj Bullock,144070,QB,AKRON,12,52,18,102,4,15,63,10,16,61,8,165,3.2
Joseph Himon II,162843,HB,NWESTERN,12,52,10,256,0,51,96,15,18,67,2,257,4.9
Fernando Mendoza,158323,QB,CAL,11,52,21,130,3,50,9,0,0,24,2,334,6.4
Dillon Gabriel,86272,QB,OREGON,12,51,19,264,3,54,0,0,0,34,7,271,5.3
Myles Montgomery,144232,HB,UCF,10,51,18,323,0,25,66,3,4,54,3,293,5.7
Kam Davis,183297,HB,FLORIDA ST,9,51,8,167,1,16,21,2,4,53,0,177,3.5
Turbo Richard,190199,HB,BOSTON COL,7,51,13,121,0,30,0,0,0,51,1,271,5.3
Maddux Madsen,163379,QB,BOISE ST,12,51,18,120,2,49,0,0,0,25,4,235,4.6
Myles Bailey,145722,HB,C MICHIGAN,11,51,17,134,0,35,62,11,12,62,3,290,5.7
David Mbadinga,174136,HB,GA SOUTHRN,12,51,12,174,0,29,19,2,5,53,3,198,3.9
Stone Earle,123504,QB,MARSHALL,8,51,17,214,3,16,0,0,0,37,0,252,4.9
Savion Williams,123101,WR,TCU,12,51,20,305,1,35,611,60,83,111,6,322,6.3
Don Chaney,122207,HB,LOUISVILLE,11,50,11,210,0,27,62,6,13,56,3,178,3.6
Anderson Castle,122234,HB,APP STATE,9,50,18,108,0,21,88,13,15,63,1,249,5.0
Caleb Komolafe,176513,HB,NWESTERN,10,50,8,256,1,17,8,2,2,52,0,139,2.8
Jordan McDonald,158449,HB,BOSTON COL,5,50,19,121,0,41,24,4,4,54,2,362,7.2
Demond Williams Jr.,183648,QB,WASHINGTON,12,49,15,340,2,43,3,1,1,33,1,298,6.1
Jase Bauer,145714,QB,SM HOUSTON,7,49,11,281,2,25,1,1,1,38,0,203,4.1
EJ Smith,131782,HB,TEXAS A&M,11,49,10,312,0,14,22,6,7,55,0,171,3.5
James Peoples,183706,HB,OHIO STATE,8,49,11,260,0,18,-2,1,2,50,2,197,4.0
Donovan Smith,73929,QB,HOUSTON,9,49,20,182,2,37,0,0,0,36,3,247,5.0
Kyle McCord,145053,QB,SYRACUSE,12,49,22,304,6,29,0,0,0,35,3,139,2.8
Jacurri Brown,156344,QB,UCF,9,49,20,323,3,67,0,0,0,35,4,426,8.7
Gevani McCoy,147609,QB,OREGON ST,10,48,21,265,8,71,0,0,0,21,5,403,8.4
Danny O'Neil,184200,QB,S DIEGO ST,11,48,11,284,5,34,0,0,1,20,1,256,5.3
Cade Harris,157896,HB,AIR FORCE,12,48,15,101,0,30,363,23,41,71,4,279,5.8
Jalen Berger,129914,HB,UCLA,8,48,10,324,0,18,59,10,13,58,0,178,3.7
KJ Jefferson,99129,QB,UCF,5,48,17,323,3,23,0,0,0,38,2,267,5.6
Isaac Wilson,183872,QB,UTAH,9,48,8,328,6,48,0,0,0,29,0,170,3.5
Carson Beck,124010,QB,GEORGIA,12,48,14,173,7,14,0,0,0,22,1,197,4.1
Terron Kellman,158048,HB,CHARLOTTE,8,48,12,136,0,41,8,1,2,49,0,242,5.0
Brandon Chatman,162541,HB,NAVY,12,47,14,237,0,20,245,16,23,63,3,252,5.4
Gavin Wimsatt,155757,QB,KENTUCKY,8,47,15,202,2,24,0,0,0,45,2,196,4.2
Keegan Jones,100594,HB,UCLA,12,47,6,324,0,22,201,19,23,66,1,179,3.8
Jacolby Criswell,122830,QB,N CAROLINA,11,47,22,245,5,20,-2,0,0,15,3,265,5.6
Shomari Lawrence,141839,HB,FIU,8,47,8,166,0,15,1,1,2,48,1,177,3.8
Sawyer Robertson,146839,QB,BAYLOR,11,47,18,118,2,45,0,0,0,26,4,325,6.9
Braylen Russell,184393,HB,ARKANSAS,8,47,15,111,0,75,18,3,3,50,2,304,6.5
Mike Mitchell,176656,HB,UTAH,11,47,13,328,1,18,5,1,1,48,1,158,3.4
Quinton Jackson,163001,HB,RICE,11,47,12,275,0,45,66,11,15,58,1,281,6.0
Keyjuan Brown,174695,HB,LOUISVILLE,11,47,14,210,0,24,53,5,7,52,3,243,5.2
Sean Dollars,71332,HB,NEVADA,9,46,7,239,2,26,80,12,13,58,0,158,3.4
Kaelon Black,138448,HB,INDIANA,12,46,14,190,1,21,6,4,5,50,2,251,5.5
Bryce Duke,157656,HB,DOMINION,10,46,12,263,0,48,58,9,13,55,0,285,6.2
Jimmy Holiday,124281,WR,LA TECH,12,46,13,208,0,29,458,37,54,81,4,184,4.0
Curtis Douglas,176095,HB,KENT STATE,8,46,7,201,0,19,3,4,5,50,0,148,3.2
Ethan Hampton,145858,QB,N ILLINOIS,11,46,16,254,5,32,0,0,0,19,2,215,4.7
Willie Shaw III,145916,HB,TOLEDO,6,46,14,316,1,13,22,2,2,48,3,190,4.1
Noah Fifita,158722,QB,ARIZONA,12,46,16,109,3,24,14,1,2,18,1,219,4.8
Jordan Lyle,189441,HB,MIAMI FL,10,45,16,220,0,91,21,3,3,48,4,366,8.1
Kade Frew,173863,FB,AIR FORCE,8,45,13,101,0,30,15,2,3,47,1,260,5.8
Ty Thompson,146568,QB,TULANE,11,45,20,319,1,50,0,0,0,43,6,238,5.3
Rahmir Johnson,101655,HB,NEBRASKA,9,45,9,238,1,18,170,20,25,65,0,201,4.5
Max Brosmer,105568,QB,MINNESOTA,12,44,17,225,4,28,0,0,0,21,5,130,3.0
Jeremy Payne,183837,HB,TCU,10,44,12,305,0,32,92,12,13,56,3,205,4.7
Cam Davis,72376,HB,WASHINGTON,11,44,13,340,0,20,156,14,16,58,0,190,4.3
Dylan Downing,128352,HB,MIAMI OH,10,44,11,221,0,15,24,6,6,50,1,152,3.5
Simeon Price,146843,HB,COAST CAR,9,44,4,141,0,18,7,2,2,46,0,136,3.1
Parker Awad,183974,QB,NEW MEX ST,7,44,12,242,4,25,0,0,0,30,1,224,5.1
Matt Jones,146805,HB,OLE MISS,7,44,14,226,1,46,13,3,3,47,3,226,5.1
Devin Roche,172294,HB,DOMINION,8,43,17,263,0,23,52,7,10,50,2,274,6.4
Michael Van Buren Jr.,184764,QB,MISS STATE,10,43,12,227,9,17,0,0,0,15,5,162,3.8
J'Marion Burnette,190802,HB,HOUSTON,8,43,10,182,2,54,7,1,1,44,0,178,4.1
Devonte Lyons,189778,HB,FIU,3,43,11,166,2,21,26,4,5,47,2,275,6.4
Xavier Robinson,184603,HB,OKLAHOMA,6,43,15,261,0,40,95,11,12,54,4,212,4.9
Sesi Vailahi,174313,HB,OKLA STATE,12,42,5,262,0,11,46,8,13,50,2,99,2.4
Michael Hawkins Jr.,184595,QB,OKLAHOMA,6,42,10,261,4,48,0,0,0,22,1,213,5.1
Malachi Thomas,144107,HB,VA TECH,9,42,10,337,0,20,19,3,4,45,1,175,4.2
Darian Mensah,169984,QB,TULANE,12,42,17,319,5,22,0,0,0,16,1,198,4.7
Cam Ward,133244,QB,MIAMI FL,12,42,21,220,4,24,7,1,1,12,4,328,7.8
Jobi Malary,103979,HB,JAMES MAD,8,41,13,197,0,32,6,2,2,43,2,260,6.3
Isaiah Jacobs,129518,HB,UAB,4,41,9,321,1,12,33,7,7,48,0,162,4.0
Kaleb Jackson,172483,HB,LSU,9,41,8,211,0,19,46,6,8,47,0,147,3.6
Trent Howland,144833,HB,OKLA STATE,10,41,16,262,0,23,7,3,3,44,1,230,5.6
Djouvensky Schlenbaker,157345,HB,WASH STATE,10,41,11,341,0,14,-1,1,2,42,3,145,3.5
Roderick Daniels Jr.,144356,WR,SMU,13,41,10,287,0,13,575,36,47,77,3,158,3.9
Ryan Browne,174949,QB,PURDUE,8,41,11,273,2,23,0,0,0,25,0,223,5.4
Kiefer Sibley,183481,HB,N TEXAS,7,41,6,251,0,19,65,12,15,53,0,186,4.5
Domonique Thomas,156226,HB,OLE MISS,7,41,10,226,0,22,0,0,0,41,1,197,4.8
Matthew Caldwell,150302,QB,TROY,10,41,14,318,7,15,29,1,1,39,5,101,2.5
Sam Brown V,162899,HB,RUTGERS,5,40,11,278,0,37,34,1,2,41,3,201,5.0
George Hart III,146269,HB,W KENTUCKY,12,40,9,346,0,30,34,7,12,47,2,193,4.8
AJ Newberry,172623,HB,VANDERBILT,11,40,15,333,0,20,134,7,12,47,3,180,4.5
Terrence Gist,173865,FB,AIR FORCE,6,40,7,101,1,11,0,0,0,40,0,159,4.0
Bryce Archie,156667,QB,USF,11,40,12,327,3,35,0,0,0,24,2,235,5.9
Devin Spencer,188360,HB,ARK STATE,8,40,11,113,1,23,14,3,4,43,0,206,5.2
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,12,40,8,144,5,23,6,1,2,19,4,138,3.5
Tylan Hines,156043,HB,HAWAII,12,40,8,180,2,15,187,22,29,62,0,161,4.0
Kevin Davis,130517,HB,MIAMI OH,12,40,9,221,1,60,213,26,33,66,2,188,4.7
Josh Hoover,127148,QB,TCU,12,39,12,305,7,12,0,0,0,24,4,76,1.9
Matthew Sluka,143059,QB,UNLV,3,39,16,325,4,46,0,0,0,33,1,270,6.9
Robby Ashford,131702,QB,S CAROLINA,8,39,11,289,5,38,0,0,0,30,2,261,6.7
Micah Welch,183887,HB,COLORADO,7,39,11,143,0,25,54,8,9,47,4,166,4.3
Javen Jacobs,157190,HB,NEW MEXICO,7,38,10,241,0,50,130,17,22,55,3,274,7.2
Nicco Marchiol,157363,QB,W VIRGINIA,8,38,7,343,2,19,0,0,0,27,2,141,3.7
Jay Haynes,170010,HB,CLEMSON,11,38,13,140,0,70,29,6,6,44,3,280,7.4
Joquez Smith,173281,HB,TEMPLE,10,38,6,306,1,24,15,8,15,46,1,157,4.1
Dewayne Coleman,163179,QB,ARMY,6,38,12,114,1,15,0,0,0,38,1,141,3.7
Tommy Ulatowski,163150,QB,KENT STATE,10,38,7,201,6,34,0,0,0,23,1,144,3.8
Jordan Brunson,123342,HB,MIAMI OH,8,38,10,221,1,75,3,1,1,39,2,248,6.5
Behren Morton,144747,QB,TEXAS TECH,12,38,8,315,3,26,0,0,0,19,1,158,4.2
DJ Lagway,184426,QB,FLORIDA,11,38,7,163,1,25,0,0,0,24,0,175,4.6
Luke Kromenhoek,183305,QB,FLORIDA ST,6,38,11,167,6,42,0,0,0,20,0,250,6.6
Adam Mohammed,183644,HB,WASHINGTON,12,37,14,340,0,32,30,5,5,42,0,188,5.1
Aidan Armenta,175731,QB,LA MONROE,12,37,9,209,7,43,0,0,0,25,1,152,4.1
Noah Vaughn,175443,HB,VIRGINIA,8,36,10,335,0,13,77,10,13,46,0,120,3.3
Evan Bullock,170452,QB,LA TECH,11,36,7,208,9,14,0,0,0,22,1,83,2.3
Tyler Purdy,101842,HB,JAMES MAD,8,36,16,197,0,13,44,6,6,42,2,161,4.5
Tucker Kilcrease,156863,QB,TROY,7,36,6,318,3,25,0,0,0,26,0,162,4.5
Beau Pribula,164182,QB,PENN STATE,12,36,12,266,4,49,0,0,0,32,4,238,6.6
Anwar Lewis,163961,HB,JVILLE ST,8,35,8,196,0,23,49,2,3,37,2,127,3.6
Tyler Jefferson,171233,QB,C MICHIGAN,7,35,12,134,4,44,0,0,0,18,1,258,7.4
Lamar Sperling,171214,HB,BUFFALO,8,35,7,126,0,22,31,4,4,39,1,131,3.7
Brett Gabbert,97404,QB,MIAMI OH,12,35,5,221,2,18,0,0,0,15,0,111,3.2
Trent Battle,144683,HB,TCU,7,35,13,305,0,15,29,6,7,41,2,144,4.1
Yasin Willis,183381,HB,SYRACUSE,9,35,4,304,1,26,22,6,9,41,1,125,3.6
Collin Schlee,98025,QB,VA TECH,9,35,9,337,2,18,0,0,0,25,1,169,4.8
Kiael Kelly,145634,QB,BALL ST,11,35,5,117,4,24,10,3,3,38,1,95,2.7
Preston Daniels,104818,TE,KENNESAW,12,35,17,200,0,6,18,2,4,37,3,85,2.4
Josh Holst,171312,QB,N ILLINOIS,6,34,8,254,2,36,0,0,0,19,1,196,5.8
Peny Boone,129498,HB,UCF,5,34,15,323,0,59,9,1,2,35,2,208,6.1
Lee Witherspoon,99166,HB,UAB,12,34,8,321,0,15,12,4,8,38,0,171,5.0
Walker Eget,146170,QB,S JOSE ST,11,33,7,285,5,32,0,0,0,24,0,131,4.0
Cade Yacamelli,158712,HB,WISCONSIN,9,33,11,349,1,45,35,4,6,37,2,274,8.3
Taven Curry,163012,HB,LA MONROE,9,33,6,209,0,15,17,2,4,35,0,158,4.8
JP Pickles,183996,QB,UTEP,3,33,10,330,0,17,0,0,0,23,1,166,5.0
Kurtis Rourke,97998,QB,INDIANA,12,33,9,190,7,12,0,0,0,16,2,100,3.0
DeCarlos Brooks,70933,HB,ARIZONA ST,10,32,4,110,0,15,7,1,2,33,1,136,4.3
Quinn Ewers,127253,QB,TEXAS,11,32,8,311,8,26,0,0,0,17,1,67,2.1
Tariq Sims,145353,HB,DOMINION,8,32,4,263,0,16,0,0,1,32,2,108,3.4
Zach Pyron,156309,QB,GA TECH,10,32,13,176,0,20,0,0,0,23,4,134,4.2
Joe Jackson,173106,HB,KANSAS ST,9,32,8,199,0,32,26,3,4,35,1,177,5.5
Cam Barfield,162657,HB,HAWAII,10,32,5,180,0,21,55,7,7,39,0,151,4.7
Santino Marucci,144197,QB,NEW MEX ST,7,32,10,242,4,38,0,0,0,17,1,195,6.1
Zach Gibson,100201,QB,GA STATE,7,32,13,175,3,16,0,0,0,14,1,138,4.3
JQ Gray,176418,HB,SO MISS,8,32,9,296,1,19,13,3,3,35,0,106,3.3
Brendan Sullivan,145034,QB,IOWA,9,31,13,192,4,30,0,0,0,17,4,178,5.7
Dominic Richardson,122985,HB,BAYLOR,4,31,8,118,1,10,19,1,2,32,0,108,3.5
Gemari Sands,169923,HB,FAU,6,31,6,165,1,22,60,3,4,34,2,117,3.8
Caleb Ramseur,172143,HB,NEVADA,12,31,5,239,0,33,106,8,9,39,0,114,3.7
Aneyas Williams,184108,HB,NOTRE DAME,12,30,8,258,0,58,101,11,12,41,2,198,6.6
Quinn Henicle,190064,QB,DOMINION,3,30,10,263,1,92,0,0,0,27,3,322,10.7
Tyler Shough,83537,QB,LOUISVILLE,12,30,9,210,2,47,0,0,0,12,1,132,4.4
Hudson Card,123109,QB,PURDUE,10,30,7,273,2,23,-7,1,1,16,0,128,4.3
Donerio Davenport,134974,HB,LA TECH,4,30,6,208,1,12,30,7,9,37,1,105,3.5
DJ Uiagalelei,122162,QB,FLORIDA ST,5,30,8,167,2,13,0,0,0,19,0,46,1.5
Chandler Rogers,98683,QB,CAL,8,30,7,130,0,25,3,1,1,25,1,103,3.4
Enoch Nawahine,97303,HB,BYU,5,30,5,128,0,12,1,1,1,31,1,98,3.3
Fredrick Robertson,189826,HB,LA TECH,8,30,9,208,0,20,43,5,7,35,0,122,4.1
Andrew Paul,124736,HB,JVILLE ST,10,30,8,196,0,28,-2,1,1,31,4,150,5.0
Maquel Haywood,144314,HB,APP STATE,8,29,8,108,0,18,52,5,6,34,1,148,5.1
Sevion Morrison,129705,HB,KANSAS,9,28,8,198,0,38,18,1,1,29,2,172,6.1
Connor Bazelak,99135,QB,BOWL GREEN,12,29,9,122,4,19,0,0,0,22,2,89,3.1
Greg Desrosiers Jr.,158759,HB,MEMPHIS,7,29,8,218,0,29,150,19,21,48,2,180,6.2
Keith Adams,156236,HB,CLEMSON,8,29,8,140,0,18,4,1,2,30,1,125,4.3
Joey Mattord,175055,HB,E MICHIGAN,7,29,4,160,1,13,115,10,11,39,1,113,3.9
Jeremiah Cobb,172443,HB,AUBURN,11,29,7,115,0,27,45,6,7,35,0,142,4.9
Bryson Donnell,157328,HB,UTSA,9,29,7,331,0,12,7,3,4,32,0,138,4.8
Colby McDonald,144890,HB,MARYLAND,7,29,8,215,1,22,16,2,2,31,0,146,5.0
Keyvone Lee,129790,HB,MISS STATE,4,29,8,227,1,18,13,3,6,32,1,140,4.8
Nick Poulos,188474,QB,OHIO,7,29,14,259,4,22,0,0,0,21,1,194,6.7
Elijah Green,122836,HB,INDIANA,7,29,12,190,0,51,0,0,0,29,5,201,6.9
Vaughn Blue,174921,HB,LIBERTY,11,28,8,206,1,45,43,7,10,35,1,199,7.1
Jaylen Poe,171324,HB,N ILLINOIS,6,28,11,254,0,22,22,4,6,32,3,156,5.6
Jahzae Kimbrough,171260,HB,KENT STATE,8,28,5,201,0,18,24,5,6,33,0,114,4.1
Ayden Harris,184075,HB,KENT STATE,4,28,7,201,0,13,0,0,0,28,1,109,3.9
Cole Tabb,188876,HB,STANFORD,3,28,5,300,0,39,9,2,2,30,0,131,4.7
Dylan Raiola,183581,QB,NEBRASKA,12,28,7,238,7,38,0,0,0,15,0,98,3.5
Derrick Davis Jr.,146794,HB,PITTSBURGH,8,28,7,268,0,12,15,3,5,31,2,70,2.5
Roydell Williams,123939,HB,FLORIDA ST,4,27,4,167,1,10,42,4,5,31,2,57,2.1
Bishop Davenport,163426,QB,S ALABAMA,10,27,7,288,1,14,0,0,0,21,0,102,3.8
Maurice Turner,156329,HB,LOUISVILLE,4,27,7,210,0,21,8,1,2,28,1,136,5.0
Tyler Crowe,101219,HB,BOISE ST,11,27,11,120,0,13,15,3,3,30,2,121,4.5
Cameron Dickey,184897,HB,TEXAS TECH,9,27,9,315,0,37,40,7,9,34,1,153,5.7
Grayson James,145214,QB,BOSTON COL,5,27,9,121,1,20,0,0,0,16,3,91,3.4
Shaadie Clayton-Johnson,131674,HB,TULANE,9,27,12,319,0,28,53,7,7,34,1,198,7.3
Jacob Zeno,98014,QB,UAB,4,27,5,321,2,26,0,0,0,8,0,161,6.0
Jake Rendina,171009,HB,ARMY,11,27,4,114,0,9,0,0,0,27,1,94,3.5
Devin Green,188487,HB,UNLV,11,27,3,325,0,38,0,0,0,27,1,115,4.3
Gavin Sawchuk,158088,HB,OKLAHOMA,8,26,4,261,0,8,17,3,3,29,0,61,2.3
Joshua Wood,163421,QB,FRESNO ST,12,26,9,169,0,12,0,0,0,25,5,86,3.3
Kadarius Calloway,172271,HB,CAL,6,26,4,130,1,60,0,1,3,27,1,124,4.8
John Gentry,128379,HB,SM HOUSTON,5,26,5,281,0,16,14,5,5,31,1,75,2.9
Bert Emanuel Jr.,158581,QB,C MICHIGAN,3,26,7,134,1,20,0,0,0,24,3,141,5.4
Charlie Offerdahl,146314,HB,COLORADO,8,26,7,143,0,39,13,4,5,30,1,119,4.6
Duncan Brune,184113,HB,OHIO,6,26,4,259,0,8,0,0,0,26,1,84,3.2
Messiah Burch,171198,HB,BUFFALO,12,26,8,126,0,31,97,8,13,34,2,157,6.0
Deion Brown,175046,HB,E MICHIGAN,9,26,4,160,0,26,14,4,4,30,1,121,4.7
Tayven Jackson,157615,QB,INDIANA,7,26,7,190,1,16,0,0,0,24,3,51,2.0
Jalen Washington,184783,HB,SO MISS,4,26,6,296,0,14,21,1,2,27,1,118,4.5
Chandler Fields,97286,QB,LA LAFAYET,6,26,6,207,0,34,0,0,0,15,2,95,3.7
Katin Houser,158386,QB,E CAROLINA,8,26,10,156,3,35,0,0,0,19,2,148,5.7
Johnny Richardson,123760,WR,UCF,11,25,11,323,2,12,91,13,14,38,0,119,4.8
Anthony Carrie,183214,HB,GA TECH,6,25,4,176,0,30,4,3,3,28,1,119,4.8
