player,player_id,position,team_name,player_game_count,attempts,first_downs,franchise_id,fumbles,longest,rec_yards,receptions,targets,total_touches,touchdowns,yards,ypa
Rodney Hill,156290,HB,FLORIDA ST,1,3,0,167,0,5,0,0,0,3,0,9,3.0
Ryan Hilinski,71295,QB,NWESTERN,1,3,0,256,0,-3,0,0,0,3,0,-9,-3.0
Jordan Nubin,144983,HB,MINNESOTA,1,3,1,225,0,21,0,0,0,3,0,24,8.0
Latrele Palmer,102437,HB,JAMES MAD,1,3,1,197,0,12,0,0,0,3,0,20,6.7
Isaiah Newell,131746,HB,OREGON ST,1,3,0,265,0,2,0,0,0,3,0,0,0.0
British Brooks,77714,HB,N CAROLINA,1,3,1,245,0,53,0,0,1,3,0,57,19.0
Jackson Muschamp,124032,QB,GEORGIA,1,3,1,173,0,14,0,0,0,2,0,10,3.3
PaSean Wimberly,100221,HB,BOWL GREEN,1,3,2,122,0,42,0,0,0,3,1,63,21.0
Joseph Himon II,162843,HB,NWESTERN,1,3,0,256,0,9,4,2,2,5,0,9,3.0
Andrew Paul,124736,HB,GEORGIA,1,3,1,173,0,14,0,0,0,3,0,21,7.0
Alex Broome,126959,HB,BOSTON COL,1,3,0,121,1,7,15,2,4,5,0,3,1.0
Kaleb Brown,162861,WR,IOWA,2,3,0,192,0,5,73,8,15,11,0,13,4.3
Willie Shaw III,145916,HB,TOLEDO,1,3,0,316,0,2,0,0,0,3,0,3,1.0
Connor Bazelak,99135,QB,BOWL GREEN,1,3,1,122,0,2,0,0,0,2,1,2,0.7
Jayden Limar,174130,HB,OREGON,1,3,0,264,0,3,30,1,1,4,0,1,0.3
Caleb Komolafe,176513,HB,NWESTERN,1,2,0,256,0,1,6,1,1,3,0,2,1.0
Mikey Keene,70961,QB,FRESNO ST,1,2,1,169,0,5,0,0,0,0,1,9,4.5
Joseph Daniels Jr.,83245,S,GEORGIA,1,2,0,173,0,3,0,0,0,2,0,5,2.5
Jesiah Irish,84371,WR,OREGON ST,1,2,0,265,0,4,56,3,3,5,0,-1,-0.5
Evan Conley,97783,QB,LOUISVILLE,1,2,1,210,0,9,0,0,0,2,1,13,6.5
Tanner McGee,98215,QB,S ALABAMA,1,2,1,288,0,16,0,0,0,2,0,21,10.5
Sevaughn Clark,99159,HB,GEORGIA,1,2,0,173,0,6,0,0,0,2,0,5,2.5
Sean Atkins,101127,WR,USF,1,2,1,327,1,12,93,6,8,8,0,15,7.5
Luke McCaffrey,101634,WR,RICE,1,2,1,275,0,13,29,3,10,5,0,16,8.0
Trey Potts,101647,HB,PENN STATE,1,2,1,266,0,11,0,0,1,2,0,10,5.0
Cade McDonald,101725,WR,MIAMI OH,2,2,1,221,0,12,16,2,6,4,0,8,4.0
Darion Williamson,122425,WR,FLORIDA ST,2,2,1,167,1,2,38,2,7,4,0,-8,-4.0
Justin Ibieta,123220,QB,TULANE,1,2,0,319,0,5,0,0,0,2,0,7,3.5
Yasias Young,123298,HB,USF,1,2,0,327,0,6,0,0,0,2,0,6,3.0
Gaston Moore,123756,QB,TENNESSEE,1,2,0,307,0,4,0,0,0,1,0,7,3.5
Dominic Gonnella,125290,HB,USF,1,2,0,327,0,6,8,1,1,3,0,4,2.0
Doug Brumfield,128348,QB,UNLV,1,2,0,325,1,1,0,0,0,2,0,0,0.0
Deuce Spann,129427,WR,FLORIDA ST,1,2,0,167,0,1,0,0,0,2,0,1,0.5
Trayvon Rudolph,130577,WR,N ILLINOIS,1,2,1,254,0,11,32,5,8,7,0,6,3.0
Owen Burk,131511,FB,AIR FORCE,1,2,0,101,0,5,0,0,0,2,0,8,4.0
Roderick Daniels Jr.,144356,WR,SMU,2,2,0,287,0,2,50,5,5,6,0,-3,-1.5
Justin Lynch,144392,HB,N ILLINOIS,1,2,0,254,0,-3,0,0,0,2,0,-8,-4.0
Behren Morton,144747,QB,TEXAS TECH,1,2,1,315,1,7,0,0,1,1,0,8,4.0
Jamal Johnson,145646,HB,BOWL GREEN,1,2,1,122,0,17,3,1,1,3,0,20,10.0
Garrett Nussmeier,146757,QB,LSU,1,2,0,211,0,-1,0,0,0,2,0,-2,-1.0
Yulkeith Brown,146985,WR,TULANE,2,2,1,319,0,13,153,10,14,12,0,18,9.0
Max Balthazar,147080,HB,COAST CAR,1,2,0,141,0,0,0,0,0,2,0,0,0.0
Zach Pyron,156309,QB,GA TECH,1,2,1,176,0,5,0,0,0,2,0,8,4.0
Aiden Calvert,157904,HB,AIR FORCE,1,2,2,101,0,10,0,0,0,2,0,17,8.5
Braden Davis,158114,QB,SYRACUSE,1,2,0,304,2,3,0,0,0,1,0,3,1.5
Dalen Cobb,158341,WR,GA SOUTHRN,1,2,0,174,0,7,109,7,10,9,0,8,4.0
Germie Bernard,158374,WR,WASHINGTON,3,2,0,340,0,5,53,5,5,7,0,9,4.5
Kevin Coleman Jr.,160756,WR,LOUISVILLE,2,2,0,210,0,6,41,4,4,6,0,11,5.5
Barion Brown,163779,WR,KENTUCKY,1,2,1,202,1,22,100,3,7,5,1,27,13.5
Beau Pribula,164182,QB,PENN STATE,1,2,1,266,1,12,0,0,0,2,0,16,8.0
Grayson Loftis,170054,QB,DUKE,1,2,0,154,1,-1,0,0,0,2,0,-3,-1.5
TJ Washington Jr.,170178,HB,IOWA,1,2,1,192,0,14,0,0,0,2,0,16,8.0
Samuel Singleton Jr.,170356,HB,FLORIDA ST,1,2,0,167,0,3,0,0,0,2,0,4,2.0
Jeremiah Cobb,172443,HB,AUBURN,1,2,1,115,0,3,17,3,3,5,1,4,2.0
Kaleb Jackson,172483,HB,LSU,1,2,1,211,0,12,13,1,1,3,1,15,7.5
DJ Oliver,173189,HB,W VIRGINIA,1,2,0,343,1,3,0,0,0,2,0,6,3.0
Dylan Carson,173850,HB,AIR FORCE,1,2,1,101,0,9,0,0,0,2,0,14,7.0
Austin Novosad,174133,QB,OREGON,1,2,0,264,0,-2,0,0,0,2,0,-4,-2.0
Quinten Joyner,174151,HB,USC,1,2,0,326,0,3,0,0,0,2,0,1,0.5
Sesi Vailahi,174313,HB,OKLA STATE,2,2,1,262,0,6,12,2,2,4,0,7,3.5
McCae Hillstead,174761,QB,UTAH ST,1,2,0,329,1,6,0,0,0,0,0,8,4.0
Vaughn Blue,174921,HB,LIBERTY,2,2,0,206,0,1,1,1,1,3,0,2,1.0
Jaylen Johnson,175317,HB,USF,1,2,0,327,0,4,0,0,0,2,0,8,4.0
Mark Fletcher Jr.,175374,HB,MIAMI FL,1,2,0,220,0,2,0,0,0,2,0,2,1.0
Bryson Graves,175806,WR,COAST CAR,1,2,0,141,0,8,17,3,4,5,0,14,7.0
Will Kacmarek,145896,TE,OHIO,1,1,0,259,0,5,0,0,0,1,0,5,5.0
Henry Hesson,145798,QB,MIAMI OH,1,1,0,221,0,-1,0,0,0,1,0,-1,-1.0
Jaison Patterson,145654,HB,BOWL GREEN,1,1,0,122,0,5,-1,2,2,3,0,5,5.0
Jalen Rogers,162598,WR,TULANE,1,1,0,319,0,5,5,1,2,2,0,5,5.0
Shawqi Itraish,145393,QB,RICE,1,1,0,275,0,4,0,0,0,0,0,4,4.0
Eli Mason,162799,HB,MARYLAND,1,1,1,215,0,8,0,0,1,1,0,8,8.0
Tai Felton,144886,WR,MARYLAND,1,1,1,215,0,16,0,0,2,1,0,16,16.0
Jack Lausch,162845,QB,NWESTERN,1,1,0,256,0,1,0,0,0,1,0,1,1.0
Keagan Johnson,144848,WR,KANSAS ST,1,1,0,199,0,-1,31,3,5,4,0,-1,-1.0
Ja'Tavion Sanders,144717,TE,TEXAS,2,1,1,311,0,12,180,14,17,15,0,12,12.0
AJ Padgett,163006,QB,RICE,1,1,0,275,0,3,0,0,0,0,0,3,3.0
LT Sanders,163055,HB,W KENTUCKY,1,1,0,346,0,-1,0,0,0,1,0,-1,-1.0
Gunnar Gundy,144649,QB,OKLA STATE,1,1,1,262,0,10,0,0,0,1,1,10,10.0
Junior Vandeross III,163156,WR,TOLEDO,2,1,0,316,0,7,159,9,16,10,0,7,7.0
Timmy McClain,144488,QB,UCF,1,1,0,323,0,1,0,0,0,0,0,1,1.0
Kaedin Robinson,144468,WR,APP STATE,2,1,0,108,0,1,188,14,20,15,0,1,1.0
Ahmarian Granger,163529,WR,DOMINION,1,1,0,263,0,2,3,1,1,1,0,2,2.0
Iverson Celestine,144406,HB,TULANE,1,1,1,319,0,3,0,0,0,1,0,3,3.0
Breezy Dubar,176209,HB,BOISE ST,2,1,0,120,0,-3,0,0,0,1,0,-3,-3.0
Maddox Kopp,144251,QB,MIAMI OH,1,1,0,221,3,0,0,0,0,1,0,0,0.0
Ahmari Huggins-Bruce,144160,WR,LOUISVILLE,2,1,0,210,0,2,7,1,3,2,0,2,2.0
Larenzo McMillan,138489,HB,NEW MEX ST,1,1,1,242,0,13,-3,1,1,2,0,13,13.0
Nash Jones,133226,T,TEXAS ST,1,1,1,314,0,3,0,0,0,1,1,3,3.0
Jensen Jones,133209,QB,AIR FORCE,1,1,0,101,0,-2,0,0,0,1,0,-2,-2.0
Richard Newton,83799,HB,WASHINGTON,3,1,0,340,0,1,0,0,0,1,0,1,1.0
Jalen McMillan,131905,WR,WASHINGTON,3,1,0,340,0,9,222,20,29,21,0,9,9.0
Arnold Barnes III,169972,HB,TULANE,1,1,0,319,0,5,0,0,0,1,0,5,5.0
Tyler Brown,170003,WR,CLEMSON,1,1,1,140,0,18,12,1,2,2,0,18,18.0
Ike Udengwu III,175061,QB,E MICHIGAN,1,1,0,160,0,-2,0,0,0,1,0,-2,-2.0
Money Parks,131870,WR,UTAH,1,1,0,328,0,5,4,1,5,2,0,5,5.0
Ben Gulbranson,131734,QB,OREGON ST,1,1,0,265,1,9,0,0,0,0,0,9,9.0
Israel Carter,175310,QB,USF,1,1,0,327,0,-4,0,0,0,1,0,-4,-4.0
Byron Murphy II,131252,DI,TEXAS,2,1,1,311,0,1,0,0,0,1,1,1,1.0
Jhaylin Embry,130361,WR,BOWL GREEN,1,1,1,122,0,5,0,0,0,1,0,5,5.0
Isaac Jernagin,70363,WR,S JOSE ST,1,1,0,285,0,2,0,1,1,2,0,2,2.0
A.J. Henning,129580,WR,NWESTERN,1,1,0,256,0,1,57,6,7,7,0,1,1.0
Oscar Chapman,124403,P,AUBURN,1,1,1,115,0,10,0,0,0,1,0,10,10.0
Ladd McConkey,124030,WR,GEORGIA,2,1,1,173,0,27,60,4,6,4,1,27,27.0
JJ Pegues,123998,DI,OLE MISS,1,1,0,226,1,8,0,0,0,1,0,8,8.0
Mikele Colasurdo,123851,QB,GA STATE,1,1,0,175,0,-1,0,0,0,1,0,-1,-1.0
Derrick Graham,123703,T,TROY,2,1,0,318,0,2,0,0,0,1,1,2,2.0
Cedric Hawkins,172192,HB,ARK STATE,1,1,0,113,0,5,0,0,0,1,0,5,5.0
Bryce Childress,123695,WR,NEW MEX ST,2,1,1,242,0,10,52,4,6,5,0,10,10.0
Ja'Lynn Polk,123153,WR,WASHINGTON,3,1,0,340,0,1,216,14,21,15,0,1,1.0
Devin Roche,172294,HB,DOMINION,1,1,1,263,0,10,0,0,0,1,0,10,10.0
Chase Ketterer,122904,HB,NOTRE DAME,1,1,1,258,0,6,0,0,0,1,1,6,6.0
Quentin Skinner,122579,WR,KANSAS,1,1,1,198,0,6,80,2,5,3,0,6,6.0
Jalen White,122464,HB,GA SOUTHRN,1,1,0,174,0,-2,4,1,1,2,0,-2,-2.0
Nate Johnson,175340,WR,BOSTON COL,1,1,0,121,0,6,0,0,1,1,0,6,6.0
Trey Holly,172478,HB,LSU,1,1,0,211,0,0,0,0,0,1,0,0,0.0
Perry Carter,61384,WR,JVILLE ST,1,1,1,196,1,10,69,4,7,5,0,10,10.0
Alex Mastromanno,122406,P,FLORIDA ST,1,1,0,167,0,-11,0,0,0,1,0,-11,-11.0
Jaylin Lane,121811,WR,VA TECH,1,1,0,337,1,-4,14,4,5,5,0,-4,-4.0
Donavyn Lester,104852,HB,UNLV,1,1,0,325,0,6,0,0,0,1,0,6,6.0
Arch Manning,173162,QB,TEXAS,1,1,0,311,0,-1,0,0,0,1,0,-1,-1.0
Chris Culliver,175393,WR,N CAROLINA,1,1,0,245,0,-4,0,0,0,1,0,-4,-4.0
Wyatt Wieland,101342,WR,WYOMING,1,1,0,351,0,4,55,5,7,6,0,4,4.0
Chase Jenkins,173242,QB,RICE,1,1,0,275,0,1,0,0,0,0,0,1,1.0
Lucian Anderson III,173364,QB,BOWL GREEN,1,1,0,122,0,5,0,0,0,1,0,5,5.0
Courtney Reese,101297,HB,UNLV,1,1,0,325,0,0,0,0,0,1,0,0,0.0
CJ Tiller,173449,QB,BOISE ST,1,1,0,120,0,4,0,0,0,0,0,4,4.0
Jordan McCloud,101058,QB,JAMES MAD,1,1,0,197,1,-2,0,0,0,1,0,-2,-2.0
Jayden Clemons,100571,QB,WYOMING,1,1,0,351,0,-2,0,0,0,1,0,-2,-2.0
Skip Velotta,51815,HB,NOTRE DAME,1,1,0,258,0,4,0,0,0,1,0,4,4.0
Semaj Morgan,174043,WR,MICHIGAN,3,1,0,222,0,6,21,5,7,6,0,6,6.0
Demarcus Jones II,99614,HB,NC STATE,1,1,0,248,0,0,0,0,0,1,0,0,0.0
DeAngelo Irvin Jr.,174074,WR,UNLV,2,1,0,325,0,1,35,3,5,4,0,1,1.0
Jai'Den Thomas,174080,HB,UNLV,1,1,0,325,0,2,0,0,0,1,0,2,2.0
Leighton Bechdel,99460,P,W VIRGINIA,1,1,1,343,0,17,0,0,0,1,0,17,17.0
Devin Boddie Jr.,98557,WR,WYOMING,1,1,0,351,0,1,6,1,1,2,0,1,1.0
Trent Pennix,77726,TE,NC STATE,1,1,1,248,0,60,11,1,1,2,1,60,60.0
Cornelius Johnson,97996,WR,MICHIGAN,3,1,0,222,0,0,101,14,19,15,0,0,0.0
Zachariah Branch,174142,WR,USC,1,1,0,326,0,0,9,2,5,3,0,0,0.0
Dorian Smith,175847,HB,S ALABAMA,1,1,0,288,0,-2,0,0,0,1,0,-2,-2.0
Jack Blumer,77597,P,KANSAS ST,1,1,1,199,0,30,0,0,0,1,0,30,30.0
Jadon Jackson,97800,WR,KANSAS ST,1,1,0,199,0,7,8,2,4,3,0,7,7.0
Jordan Whittington,97623,WR,TEXAS,2,1,0,311,0,2,118,8,9,9,0,2,2.0
Dino Tomlin,97422,WR,BOSTON COL,1,1,0,121,0,6,0,0,0,1,0,6,6.0
La'James White,157765,HB,KANSAS ST,1,1,0,199,0,0,0,0,0,1,0,0,0.0
Sam Wiglusz,88315,WR,OHIO,1,1,0,259,0,1,64,5,6,6,0,1,1.0
Gavin Freeman,158078,WR,OKLAHOMA,1,1,1,261,0,12,9,1,1,2,0,12,12.0
Xayvion Turner-Bradshaw,157644,WR,VA TECH,1,1,1,337,0,14,0,0,0,1,0,14,14.0
Justin Williams-Thomas,157610,HB,CAL,1,1,0,130,0,-1,0,0,0,1,0,-1,-1.0
Nico Ragaini,84232,WR,IOWA,2,1,1,192,0,5,28,5,13,6,0,5,5.0
Max Reese,157462,TE,E MICHIGAN,1,1,0,160,0,-4,0,0,0,1,0,-4,-4.0
Luther Burden III,157170,WR,MISSOURI,1,1,1,229,0,20,15,3,3,4,0,20,20.0
Harold Perkins Jr.,157120,LB,LSU,1,1,1,211,0,1,0,0,0,1,1,1,1.0
Devin Brown,156479,QB,OHIO STATE,1,1,0,260,1,-4,0,0,0,1,0,-4,-4.0
Jamaal Pritchett,155624,WR,S ALABAMA,1,1,1,288,0,14,113,7,10,8,0,14,14.0
Sam Scott,150701,HB,WYOMING,1,1,0,351,0,9,0,0,0,1,0,9,9.0
Jake Bailey,72158,WR,SMU,2,1,1,287,0,10,78,8,11,9,0,10,10.0
Monroe Young,84153,WR,CAL,1,1,1,130,0,13,69,6,9,7,0,13,13.0
Cole Fuller,150308,FB,JVILLE ST,1,1,1,196,0,1,0,0,0,1,1,1,1.0
Jake Jensen,147512,QB,USC,1,1,1,326,0,1,0,0,0,1,0,1,1.0
Logan Diggs,147475,HB,LSU,1,1,0,211,0,1,0,0,0,1,0,1,1.0
Peyton Higgins,147247,WR,TROY,2,1,0,318,0,3,63,4,4,5,0,3,3.0
Jack Stonehouse,146897,P,SYRACUSE,1,1,0,304,1,0,0,0,0,1,0,0,0.0
Landen King,146664,TE,UTAH,1,1,0,328,0,0,0,0,0,1,0,0,0.0
Christian Leary,146589,WR,GA TECH,1,1,0,176,0,1,0,0,0,1,0,1,1.0
Tralon Mitchell,174795,HB,VA TECH,1,1,1,337,0,3,0,0,0,1,0,3,3.0
