player,player_id,position,team_name,player_game_count,attempts,completion_percent,completions,first_downs,franchise_id,interceptions,qb_rating,sacks,touchdowns,yards,ypa
Jalen Mayden,83520,QB,S DIEGO ST,1,43,44.2,19,11,284,3,55.3,2,2,309,7.2
Nick Patti,77614,QB,PITTSBURGH,1,43,46.5,20,13,268,1,60.6,1,1,224,5.2
Garrett Nussmeier,146757,QB,LSU,2,42,61.9,26,18,211,2,111.9,1,4,467,11.1
Jayden Daniels,97993,QB,LSU,2,42,66.7,28,18,211,1,98.0,3,2,347,8.3
Jaxson Dart,146409,QB,OLE MISS,1,41,61.0,25,15,226,3,75.4,2,2,361,8.8
Gunnar Watson,83570,QB,TROY,2,40,62.5,25,14,318,2,111.6,10,4,431,10.8
Tyler Shough,83537,QB,TEXAS TECH,1,39,61.5,24,12,315,1,76.9,3,1,240,6.2
Holton Ahlers,77651,QB,E CAROLINA,1,38,68.4,26,15,156,0,131.6,1,5,300,7.9
Taulia Tagovailoa,97271,QB,MARYLAND,1,38,50.0,19,12,215,2,54.8,2,1,221,5.8
Jordan Travis,77615,QB,FLORIDA ST,1,38,71.1,27,21,167,1,113.7,2,2,418,11.0
Tanner Mordecai,77656,QB,SMU,1,37,73.0,27,12,287,1,94.2,2,2,218,5.9
Cole Snyder,97617,QB,BUFFALO,1,37,56.8,21,15,126,0,86.4,2,1,249,6.7
Sam Hartman,77618,QB,WAKE,1,37,62.2,23,13,339,1,101.2,3,3,280,7.6
AJ Padgett,163006,QB,RICE,1,37,51.4,19,14,275,0,105.1,5,3,295,8.0
Tommy DeVito,60545,QB,ILLINOIS,1,34,67.6,23,9,187,0,89.1,7,0,250,7.4
C.J. Stroud,129759,QB,OHIO STATE,1,34,67.6,23,19,260,0,140.3,4,4,348,10.2
Tyler Buchner,147472,QB,NOTRE DAME,1,33,54.5,18,12,258,3,74.4,2,3,273,8.3
Seth Henigan,144267,QB,MEMPHIS,1,32,71.9,23,15,218,0,132.4,6,3,301,9.4
Cam Ward,133244,QB,WASH STATE,1,32,68.8,22,8,341,1,64.2,6,0,137,4.3
Destin Wade,163784,QB,KENTUCKY,1,32,56.3,18,7,202,2,35.9,5,0,100,3.1
Garret Rangel,157795,QB,OKLA STATE,1,31,45.2,14,8,262,2,65.1,3,2,229,7.4
Andrew Peasley,83581,QB,WYOMING,1,30,60.0,18,10,351,1,75.1,4,1,186,6.2
Bo Nix,97790,QB,OREGON,1,30,76.7,23,12,264,1,102.8,1,2,205,6.8
Taylor Powell,60459,QB,E MICHIGAN,1,30,60.0,18,13,160,1,101.8,3,2,298,9.9
Riley Leonard,143862,QB,DUKE,1,29,65.5,19,11,154,0,81.5,0,0,173,6.0
KJ Jefferson,99129,QB,ARKANSAS,1,29,65.5,19,13,111,1,106.5,0,2,287,9.9
Joe Milton III,82151,QB,TENNESSEE,1,28,67.9,19,12,307,0,131.7,4,3,251,9.0
Clayton Tune,77652,QB,HOUSTON,1,27,66.7,18,13,182,0,130.0,3,3,229,8.5
Zion Turner,158636,QB,UCONN,1,27,33.3,9,6,146,3,15.9,1,0,166,6.1
Chase Wolf,51692,QB,WISCONSIN,1,26,61.5,16,6,349,1,68.8,2,1,116,4.5
Chandler Fields,97286,QB,LA LAFAYET,1,26,69.2,18,10,207,0,100.0,0,1,171,6.6
Aveon Smith,130529,QB,MIAMI OH,1,26,53.8,14,9,221,0,97.1,3,2,153,5.9
Dillon Gabriel,86272,QB,OKLAHOMA,1,25,60.0,15,13,261,0,107.3,6,1,251,10.0
Dylan Hopkins,83571,QB,UAB,1,24,66.7,16,9,321,1,89.6,0,1,204,8.5
Joe Labas,144847,QB,IOWA,1,24,58.3,14,7,192,0,88.7,1,1,139,5.8
Dorian Thompson-Robinson,83574,QB,UCLA,1,24,66.7,16,13,324,3,95.5,1,2,286,11.9
Austin Burton,60577,QB,PURDUE,1,24,50.0,12,4,273,1,39.2,3,0,74,3.1
Blake Shapen,122282,QB,BAYLOR,1,23,47.8,11,8,118,0,105.0,3,2,188,8.2
Camden Orth,108965,QB,BOWL GREEN,1,22,63.6,14,10,122,0,105.9,1,1,188,8.5
Jack Miller III,129754,QB,FLORIDA,1,22,59.1,13,10,163,0,85.4,4,0,180,8.2
Brock Domann,102351,QB,LOUISVILLE,1,21,61.9,13,8,210,1,75.9,1,1,132,6.3
Sean Clifford,51708,QB,PENN STATE,1,21,76.2,16,9,266,0,149.4,3,2,279,13.3
Bryce Young,123943,QB,ALABAMA,1,21,71.4,15,11,103,0,153.3,2,5,321,15.3
Cam Fancher,145266,QB,MARSHALL,1,20,50.0,10,4,214,1,75.6,1,2,93,4.7
Bryson Barnes,131845,QB,UTAH,1,19,52.6,10,6,328,1,66.1,4,1,112,5.9
Ben Gulbranson,131734,QB,OREGON ST,1,19,63.2,12,12,265,0,108.4,1,1,165,8.7
Trey Lowe,77669,QB,SO MISS,1,16,43.8,7,8,296,0,122.4,2,2,170,10.6
Evan Prater,123576,QB,CINCINNATI,1,15,46.7,7,5,138,0,86.3,7,1,83,5.5
Cooper Legas,101286,QB,UTAH ST,1,12,58.3,7,3,329,1,28.5,4,0,34,2.8
Jarrett Guest,97997,QB,COAST CAR,1,11,54.5,6,5,141,0,129.4,4,1,136,12.4
Michael Alaimo,129802,QB,PURDUE,1,11,36.4,4,2,273,1,38.8,1,1,37,3.4
Ethan Garbers,131896,QB,UCLA,1,9,66.7,6,2,324,1,36.1,2,0,39,4.3
Athan Kaliakmanis,144971,QB,MINNESOTA,1,9,77.8,7,5,225,0,103.7,1,0,80,8.9
Bishop Davenport,163426,QB,UTAH ST,1,9,77.8,7,5,329,1,110.4,0,1,100,11.1
Tommy Castellanos,158433,QB,UCF,1,8,25.0,2,1,323,0,39.6,2,0,7,0.9
Haaziq Daniels,125263,QB,AIR FORCE,1,7,57.1,4,4,101,0,141.4,0,1,103,14.7
Tanner Morgan,55239,QB,MINNESOTA,1,7,57.1,4,3,225,0,123.8,2,2,58,8.3
Deuce Hogan,129470,QB,KENTUCKY,1,7,85.7,6,1,202,0,79.2,0,0,19,2.7
Tristan Gebbia,60475,QB,OREGON ST,1,6,83.3,5,0,265,0,84.7,1,0,26,4.3
Jack Albers,65630,QB,PURDUE,1,6,33.3,2,2,273,1,12.5,0,0,32,5.3
Zeon Chriss-Gremillion,156733,QB,LA LAFAYET,1,6,66.7,4,2,207,1,35.4,1,0,25,4.2
Hunter Johnson,60362,QB,CLEMSON,1,5,100.0,5,1,140,0,79.2,0,0,9,1.8
DJ Uiagalelei,122162,QB,CLEMSON,1,5,40.0,2,0,140,0,47.9,0,0,10,2.0
Matt McDonald,60350,QB,BOWL GREEN,1,4,50.0,2,3,122,1,35.4,0,0,30,7.5
Tucker Gleason,122475,QB,TOLEDO,1,4,50.0,2,2,316,0,95.8,0,0,50,12.5
Jacob Zeno,98014,QB,UAB,1,4,25.0,1,1,321,0,77.1,2,0,48,12.0
Walker Howard,157112,QB,LSU,1,4,50.0,2,0,211,0,56.3,0,0,7,1.8
Stone Earle,123504,QB,N TEXAS,1,4,50.0,2,1,251,0,105.2,0,1,21,5.3
Cale Millen,98017,QB,UCONN,1,3,66.7,2,0,146,0,70.1,1,0,6,2.0
Carson Beck,124010,QB,GEORGIA,1,3,66.7,2,2,173,0,100.7,0,0,31,10.3
Frank Gore Jr.,121457,HB,SO MISS,1,3,66.7,2,1,296,0,123.6,0,1,19,6.3
Braden Smith,61460,WR,LOUISVILLE,1,2,0.0,0,0,210,1,0.0,0,0,0,0.0
RJ Harvey,99622,HB,UCF,2,2,100.0,2,2,323,0,158.3,0,1,65,32.5
Levi Williams,98365,QB,UTAH ST,1,2,50.0,1,0,329,1,16.7,0,0,1,0.5
Desmond Trotter,83552,QB,S ALABAMA,1,2,50.0,1,1,288,0,79.2,1,0,17,8.5
Nate Yarnell,144037,QB,PITTSBURGH,1,2,50.0,1,1,268,0,77.1,0,0,16,8.0
Shawqi Itraish,145393,QB,RICE,1,2,50.0,1,0,275,1,20.8,0,0,8,4.0
Malik Nabers,146759,WR,LSU,1,2,100.0,2,2,211,0,158.3,0,1,50,25.0
Bryce Archie,156667,QB,COAST CAR,1,2,50.0,1,1,141,0,62.5,0,0,9,4.5
Billy Edwards Jr.,144185,QB,MARYLAND,1,1,100.0,1,1,215,0,118.8,1,0,45,45.0
Phil Mafah,144123,HB,CLEMSON,1,1,100.0,1,1,140,0,118.8,0,0,19,19.0
Dakereon Joyner,83554,WR,S CAROLINA,1,1,100.0,1,1,289,0,118.8,0,0,18,18.0
Jacolby Criswell,122830,QB,N CAROLINA,1,1,100.0,1,0,245,0,87.5,0,0,5,5.0
Elijah Cooks,61501,WR,S JOSE ST,1,1,0.0,0,0,285,1,0.0,0,0,0,0.0
Tyjon Lindsey,61489,WR,OREGON ST,1,1,0.0,0,0,265,0,39.6,0,0,0,0.0
Jalen Milroe,146590,QB,ALABAMA,1,1,0.0,0,0,103,0,39.6,0,0,0,0.0
Kaylon Horton,136888,WR,N TEXAS,2,1,0.0,0,0,251,0,39.6,1,0,0,0.0
Davis Allen,99697,TE,CLEMSON,1,1,0.0,0,0,140,0,39.6,0,0,0,0.0
Drew Allar,164157,QB,PENN STATE,1,1,0.0,0,0,266,0,39.6,0,0,0,0.0
Davis Sherwood,147493,TE,NOTRE DAME,1,1,100.0,1,1,258,0,118.8,0,0,20,20.0
Abdur-Rahmaan Yaseen,129838,WR,PURDUE,1,1,100.0,1,1,273,0,118.8,0,0,26,26.0
C.J. Johnson,104187,WR,E CAROLINA,1,1,100.0,1,1,156,0,118.8,0,0,14,14.0
Kai Kroeger,124245,P,S CAROLINA,1,1,100.0,1,1,289,0,158.3,0,1,23,23.0
Jaden Walley,124189,WR,MISS STATE,1,1,100.0,1,1,227,0,118.8,0,0,13,13.0
Jacoby Jones,157518,WR,OHIO,1,1,0.0,0,0,259,0,39.6,0,0,0,0.0
Tez Johnson,123709,WR,TROY,1,1,0.0,0,0,318,0,39.6,0,0,0,0.0
Dalen Cobb,158341,WR,GA SOUTHRN,1,1,100.0,1,0,174,0,79.2,0,0,3,3.0
Dalvin Smith,98019,WR,W KENTUCKY,1,1,100.0,1,1,346,0,158.3,0,1,25,25.0
Chandler Morris,122938,QB,TCU,1,1,0.0,0,0,305,0,39.6,0,0,0,0.0
Joshua Cephus,98095,WR,UTSA,1,1,100.0,1,0,331,0,79.2,0,0,3,3.0
Behren Morton,144747,QB,TEXAS TECH,1,1,0.0,0,0,315,0,39.6,0,0,0,0.0
Jason Bean,83529,QB,KANSAS,1,1,0.0,0,0,198,0,39.6,0,0,0,0.0
Donovan Edwards,144917,HB,MICHIGAN,1,1,100.0,1,0,222,0,79.2,0,0,-1,-1.0
