player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
J.D. McKissic,11047,HB,WAS,1,66.7,0,32,0,7,2,3,0,8,4.0
Will Dissly,30762,TE,SEA,1,50.0,0,29,0,1,1,2,0,1,1.0
Corey Davis,11760,WR,TEN,1,0.0,0,31,0,0,0,2,0,0,
Ronald Jones,34001,HB,TB,3,0.0,0,30,0,0,0,2,0,0,
Malcolm Brown,9902,HB,LA,2,100.0,0,26,0,9,2,2,0,13,6.5
Benny Snell Jr.,45954,HB,PIT,1,50.0,0,25,0,4,1,2,0,4,4.0
Jimmy Graham,5619,TE,CHI,1,100.0,1,6,0,19,2,2,1,25,12.5
Michael Burton,9601,FB,NO,2,100.0,0,20,0,9,2,2,0,15,7.5
Nick Westbrook-Ikhine,47861,WR,TEN,1,100.0,1,31,0,12,2,2,0,17,8.5
Riley Ridley,47933,WR,CHI,1,100.0,2,6,0,18,2,2,0,36,18.0
Adam Trautman,109795,TE,NO,2,50.0,0,20,0,4,1,2,0,4,4.0
Latavius Murray,7962,HB,NO,1,100.0,1,20,0,6,2,2,1,11,5.5
Vance McDonald,7836,TE,PIT,1,0.0,0,25,0,0,0,2,0,0,
Anthony Firkser,51837,TE,TEN,1,100.0,2,31,0,35,2,2,0,44,22.0
Taysom Hill,12112,QB,NO,1,100.0,0,20,1,5,2,2,0,5,2.5
Dez Bryant,5549,WR,BLT,2,0.0,0,3,0,0,0,2,0,0,
Kareem Hunt,11841,HB,CLV,2,100.0,1,8,0,13,2,2,0,15,7.5
David Montgomery,45719,HB,CHI,1,0.0,0,6,0,0,0,1,0,0,
Josh Hill,8200,TE,NO,2,100.0,0,20,0,-3,1,1,0,-3,-3.0
Joe Haeg,10789,G,TB,4,0.0,0,30,0,0,0,1,0,0,
Ryan Tannehill,7014,QB,TEN,1,100.0,0,31,0,-10,1,1,0,-10,-10.0
Marquez Callaway,42295,WR,NO,2,0.0,0,20,0,0,0,1,0,0,
Gerald Everett,11799,TE,LA,2,0.0,0,26,0,0,0,1,0,0,
Isaiah Wright,40113,WR,WAS,1,0.0,0,32,0,0,0,1,0,0,
Tanner Hudson,66924,TE,TB,3,0.0,0,30,0,0,0,1,0,0,
Lil'Jordan Humphrey,42247,WR,NO,1,100.0,1,20,0,14,1,1,0,14,14.0
Freddie Swain,26448,WR,SEA,1,100.0,1,29,0,28,1,1,0,28,28.0
Le'Veon Bell,7829,HB,KC,1,0.0,0,16,0,0,0,1,0,0,
AJ Dillon,57165,HB,GB,2,100.0,1,12,0,13,1,1,0,13,13.0
Jeremy Sprinkle,11909,TE,WAS,1,100.0,0,32,0,8,1,1,0,8,8.0
Nick Keizer,66940,TE,KC,3,0.0,0,16,0,0,0,1,0,0,
David Moore,11981,WR,SEA,1,100.0,0,29,0,1,1,1,0,1,1.0
Cameron Batson,47669,WR,TEN,1,100.0,1,31,0,6,1,1,0,6,6.0
Ty Montgomery,9527,HB,NO,1,100.0,1,20,0,13,1,1,0,13,13.0
Geoff Swaim,9679,TE,TEN,1,100.0,0,31,0,5,1,1,0,5,5.0
Chris Carson,12004,HB,SEA,1,100.0,0,29,0,5,1,1,0,5,5.0
Baker Mayfield,46518,QB,CLV,2,100.0,0,8,0,-8,1,1,0,-8,-8.0
Sammy Watkins,8639,WR,KC,1,100.0,1,16,0,13,1,1,0,13,13.0
Kalif Raymond,11028,WR,TEN,1,0.0,0,31,0,0,0,1,0,0,
Ke'Shawn Vaughn,45866,HB,TB,1,0.0,0,30,0,0,0,1,0,0,
Justice Hill,45865,HB,BLT,2,0.0,0,3,0,0,0,1,0,0,
