event_id,league,season,date,team,opponent,home_away,points_allowed,pass_yds_allowed,rush_yds_allowed,total_yds_allowed,interceptions_forced,fumbles_forced,turnovers_forced
401403918,CFB,2022,2022-10-15,Vanderbilt Commodores,Georgia Bulldogs,away,55.0,387.0,192.0,579.0,0,0,0
401403918,CFB,2022,2022-10-15,Georgia Bulldogs,Vanderbilt Commodores,home,0.0,105.0,45.0,150.0,0,1.0,1.0
401403921,CFB,2022,2022-10-15,Alabama Crimson Tide,Tennessee Volunteers,away,52.0,385.0,182.0,567.0,1.0,1.0,2.0
401403921,CFB,2022,2022-10-15,Tennessee Volunteers,Alabama Crimson Tide,home,49.0,455.0,114.0,569.0,0,1.0,1.0
401404095,CFB,2022,2022-10-15,Oklahoma State Cowboys,TCU Horned Frogs,away,43.0,286.0,224.0,510.0,0,1.0,1.0
401404095,CFB,2022,2022-10-15,TCU Horned Frogs,Oklahoma State Cowboys,home,40.0,245.0,141.0,386.0,1.0,0,1.0
401404162,CFB,2022,2022-10-15,Gardner-Webb Runnin' Bulldogs,Liberty Flames,away,21.0,222.0,93.0,315.0,2.0,1.0,3.0
401404162,CFB,2022,2022-10-15,Liberty Flames,Gardner-Webb Runnin' Bulldogs,home,20.0,239.0,86.0,325.0,3.0,0,3.0
401405114,CFB,2022,2022-10-15,Maryland Terrapins,Indiana Hoosiers,away,33.0,315.0,36.0,351.0,2.0,1.0,3.0
401405114,CFB,2022,2022-10-15,Indiana Hoosiers,Maryland Terrapins,home,38.0,270.0,172.0,442.0,0,0,0
401411139,CFB,2022,2022-10-15,NC State Wolfpack,Syracuse Orange,away,24.0,210.0,179.0,389.0,2.0,0,2.0
401411139,CFB,2022,2022-10-15,Syracuse Orange,NC State Wolfpack,home,9.0,160.0,95.0,255.0,0,0,0
401416620,CFB,2022,2022-10-15,Northern Illinois Huskies,Eastern Michigan Eagles,away,10.0,197.0,29.0,226.0,1.0,1.0,2.0
401416620,CFB,2022,2022-10-15,Eastern Michigan Eagles,Northern Illinois Huskies,home,39.0,123.0,287.0,410.0,0,0,0
401416621,CFB,2022,2022-10-15,Kent State Golden Flashes,Toledo Rockets,away,52.0,263.0,227.0,490.0,0,1.0,1.0
401416621,CFB,2022,2022-10-15,Toledo Rockets,Kent State Golden Flashes,home,31.0,162.0,231.0,393.0,1.0,0,1.0
401416623,CFB,2022,2022-10-15,Ohio Bobcats,Western Michigan Broncos,away,14.0,249.0,84.0,333.0,5.0,1.0,6.0
401416623,CFB,2022,2022-10-15,Western Michigan Broncos,Ohio Bobcats,home,33.0,264.0,119.0,383.0,1.0,1.0,2.0
401420834,CFB,2022,2022-10-15,South Dakota State Jackrabbits,North Dakota State Bison,away,21.0,227.0,127.0,354.0,1.0,0,1.0
401420834,CFB,2022,2022-10-15,North Dakota State Bison,South Dakota State Jackrabbits,home,23.0,152.0,207.0,359.0,0,0,0
401426352,CFB,2022,2022-10-15,Texas State Bobcats,Troy Trojans,away,17.0,299.0,107.0,406.0,1.0,0,1.0
401426352,CFB,2022,2022-10-15,Troy Trojans,Texas State Bobcats,home,14.0,207.0,86.0,293.0,0,0,0
401426583,CFB,2022,2022-10-15,Charlotte 49ers,UAB Blazers,away,34.0,231.0,279.0,510.0,1.0,0,1.0
401426583,CFB,2022,2022-10-15,UAB Blazers,Charlotte 49ers,home,20.0,214.0,113.0,327.0,2.0,1.0,3.0
401426587,CFB,2022,2022-10-15,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,away,17.0,228.0,63.0,291.0,1.0,1.0,2.0
401426587,CFB,2022,2022-10-15,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,home,35.0,278.0,165.0,443.0,1.0,3.0,4.0
401405116,CFB,2022,2022-10-15,Wisconsin Badgers,Michigan State Spartans,away,34.0,290.0,99.0,389.0,1.0,0,1.0
401405116,CFB,2022,2022-10-15,Michigan State Spartans,Wisconsin Badgers,home,28.0,131.0,152.0,283.0,1.0,1.0,2.0
401415636,CFB,2022,2022-10-15,Tulane Green Wave,South Florida Bulls,away,31.0,259.0,118.0,377.0,0,2.0,2.0
401415636,CFB,2022,2022-10-15,South Florida Bulls,Tulane Green Wave,home,45.0,329.0,235.0,564.0,0,1.0,1.0
401426349,CFB,2022,2022-10-15,James Madison Dukes,Georgia Southern Eagles,away,45.0,578.0,12.0,590.0,1.0,0,1.0
401426349,CFB,2022,2022-10-15,Georgia Southern Eagles,James Madison Dukes,home,38.0,468.0,207.0,675.0,3.0,1.0,4.0
401426586,CFB,2022,2022-10-15,Louisiana Tech Bulldogs,North Texas Mean Green,away,47.0,196.0,475.0,671.0,1.0,0,1.0
401426586,CFB,2022,2022-10-15,North Texas Mean Green,Louisiana Tech Bulldogs,home,27.0,424.0,80.0,504.0,0,0,0
401404013,CFB,2022,2022-10-15,Arizona Wildcats,Washington Huskies,away,49.0,516.0,79.0,595.0,0,0,0
401404013,CFB,2022,2022-10-15,Washington Huskies,Arizona Wildcats,home,39.0,400.0,126.0,526.0,0,0,0
401418639,CFB,2022,2022-10-15,Sam Houston Bearkats,Eastern Kentucky Colonels,away,17.0,234.0,104.0,338.0,0,2.0,2.0
401418639,CFB,2022,2022-10-15,Eastern Kentucky Colonels,Sam Houston Bearkats,home,25.0,127.0,194.0,321.0,0,0,0
401426585,CFB,2022,2022-10-15,Rice Owls,Florida Atlantic Owls,away,17.0,126.0,185.0,311.0,0,1.0,1.0
401426585,CFB,2022,2022-10-15,Florida Atlantic Owls,Rice Owls,home,14.0,197.0,64.0,261.0,3.0,0,3.0
401403917,CFB,2022,2022-10-15,LSU Tigers,Florida Gators,away,35.0,185.0,210.0,395.0,0,0,0
401403917,CFB,2022,2022-10-15,Florida Gators,LSU Tigers,home,45.0,349.0,179.0,528.0,0,1.0,1.0
401413219,CFB,2022,2022-10-15,Jacksonville State Gamecocks,North Alabama Lions,away,31.0,302.0,148.0,450.0,2.0,2.0,4.0
401413219,CFB,2022,2022-10-15,North Alabama Lions,Jacksonville State Gamecocks,home,47.0,154.0,332.0,486.0,0,0,0
401413239,CFB,2022,2022-10-15,Sacramento State Hornets,Eastern Washington Eagles,away,28.0,370.0,90.0,460.0,1.0,0,1.0
401413239,CFB,2022,2022-10-15,Eastern Washington Eagles,Sacramento State Hornets,home,52.0,140.0,385.0,525.0,2.0,1.0,3.0
401415238,CFB,2022,2022-10-15,Utah State Aggies,Colorado State Rams,away,13.0,163.0,99.0,262.0,1.0,0,1.0
401415238,CFB,2022,2022-10-15,Colorado State Rams,Utah State Aggies,home,17.0,138.0,252.0,390.0,1.0,1.0,2.0
401426350,CFB,2022,2022-10-15,UL Monroe Warhawks,South Alabama Jaguars,away,41.0,420.0,195.0,615.0,0,0,0
401426350,CFB,2022,2022-10-15,South Alabama Jaguars,UL Monroe Warhawks,home,34.0,371.0,67.0,438.0,1.0,0,1.0
401426351,CFB,2022,2022-10-15,Arkansas State Red Wolves,Southern Miss Golden Eagles,away,20.0,177.0,168.0,345.0,2.0,0,2.0
401426351,CFB,2022,2022-10-15,Southern Miss Golden Eagles,Arkansas State Red Wolves,home,19.0,236.0,50.0,286.0,0,0,0
401403919,CFB,2022,2022-10-15,Mississippi State Bulldogs,Kentucky Wildcats,away,27.0,239.0,239.0,478.0,1.0,1.0,2.0
401403919,CFB,2022,2022-10-15,Kentucky Wildcats,Mississippi State Bulldogs,home,17.0,203.0,22.0,225.0,1.0,0,1.0
401404016,CFB,2022,2022-10-15,Stanford Cardinal,Notre Dame Fighting Irish,away,14.0,151.0,150.0,301.0,0,2.0,2.0
401404016,CFB,2022,2022-10-15,Notre Dame Fighting Irish,Stanford Cardinal,home,16.0,288.0,97.0,385.0,0,0,0
401405113,CFB,2022,2022-10-15,Nebraska Cornhuskers,Purdue Boilermakers,away,43.0,391.0,217.0,608.0,1.0,0,1.0
401405113,CFB,2022,2022-10-15,Purdue Boilermakers,Nebraska Cornhuskers,home,37.0,354.0,122.0,476.0,2.0,0,2.0
401411138,CFB,2022,2022-10-15,Clemson Tigers,Florida State Seminoles,away,28.0,254.0,206.0,460.0,0,1.0,1.0
401411138,CFB,2022,2022-10-15,Florida State Seminoles,Clemson Tigers,home,34.0,203.0,167.0,370.0,0,0,0
401415637,CFB,2022,2022-10-15,Memphis Tigers,East Carolina Pirates,away,47.0,304.0,169.0,473.0,0,0,0
401415637,CFB,2022,2022-10-15,East Carolina Pirates,Memphis Tigers,home,45.0,407.0,84.0,491.0,2.0,0,2.0
401404017,CFB,2022,2022-10-16,USC Trojans,Utah Utes,away,43.0,424.0,138.0,562.0,0,1.0,1.0
401404017,CFB,2022,2022-10-16,Utah Utes,USC Trojans,home,42.0,381.0,175.0,556.0,0,0,0
401409239,CFB,2022,2022-10-16,New Mexico Lobos,New Mexico State Aggies,away,21.0,119.0,101.0,220.0,0,0,0
401409239,CFB,2022,2022-10-16,New Mexico State Aggies,New Mexico Lobos,home,9.0,160.0,109.0,269.0,1.0,0,1.0
401411137,CFB,2022,2022-10-16,North Carolina Tar Heels,Duke Blue Devils,away,35.0,245.0,297.0,542.0,1.0,0,1.0
401411137,CFB,2022,2022-10-16,Duke Blue Devils,North Carolina Tar Heels,home,38.0,380.0,156.0,536.0,0,2.0,2.0
401404015,CFB,2022,2022-10-16,Washington State Cougars,Oregon State Beavers,away,24.0,141.0,203.0,344.0,1.0,0,1.0
401404015,CFB,2022,2022-10-16,Oregon State Beavers,Washington State Cougars,home,10.0,345.0,23.0,368.0,1.0,0,1.0
401415237,CFB,2022,2022-10-16,Air Force Falcons,UNLV Rebels,away,7.0,118.0,61.0,179.0,1.0,3.0,4.0
401415237,CFB,2022,2022-10-16,UNLV Rebels,Air Force Falcons,home,42.0,14.0,406.0,420.0,0,0,0
401415239,CFB,2022,2022-10-16,San José State Spartans,Fresno State Bulldogs,away,17.0,236.0,98.0,334.0,1.0,2.0,3.0
401415239,CFB,2022,2022-10-16,Fresno State Bulldogs,San José State Spartans,home,10.0,302.0,32.0,334.0,1.0,0,1.0
401415240,CFB,2022,2022-10-16,Nevada Wolf Pack,Hawai'i Rainbow Warriors,away,31.0,173.0,223.0,396.0,1.0,0,1.0
401415240,CFB,2022,2022-10-16,Hawai'i Rainbow Warriors,Nevada Wolf Pack,home,16.0,188.0,89.0,277.0,0,1.0,1.0
401426353,CFB,2022,2022-10-19,Georgia State Panthers,Appalachian State Mountaineers,away,42.0,62.0,404.0,466.0,0,1.0,1.0
401426353,CFB,2022,2022-10-19,Appalachian State Mountaineers,Georgia State Panthers,home,17.0,73.0,220.0,293.0,1.0,3.0,4.0
401411141,CFB,2022,2022-10-20,Virginia Cavaliers,Georgia Tech Yellow Jackets,away,9.0,146.0,56.0,202.0,1.0,1.0,2.0
401411141,CFB,2022,2022-10-20,Georgia Tech Yellow Jackets,Virginia Cavaliers,home,16.0,255.0,156.0,411.0,2.0,2.0,4.0
401426354,CFB,2022,2022-10-20,Troy Trojans,South Alabama Jaguars,away,6.0,225.0,30.0,255.0,1.0,0,1.0
401426354,CFB,2022,2022-10-20,South Alabama Jaguars,Troy Trojans,home,10.0,138.0,128.0,266.0,1.0,0,1.0
401415638,CFB,2022,2022-10-21,Tulsa Golden Hurricane,Temple Owls,away,16.0,196.0,84.0,280.0,1.0,0,1.0
401415638,CFB,2022,2022-10-21,Temple Owls,Tulsa Golden Hurricane,home,27.0,155.0,299.0,454.0,2.0,1.0,3.0
401426592,CFB,2022,2022-10-22,UAB Blazers,Western Kentucky Hilltoppers,away,20.0,128.0,224.0,352.0,0,1.0,1.0
401426592,CFB,2022,2022-10-22,Western Kentucky Hilltoppers,UAB Blazers,home,17.0,96.0,231.0,327.0,1.0,3.0,4.0
401403926,CFB,2022,2022-10-22,UT Martin Skyhawks,Tennessee Volunteers,away,65.0,495.0,201.0,696.0,1.0,0,1.0
401403926,CFB,2022,2022-10-22,Tennessee Volunteers,UT Martin Skyhawks,home,24.0,316.0,76.0,392.0,1.0,1.0,2.0
401404096,CFB,2022,2022-10-22,Kansas Jayhawks,Baylor Bears,away,35.0,164.0,273.0,437.0,2.0,1.0,3.0
401404096,CFB,2022,2022-10-22,Baylor Bears,Kansas Jayhawks,home,23.0,232.0,56.0,288.0,0,2.0,2.0
401404140,CFB,2022,2022-10-22,UL Monroe Warhawks,Army Black Knights,away,48.0,41.0,441.0,482.0,0,0,0
401404140,CFB,2022,2022-10-22,Army Black Knights,UL Monroe Warhawks,home,24.0,164.0,185.0,349.0,1.0,0,1.0
401405119,CFB,2022,2022-10-22,Iowa Hawkeyes,Ohio State Buckeyes,away,54.0,294.0,66.0,360.0,1.0,1.0,2.0
401405119,CFB,2022,2022-10-22,Ohio State Buckeyes,Iowa Hawkeyes,home,10.0,81.0,77.0,158.0,3.0,3.0,6.0
401405121,CFB,2022,2022-10-22,Indiana Hoosiers,Rutgers Scarlet Knights,away,24.0,113.0,192.0,305.0,0,0,0
401405121,CFB,2022,2022-10-22,Rutgers Scarlet Knights,Indiana Hoosiers,home,17.0,210.0,62.0,272.0,1.0,0,1.0
401411142,CFB,2022,2022-10-22,Syracuse Orange,Clemson Tigers,away,27.0,157.0,293.0,450.0,2.0,2.0,4.0
401411142,CFB,2022,2022-10-22,Clemson Tigers,Syracuse Orange,home,21.0,167.0,124.0,291.0,1.0,0,1.0
401415640,CFB,2022,2022-10-22,Houston Cougars,Navy Midshipmen,away,20.0,125.0,201.0,326.0,2.0,0,2.0
401415640,CFB,2022,2022-10-22,Navy Midshipmen,Houston Cougars,home,38.0,261.0,180.0,441.0,0,3.0,3.0
401415641,CFB,2022,2022-10-22,Cincinnati Bearcats,SMU Mustangs,away,27.0,179.0,80.0,259.0,1.0,0,1.0
401415641,CFB,2022,2022-10-22,SMU Mustangs,Cincinnati Bearcats,home,29.0,200.0,179.0,379.0,0,0,0
401416628,CFB,2022,2022-10-22,Akron Zips,Kent State Golden Flashes,away,33.0,213.0,242.0,455.0,0,0,0
401416628,CFB,2022,2022-10-22,Kent State Golden Flashes,Akron Zips,home,27.0,383.0,109.0,492.0,2.0,0,2.0
401411144,CFB,2022,2022-10-22,Duke Blue Devils,Miami Hurricanes,away,21.0,279.0,48.0,327.0,3.0,5.0,8.0
401411144,CFB,2022,2022-10-22,Miami Hurricanes,Duke Blue Devils,home,45.0,136.0,200.0,336.0,0,2.0,2.0
401416626,CFB,2022,2022-10-22,Toledo Rockets,Buffalo Bulls,away,34.0,245.0,153.0,398.0,0,1.0,1.0
401416626,CFB,2022,2022-10-22,Buffalo Bulls,Toledo Rockets,home,27.0,240.0,201.0,441.0,4.0,2.0,6.0
401416629,CFB,2022,2022-10-22,Bowling Green Falcons,Central Michigan Chippewas,away,18.0,204.0,102.0,306.0,1.0,3.0,4.0
401416629,CFB,2022,2022-10-22,Central Michigan Chippewas,Bowling Green Falcons,home,34.0,253.0,116.0,369.0,0,0,0
401413220,CFB,2022,2022-10-22,SE Louisiana Lions,Jacksonville State Gamecocks,away,14.0,126.0,164.0,290.0,2.0,0,2.0
401413220,CFB,2022,2022-10-22,Jacksonville State Gamecocks,SE Louisiana Lions,home,31.0,200.0,224.0,424.0,0,0,0
401416624,CFB,2022,2022-10-22,Eastern Michigan Eagles,Ball State Cardinals,away,16.0,178.0,114.0,292.0,2.0,1.0,3.0
401416624,CFB,2022,2022-10-22,Ball State Cardinals,Eastern Michigan Eagles,home,20.0,197.0,151.0,348.0,0,0,0
401416625,CFB,2022,2022-10-22,Northern Illinois Huskies,Ohio Bobcats,away,24.0,200.0,154.0,354.0,0,0,0
401416625,CFB,2022,2022-10-22,Ohio Bobcats,Northern Illinois Huskies,home,17.0,110.0,267.0,377.0,0,0,0
401404128,CFB,2022,2022-10-22,UNLV Rebels,Notre Dame Fighting Irish,away,44.0,205.0,223.0,428.0,1.0,1.0,2.0
401404128,CFB,2022,2022-10-22,Notre Dame Fighting Irish,UNLV Rebels,home,21.0,153.0,146.0,299.0,0,1.0,1.0
401404099,CFB,2022,2022-10-22,West Virginia Mountaineers,Texas Tech Red Raiders,away,48.0,355.0,239.0,594.0,0,0,0
401404099,CFB,2022,2022-10-22,Texas Tech Red Raiders,West Virginia Mountaineers,home,10.0,209.0,73.0,282.0,3.0,1.0,4.0
401418648,CFB,2022,2022-10-22,Tennessee Tech Golden Eagles,Kennesaw State Owls,away,33.0,224.0,269.0,493.0,0,0,0
401418648,CFB,2022,2022-10-22,Kennesaw State Owls,Tennessee Tech Golden Eagles,home,30.0,264.0,111.0,375.0,1.0,0,1.0
401420783,CFB,2022,2022-10-22,Morgan State Bears,Delaware Blue Hens,away,38.0,235.0,200.0,435.0,1.0,0,1.0
401420783,CFB,2022,2022-10-22,Delaware Blue Hens,Morgan State Bears,home,7.0,59.0,99.0,158.0,3.0,0,3.0
401426590,CFB,2022,2022-10-22,Rice Owls,Louisiana Tech Bulldogs,away,41.0,229.0,144.0,373.0,1.0,0,1.0
401426590,CFB,2022,2022-10-22,Louisiana Tech Bulldogs,Rice Owls,home,42.0,208.0,279.0,487.0,0,3.0,3.0
401403923,CFB,2022,2022-10-22,Ole Miss Rebels,LSU Tigers,away,45.0,248.0,252.0,500.0,0,0,0
401403923,CFB,2022,2022-10-22,LSU Tigers,Ole Miss Rebels,home,20.0,287.0,117.0,404.0,1.0,0,1.0
401404021,CFB,2022,2022-10-22,UCLA Bruins,Oregon Ducks,away,45.0,283.0,262.0,545.0,0,0,0
401404021,CFB,2022,2022-10-22,Oregon Ducks,UCLA Bruins,home,30.0,262.0,186.0,448.0,1.0,0,1.0
401404098,CFB,2022,2022-10-22,Texas Longhorns,Oklahoma State Cowboys,away,41.0,393.0,142.0,535.0,1.0,1.0,2.0
401404098,CFB,2022,2022-10-22,Oklahoma State Cowboys,Texas Longhorns,home,34.0,319.0,204.0,523.0,3.0,0,3.0
401404163,CFB,2022,2022-10-22,BYU Cougars,Liberty Flames,away,41.0,247.0,300.0,547.0,1.0,1.0,2.0
401404163,CFB,2022,2022-10-22,Liberty Flames,BYU Cougars,home,14.0,187.0,71.0,258.0,0,0,0
401405117,CFB,2022,2022-10-22,Purdue Boilermakers,Wisconsin Badgers,away,35.0,203.0,178.0,381.0,0,1.0,1.0
401405117,CFB,2022,2022-10-22,Wisconsin Badgers,Purdue Boilermakers,home,24.0,320.0,111.0,431.0,3.0,0,3.0
401405118,CFB,2022,2022-10-22,Northwestern Wildcats,Maryland Terrapins,away,31.0,166.0,257.0,423.0,0,0,0
401405118,CFB,2022,2022-10-22,Maryland Terrapins,Northwestern Wildcats,home,24.0,143.0,215.0,358.0,2.0,0,2.0
401411145,CFB,2022,2022-10-22,Boston College Eagles,Wake Forest Demon Deacons,away,43.0,313.0,115.0,428.0,1.0,1.0,2.0
401411145,CFB,2022,2022-10-22,Wake Forest Demon Deacons,Boston College Eagles,home,15.0,259.0,56.0,315.0,0,1.0,1.0
401415639,CFB,2022,2022-10-22,Memphis Tigers,Tulane Green Wave,away,38.0,158.0,186.0,344.0,0,0,0
401415639,CFB,2022,2022-10-22,Tulane Green Wave,Memphis Tigers,home,28.0,312.0,103.0,415.0,2.0,2.0,4.0
401416627,CFB,2022,2022-10-22,Western Michigan Broncos,Miami (OH) RedHawks,away,10.0,222.0,83.0,305.0,0,1.0,1.0
401416627,CFB,2022,2022-10-22,Miami (OH) RedHawks,Western Michigan Broncos,home,16.0,123.0,181.0,304.0,0,0,0
401426355,CFB,2022,2022-10-22,Marshall Thundering Herd,James Madison Dukes,away,12.0,164.0,83.0,247.0,4.0,1.0,5.0
401426355,CFB,2022,2022-10-22,James Madison Dukes,Marshall Thundering Herd,home,26.0,159.0,167.0,326.0,2.0,1.0,3.0
401426356,CFB,2022,2022-10-22,Georgia Southern Eagles,Old Dominion Monarchs,away,23.0,313.0,133.0,446.0,0,0,0
401426356,CFB,2022,2022-10-22,Old Dominion Monarchs,Georgia Southern Eagles,home,28.0,192.0,223.0,415.0,0,0,0
401426588,CFB,2022,2022-10-22,Florida International Panthers,Charlotte 49ers,away,15.0,277.0,60.0,337.0,3.0,2.0,5.0
401426588,CFB,2022,2022-10-22,Charlotte 49ers,Florida International Panthers,home,34.0,306.0,147.0,453.0,1.0,0,1.0
401426591,CFB,2022,2022-10-22,North Texas Mean Green,UTSA Roadrunners,away,31.0,238.0,257.0,495.0,1.0,0,1.0
401426591,CFB,2022,2022-10-22,UTSA Roadrunners,North Texas Mean Green,home,27.0,325.0,22.0,347.0,1.0,0,1.0
401403924,CFB,2022,2022-10-22,Vanderbilt Commodores,Missouri Tigers,away,17.0,211.0,97.0,308.0,1.0,2.0,3.0
401403924,CFB,2022,2022-10-22,Missouri Tigers,Vanderbilt Commodores,home,14.0,242.0,57.0,299.0,1.0,0,1.0
401404018,CFB,2022,2022-10-22,Arizona State Sun Devils,Stanford Cardinal,away,15.0,320.0,78.0,398.0,1.0,0,1.0
401404018,CFB,2022,2022-10-22,Stanford Cardinal,Arizona State Sun Devils,home,14.0,227.0,128.0,355.0,1.0,0,1.0
401415242,CFB,2022,2022-10-22,Hawai'i Rainbow Warriors,Colorado State Rams,away,17.0,177.0,209.0,386.0,0,0,0
401415242,CFB,2022,2022-10-22,Colorado State Rams,Hawai'i Rainbow Warriors,home,13.0,173.0,84.0,257.0,1.0,0,1.0
401426589,CFB,2022,2022-10-22,Florida Atlantic Owls,UTEP Miners,away,24.0,178.0,234.0,412.0,1.0,0,1.0
401426589,CFB,2022,2022-10-22,UTEP Miners,Florida Atlantic Owls,home,21.0,164.0,165.0,329.0,0,1.0,1.0
401420811,CFB,2022,2022-10-22,Missouri State Bears,Northern Iowa Panthers,away,41.0,321.0,201.0,522.0,0,0,0
401420811,CFB,2022,2022-10-22,Northern Iowa Panthers,Missouri State Bears,home,20.0,151.0,70.0,221.0,1.0,0,1.0
401426357,CFB,2022,2022-10-22,Arkansas State Red Wolves,Louisiana Ragin' Cajuns,away,38.0,316.0,206.0,522.0,0,2.0,2.0
401426357,CFB,2022,2022-10-22,Louisiana Ragin' Cajuns,Arkansas State Red Wolves,home,18.0,189.0,82.0,271.0,1.0,0,1.0
401426358,CFB,2022,2022-10-22,Southern Miss Golden Eagles,Texas State Bobcats,away,14.0,249.0,-6.0,243.0,1.0,0,1.0
401426358,CFB,2022,2022-10-22,Texas State Bobcats,Southern Miss Golden Eagles,home,20.0,187.0,131.0,318.0,2.0,1.0,3.0
401409240,CFB,2022,2022-10-22,San José State Spartans,New Mexico State Aggies,away,0.0,0,0,0,0,0,0
401409240,CFB,2022,2022-10-22,New Mexico State Aggies,San José State Spartans,home,0.0,0,0,0,0,0,0
401415243,CFB,2022,2022-10-22,Fresno State Bulldogs,New Mexico Lobos,away,9.0,51.0,87.0,138.0,0,0,0
401415243,CFB,2022,2022-10-22,New Mexico Lobos,Fresno State Bulldogs,home,41.0,225.0,285.0,510.0,1.0,0,1.0
401403922,CFB,2022,2022-10-22,Mississippi State Bulldogs,Alabama Crimson Tide,away,30.0,261.0,29.0,290.0,0,0,0
401403922,CFB,2022,2022-10-22,Alabama Crimson Tide,Mississippi State Bulldogs,home,6.0,231.0,62.0,293.0,0,1.0,1.0
401415241,CFB,2022,2022-10-22,Boise State Broncos,Air Force Falcons,away,14.0,96.0,175.0,271.0,0,1.0,1.0
401415241,CFB,2022,2022-10-22,Air Force Falcons,Boise State Broncos,home,19.0,227.0,115.0,342.0,1.0,0,1.0
401403925,CFB,2022,2022-10-22,Texas A&M Aggies,South Carolina Gamecocks,away,30.0,168.0,118.0,286.0,0,2.0,2.0
401403925,CFB,2022,2022-10-22,South Carolina Gamecocks,Texas A&M Aggies,home,24.0,269.0,129.0,398.0,1.0,1.0,2.0
401405120,CFB,2022,2022-10-22,Minnesota Golden Gophers,Penn State Nittany Lions,away,45.0,304.0,175.0,479.0,1.0,0,1.0
401405120,CFB,2022,2022-10-22,Penn State Nittany Lions,Minnesota Golden Gophers,home,17.0,175.0,165.0,340.0,1.0,0,1.0
401415642,CFB,2022,2022-10-22,UCF Knights,East Carolina Pirates,away,34.0,311.0,147.0,458.0,0,0,0
401415642,CFB,2022,2022-10-22,East Carolina Pirates,UCF Knights,home,13.0,296.0,130.0,426.0,3.0,1.0,4.0
401404020,CFB,2022,2022-10-23,Colorado Buffaloes,Oregon State Beavers,away,42.0,202.0,270.0,472.0,0,1.0,1.0
401404020,CFB,2022,2022-10-23,Oregon State Beavers,Colorado Buffaloes,home,9.0,206.0,84.0,290.0,2.0,2.0,4.0
401404097,CFB,2022,2022-10-23,Kansas State Wildcats,TCU Horned Frogs,away,38.0,280.0,215.0,495.0,0,0,0
401404097,CFB,2022,2022-10-23,TCU Horned Frogs,Kansas State Wildcats,home,28.0,232.0,158.0,390.0,2.0,0,2.0
401411143,CFB,2022,2022-10-23,Pittsburgh Panthers,Louisville Cardinals,away,24.0,190.0,122.0,312.0,1.0,0,1.0
401411143,CFB,2022,2022-10-23,Louisville Cardinals,Pittsburgh Panthers,home,10.0,158.0,168.0,326.0,2.0,2.0,4.0
401420871,CFB,2022,2022-10-23,Sam Houston Bearkats,Utah Tech Trailblazers,away,13.0,204.0,58.0,262.0,1.0,0,1.0
401420871,CFB,2022,2022-10-23,Utah Tech Trailblazers,Sam Houston Bearkats,home,18.0,278.0,93.0,371.0,1.0,0,1.0
401415244,CFB,2022,2022-10-23,Utah State Aggies,Wyoming Cowboys,away,28.0,199.0,330.0,529.0,0,1.0,1.0
401415244,CFB,2022,2022-10-23,Wyoming Cowboys,Utah State Aggies,home,14.0,104.0,113.0,217.0,1.0,0,1.0
401404019,CFB,2022,2022-10-23,Washington Huskies,California Golden Bears,away,21.0,245.0,61.0,306.0,0,0,0
401404019,CFB,2022,2022-10-23,California Golden Bears,Washington Huskies,home,28.0,374.0,102.0,476.0,0,0,0
401415245,CFB,2022,2022-10-23,San Diego State Aztecs,Nevada Wolf Pack,away,7.0,192.0,35.0,227.0,1.0,1.0,2.0
401415245,CFB,2022,2022-10-23,Nevada Wolf Pack,San Diego State Aztecs,home,23.0,156.0,161.0,317.0,0,1.0,1.0
401413337,CFB,2022,2022-10-23,Montana Grizzlies,Sacramento State Hornets,away,31.0,299.0,180.0,479.0,3.0,1.0,4.0
401413337,CFB,2022,2022-10-23,Sacramento State Hornets,Montana Grizzlies,home,24.0,186.0,200.0,386.0,0,0,0
401411146,CFB,2022,2022-10-27,Virginia Tech Hokies,NC State Wolfpack,away,22.0,296.0,60.0,356.0,0,0,0
401411146,CFB,2022,2022-10-27,NC State Wolfpack,Virginia Tech Hokies,home,21.0,243.0,50.0,293.0,0,0,0
401426359,CFB,2022,2022-10-27,Louisiana Ragin' Cajuns,Southern Miss Golden Eagles,away,39.0,189.0,150.0,339.0,1.0,1.0,2.0
401426359,CFB,2022,2022-10-27,Southern Miss Golden Eagles,Louisiana Ragin' Cajuns,home,24.0,370.0,69.0,439.0,3.0,1.0,4.0
401404026,CFB,2022,2022-10-28,Utah Utes,Washington State Cougars,away,17.0,222.0,42.0,264.0,0,2.0,2.0
401404026,CFB,2022,2022-10-28,Washington State Cougars,Utah Utes,home,21.0,175.0,169.0,344.0,0,1.0,1.0
401415645,CFB,2022,2022-10-29,East Carolina Pirates,BYU Cougars,away,24.0,144.0,244.0,388.0,0,0,0
401415645,CFB,2022,2022-10-29,BYU Cougars,East Carolina Pirates,home,27.0,197.0,227.0,424.0,0,0,0
401426594,CFB,2022,2022-10-29,Louisiana Tech Bulldogs,Florida International Panthers,away,42.0,321.0,57.0,378.0,0,0,0
401426594,CFB,2022,2022-10-29,Florida International Panthers,Louisiana Tech Bulldogs,home,34.0,256.0,184.0,440.0,0,0,0
401403927,CFB,2022,2022-10-29,Arkansas Razorbacks,Auburn Tigers,away,27.0,285.0,183.0,468.0,0,0,0
